OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu1062,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Streptococcaceae,1.0,Streptococcus,1.0
Otu1092,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Bacteroidaceae,1.0,Bacteroides,1.0
Otu1114,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1127,Bacteria,1.0,Proteobacteria,0.95,Alphaproteobacteria,0.95,Kiloniellales,0.45,Kiloniellaceae,0.45,Aestuariispira,0.44
Otu1146,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Peptostreptococcaceae,1.0,Romboutsia,1.0
Otu1233,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.6,Agathobaculum,0.6
Otu1249,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1294,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Coriobacteriales,1.0,Coriobacteriaceae,1.0,Collinsella,1.0
Otu1304,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Erwiniaceae,0.86,Pantoea,0.73
Otu1314,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Moraxellaceae,1.0,Acinetobacter,1.0
Otu1325,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1353,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1367,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Enterobacteriaceae,1.0,Citrobacter,0.94
Otu1411,,,Bacteria,1.0,Cyanobacteria/Chloroplast,1.0,Chloroplast,1.0,Chloroplast,1.0,Streptophyta,1.0
Otu1424,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Roseburia,1.0
Otu1438,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1451,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Streptococcaceae,1.0,Lactococcus,1.0
Otu1470,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1481,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Streptococcaceae,1.0,Streptococcus,1.0
Otu1534,Eukaryota,1.0,Plantae,1.0,Liliopsida,1.0,Poales,1.0,Poaceae,1.0,Zea,1.0
Otu1554,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Agathobacter,0.72
Otu1556,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Moraxellaceae,1.0,Acinetobacter,1.0
Otu1561,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Latilactobacillus,0.97
Otu1569,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_1,0.99,Bacillus,0.99
Otu1581,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flavonifractor,1.0
Otu1586,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1589,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Faecalibacterium,1.0
Otu1604,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1607,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Microbacteriaceae,1.0,Curtobacterium,0.69
Otu1615,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Faecalibacterium,0.99
Otu1616,,,Bacteria,1.0,Cyanobacteria/Chloroplast,1.0,Chloroplast,1.0,Chloroplast,1.0,Streptophyta,1.0
Otu1624,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Carnobacteriaceae,1.0,Dolosigranulum,1.0
Otu1625,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Pseudonocardiales,1.0,Pseudonocardiaceae,1.0,Prauserella,1.0
Otu1626,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.54
Otu1630,Bacteria,1.0,Bacteroidetes,1.0,Flavobacteriia,1.0,Flavobacteriales,1.0,Weeksellaceae,1.0,Cloacibacterium,1.0
Otu1631,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Xanthomonadales,1.0,Xanthomonadaceae,1.0,Stenotrophomonas,1.0
Otu1636,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Dorea,0.99
Otu1653,,,Bacteria,1.0,Cyanobacteria/Chloroplast,1.0,Chloroplast,1.0,Chloroplast,1.0,Streptophyta,1.0
Otu1658,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pasteurellales,1.0,Pasteurellaceae,1.0,Haemophilus,0.93
Otu1666,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Lawsonellaceae,1.0,Lawsonella,1.0
Otu1669,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Blautia,0.99
Otu1670,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillales_Incertae_Sedis_XI,1.0,Gemella,1.0
Otu1672,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Oxalobacteraceae,1.0,Massilia,0.99
Otu1685,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Kocuria,0.99
Otu1695,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Pseudomonas,1.0
Otu1710,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Dermabacteraceae,1.0,Brachybacterium,1.0
Otu1720,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Geodermatophilales,1.0,Geodermatophilaceae,1.0,Blastococcus,1.0
Otu1729,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_1,1.0,Bacillus,0.97
Otu1731,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Comamonadaceae,1.0,Tepidimonas,0.95
Otu1748,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Anaerostipes,1.0
Otu1752,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1753,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Geodermatophilales,1.0,Geodermatophilaceae,1.0,Blastococcus,1.0
Otu1758,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Moraxellaceae,1.0,Acinetobacter,1.0
Otu1762,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Enterobacteriaceae,0.99,Leclercia,0.38
Otu1767,Bacteria,1.0,Actinobacteria,1.0,Rubrobacteria,1.0,Rubrobacterales,1.0,Rubrobacteraceae,1.0,Rubrobacter,1.0
Otu1772,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1778,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Peptoniphilaceae,1.0,Finegoldia,1.0
Otu1779,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1782,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,1.0,Eggerthellaceae,1.0,Slackia,1.0
Otu1784,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Neisseriales,0.76,Neisseriaceae,0.71,Neisseria,0.34
Otu1794,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Streptococcaceae,1.0,Streptococcus,1.0
Otu1799,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Micrococcus,0.97
Otu1806,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Coriobacteriales,1.0,Coriobacteriaceae,1.0,Collinsella,1.0
Otu1816,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Oxalobacteraceae,1.0,Massilia,1.0
Otu1829,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Bacteroidaceae,1.0,Bacteroides,1.0
Otu1830,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Pseudomonas,1.0
Otu1834,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1838,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Moraxellaceae,1.0,Acinetobacter,1.0
Otu1854,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1869,Bacteria,1.0,Firmicutes,1.0,Negativicutes,1.0,Veillonellales,1.0,Veillonellaceae,1.0,Dialister,1.0
Otu1873,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Comamonadaceae,1.0,Polaromonas,0.72
Otu1874,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Pseudomonas,0.97
Otu1887,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Blautia,1.0
Otu1891,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1903,,,Bacteria,1.0,Cyanobacteria/Chloroplast,1.0,Chloroplast,1.0,Chloroplast,1.0,Streptophyta,1.0
Otu1905,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Xanthomonadales,1.0,Xanthomonadaceae,1.0,Stenotrophomonas,1.0
Otu1918,Bacteria,1.0,Proteobacteria,1.0,Alphaproteobacteria,1.0,Sphingomonadales,1.0,Sphingomonadaceae,1.0,Sphingomonas,1.0
Otu1919,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1924,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Alcaligenaceae,1.0,Achromobacter,0.88
Otu1935,Bacteria,1.0,Proteobacteria,1.0,Alphaproteobacteria,1.0,Rhizobiales,1.0,Methylobacteriaceae,1.0,Methylobacterium,0.99
Otu1958,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Kocuria,1.0
Otu1972,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Pseudomonas,1.0
Otu1977,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_2,0.62,Salinibacillus,0.29
Otu1978,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Moraxellaceae,1.0,Moraxella,1.0
Otu1979,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Erwiniaceae,0.72,Mixta,0.55
Otu1980,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Peptostreptococcaceae,0.94,Paeniclostridium,0.94
Otu1984,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Levilactobacillus,0.85
Otu1988,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Prevotellaceae,1.0,Prevotella,1.0
Otu1997,Bacteria,1.0,Firmicutes,1.0,Negativicutes,1.0,Veillonellales,1.0,Veillonellaceae,1.0,Veillonella,1.0
Otu2015,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2019,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Azotobacter,0.53
Otu2023,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Coprococcus,1.0
Otu2031,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Ligilactobacillus,0.92
Otu2039,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Nocardiaceae,1.0,Rhodococcus,1.0
Otu2045,Bacteria,1.0,Firmicutes,1.0,Negativicutes,1.0,Veillonellales,1.0,Veillonellaceae,1.0,Veillonella,1.0
Otu2046,Bacteria,1.0,Bacteroidetes,1.0,Flavobacteriia,1.0,Flavobacteriales,1.0,Weeksellaceae,1.0,Chryseobacterium,1.0
Otu2051,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Staphylococcaceae,1.0,Macrococcus,0.95
Otu2055,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Arthrobacter,0.66
Otu2056,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Faecalibacterium,1.0
Otu2064,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu2069,Bacteria,1.0,Fusobacteria,1.0,Fusobacteriia,1.0,Fusobacteriales,1.0,Fusobacteriaceae,1.0,Fusobacterium,1.0
Otu2071,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Faecalibacterium,1.0
Otu2075,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu2079,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Lachnospira,0.89
Otu2083,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Brevibacteriaceae,1.0,Brevibacterium,1.0
Otu2086,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Peptoniphilaceae,1.0,Peptoniphilus,1.0
Otu2087,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_1,0.93,Metabacillus,0.45
Otu2097,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,0.94,Lactobacillaceae,0.75,Ligilactobacillus,0.61
Otu2102,Bacteria,1.0,Proteobacteria,1.0,Alphaproteobacteria,1.0,Rhodospirillales,1.0,Acetobacteraceae,1.0,Roseomonas,1.0
Otu2103,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Lacticaseibacillus,1.0
Otu2110,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_1,0.98,Bacillus,0.93
Otu2123,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Kocuria,1.0
Otu2126,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Blautia,1.0
Otu2129,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Mycobacteriaceae,1.0,Mycobacterium,1.0
Otu2132,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,0.95,Planococcaceae,0.71,Sporosarcina,0.7
Otu2141,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Comamonadaceae,1.0,Acidovorax,0.94
Otu2152,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Coprococcus,1.0
Otu2160,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Prevotellaceae,1.0,Prevotella,1.0
