"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"308",308,308,"Otu127","Otu45",0.990160306540272,0.00731324305293111,0.989690721649485,1,-1.34546238768639,0.17848,0.43,"J",66641,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu45_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#377EB8'>Otu45","<b style='color:#E41A1C'>Otu127","Donor Taxa","Recipient Taxa","depleted","depleted"
"309",309,309,"Otu127","Otu46",0.994192272809722,0.00605690956471225,0.993333333333333,1,-0.958859815922225,0.33763,0.587,"J",10616,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu46","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","unchanged","depleted"
"310",310,310,"Otu127","Otu47",0.994349603211832,0.00536353851264152,0.993506493506494,0.986928104575163,1.38369448064498,0.16645,0.414,"J",28299,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#377EB8'>Otu47","<b style='color:#E41A1C'>Otu127","Donor Taxa","Recipient Taxa","unchanged","depleted"
"311",311,311,"Otu127","Otu48",0.986570208344546,0.00583706255556925,0.986254295532646,1,-2.30077912093645,0.021404,0.101,"J",93278,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu48_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu48","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"312",312,312,"Otu127","Otu49",0.989418315354415,0.00579282835516096,0.988888888888889,0.916666666666667,12.5589166858246,0.0000000000000000000000000000000000035516,0.000000000000000000000000000000000865,"J",14889,36262,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#377EB8'>Otu49","<b style='color:#E41A1C'>Otu127","Donor Taxa","Recipient Taxa","unchanged","depleted"
"313",313,313,"Otu127","Otu5",0.983913402297385,0.0028669304540583,0.984136056241851,0.984429065743945,-0.179866046569077,0.85726,0.901,"J",764022,36262,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu5_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu5","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","unchanged","depleted"
"314",314,314,"Otu127","Otu50",0.989734538992085,0.0048138481112055,0.990399351606248,1,-2.13248544008254,0.032967,0.14,"J",64336,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu50_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu50","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"315",315,315,"Otu127","Otu51",0.987456352253587,0.00505434857626135,0.986813186813187,0.991247264770241,-0.750029891974212,0.45324,0.672,"J",168569,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu51_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu51","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"316",316,316,"Otu127","Otu54",0.990199347087082,0.00502825310391916,0.99163179916318,0.99163179916318,-0.284880662626383,0.77574,0.85,"J",32313,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu54","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","unchanged","depleted"
"317",317,317,"Otu127","Otu55",0.988178035417787,0.0053197946845058,0.988950276243094,1,-2.22225955761883,0.026266,0.117,"J",121154,36262,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu55","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"318",318,318,"Otu127","Otu56",0.988550043380188,0.00899100965388184,0.98780487804878,0.9625,2.89734350011968,0.0037634,0.0243,"J",14543,36262,TRUE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu56_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu56","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","unchanged","depleted"
"319",319,319,"Otu127","Otu59",0.988001402788634,0.00595512101489226,0.987012987012987,0.991379310344828,-0.567227357386446,0.57056,0.74,"J",45969,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu59_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu59","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"320",320,320,"Otu127","Otu61",0.988617652907464,0.00650943619327645,0.990566037735849,1,-1.74859185259279,0.080362,0.255,"J",100195,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu61_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu61","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"321",321,321,"Otu127","Otu71",0.990787305980732,0.00755977818060102,0.989417989417989,1,-1.21864607653551,0.22298,0.484,"J",29468,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu71_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu71","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","unchanged","depleted"
"322",322,322,"Otu127","Otu72",0.989892849904982,0.0070051693681636,0.989935548646198,0.987903225806452,0.284022268979329,0.77639,0.85,"J",56115,36262,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu72_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu72","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"323",323,323,"Otu127","Otu73",0.992834833189579,0.00730490696844298,0.993333333333333,1,-0.980870371296205,0.32666,0.575,"J",14625,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu73","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","unchanged","depleted"
"324",324,324,"Otu127","Otu79",0.992061765733437,0.00686760194294295,0.993939393939394,0.9625,4.30452521550321,0.000016734,0.00021,"J",25871,36262,TRUE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu79_Lactobacillales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu79","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"325",325,325,"Otu127","Otu8",0.98395800517311,0.00242957524055564,0.983841943929168,0.97037422037422,5.59101219511236,0.000000022575,0.000000513,"J",765822,36262,TRUE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu8","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"326",326,326,"Otu127","Otu86",0.997777777777778,0.00374813704257335,1,1,-0.592887132188883,0.55326,0.724,"J",29927,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu86_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu86","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","unchanged","depleted"
"327",327,327,"Otu127","Otu88",0.99038683692063,0.00633627660743381,0.991561181434599,1,-1.5171627873839,0.12923,0.354,"J",48541,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu88_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu88","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","depleted","depleted"
"328",328,328,"Otu127","Otu90",0.989325165796464,0.00834642760792933,0.988826815642458,0.988826815642458,0.0597081982155533,0.95239,0.968,"J",27171,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu90_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu90","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"329",329,329,"Otu127","Otu91",0.990682378158246,0.00574503500532542,0.990867579908676,0.990867579908676,-0.0322368358517709,0.97428,0.983,"J",66166,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu91_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu91","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"330",330,330,"Otu127","Otu93",0.991675854965009,0.0067641097736689,0.995145631067961,0.990243902439024,0.211698593591523,0.83234,0.884,"J",76338,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu93_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu93","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","depleted","depleted"
"331",331,331,"Otu127","Otu94",0.990861118388629,0.00607957053420818,0.990740740740741,0.990740740740741,0.0198003538589833,0.9842,0.989,"J",83418,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu94_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu94","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"332",332,332,"Otu127","Otu96",0.99192277666661,0.00598603284285309,0.994652406417112,1,-1.34934497444898,0.17723,0.43,"J",20932,36262,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu96_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#828382'>Otu96","<b style='color:#E41A1C'>Otu127","Shared Taxa","Recipient Taxa","unchanged","depleted"
"333",333,333,"Otu127","Otu99",0.989874697103014,0.00631271177831278,0.991836734693878,0.948936170212766,6.48509362187135,0.000000000088677,0.00000000244,"J",27526,36262,TRUE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu99_Clostridiales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu127_Clostridiales","<b style='color:#E41A1C'>Otu99","<b style='color:#E41A1C'>Otu127","Recipient Taxa","Recipient Taxa","depleted","depleted"
"334",334,334,"Otu130","Otu131",0.997550938472348,0.00594402072134376,1,1,-0.412021027931189,0.68032,0.789,"J",29590,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu131","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"335",335,335,"Otu130","Otu136",0.997222222222222,0.00565052919684007,1,1,-0.491596040125088,0.623,0.76,"J",15049,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu136_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu136","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"336",336,336,"Otu130","Otu138",0.995715395715396,0.0070438023648021,1,1,-0.608280025858546,0.543,0.724,"J",14909,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu138_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu138","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"337",337,337,"Otu130","Otu139",0.99375,0.00635684534644507,0.99375,0.974683544303797,2.99935811823156,0.0027055,0.0184,"J",22392,3907,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu139_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu139","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"338",338,338,"Otu130","Otu143",0.998333333333333,0.00634270329256157,1,1,-0.262769136406128,0.79273,0.855,"J",4433,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu143_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu143","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"339",339,339,"Otu130","Otu147",0.998222222222222,0.00460994538189013,1,1,-0.38563966175427,0.69976,0.797,"J",24589,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu147_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu147","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"340",340,340,"Otu130","Otu148",0.99766081871345,0.00394540741323513,1,1,-0.592887132188887,0.55326,0.724,"J",2570,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu148_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu148","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"341",341,341,"Otu130","Otu156",1,0,1,1,NA,NA,NA,"J",8522,3907,NA,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu156_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu156","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"342",342,342,"Otu130","Otu157",0.997052352294053,0.00526628101676324,1,1,-0.559720929544831,0.57567,0.74,"J",18502,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu157_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu157","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","unchanged","unchanged"
"343",343,343,"Otu130","Otu168",0.998550724637681,0.00551539416744483,1,1,-0.262769136406127,0.79273,0.855,"J",7625,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu168_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu168","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"344",344,344,"Otu130","Otu169",0.998214285714286,0.00544872458266724,1,1,-0.327730693416723,0.74312,0.827,"J",17068,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu169_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu169","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"345",345,345,"Otu130","Otu17",0.9969417280026,0.0022414774552025,0.996946564885496,1,-1.36440007027596,0.17244,0.422,"J",252739,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu17_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu17","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"346",346,346,"Otu130","Otu178",0.998148148148148,0.00704744810284618,1,1,-0.262769136406126,0.79273,0.855,"J",11305,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu178_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu178","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"347",347,347,"Otu130","Otu180",0.997126436781609,0.00653532796188711,1,1,-0.439696865275767,0.66016,0.777,"J",27814,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu180_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu180","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"348",348,348,"Otu130","Otu192",0.996969696969697,0.00511109596714549,1,1,-0.592887132188882,0.55326,0.724,"J",27678,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu192_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu192","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"349",349,349,"Otu130","Otu20",0.995901665474909,0.00225754837072224,0.995785307294158,0.996389891696751,-0.216263902990382,0.82878,0.881,"J",389302,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu20_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu20","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"350",350,350,"Otu130","Otu22",0.997225409373059,0.00294578221226814,0.996539792387543,1,-0.941885864944762,0.34625,0.592,"J",67880,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu22_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu22","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","unchanged","unchanged"
"351",351,351,"Otu130","Otu23",0.996106143957631,0.00335202812144364,0.996575342465753,1,-1.16164181841411,0.24538,0.509,"J",153487,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu23_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu23","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"352",352,352,"Otu130","Otu26",0.996326178503007,0.00138594915334756,0.995918367346939,0.9979633401222,-1.18125662491869,0.2375,0.5,"J",425988,3907,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu26_Acholeplasmatales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu26","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"353",353,353,"Otu130","Otu27",0.996855575686982,0.00266104515868605,0.997311827956989,0.991891891891892,1.86531362644772,0.062137,0.214,"J",106742,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu27","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"354",354,354,"Otu130","Otu30",0.995949802962691,0.00308757403245658,0.996894409937888,0.996894409937888,-0.30593824318622,0.75965,0.839,"J",157077,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu30_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu30","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","unchanged","unchanged"
"355",355,355,"Otu130","Otu33",0.997131644358079,0.00237679886352725,0.997474747474748,1,-1.20681463035723,0.2275,0.49,"J",136965,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu33","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"356",356,356,"Otu130","Otu35",0.995419886949626,0.00312028569267854,0.99702380952381,0.994029850746269,0.445483632033729,0.65597,0.777,"J",148733,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu35_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu35","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"357",357,357,"Otu130","Otu4",0.996255812650267,0.00121329398755235,0.996257114145862,0.992486338797814,3.10680996619589,0.0018912,0.0134,"J",840171,3907,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu4","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"358",358,358,"Otu130","Otu40",0.996132892364819,0.00251911372081353,0.997429305912596,1,-1.53510641589142,0.12476,0.347,"J",164128,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu40_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu40","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"359",359,359,"Otu130","Otu43",0.994627527463909,0.00392179923377101,0.993690851735016,0.984076433121019,2.690370851224,0.0071373,0.043,"J",153328,3907,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu43_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu43","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"360",360,360,"Otu130","Otu45",0.995046902879875,0.00679897196252225,1,1,-0.728506772410258,0.4663,0.673,"J",66641,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu45_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#377EB8'>Otu45","<b style='color:#828382'>Otu130","Donor Taxa","Shared Taxa","depleted","unchanged"
"361",361,361,"Otu130","Otu46",0.996666666666667,0.00614547238788678,1,0.985714285714286,1.78218699248718,0.074719,0.242,"J",10616,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu46","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
"362",362,362,"Otu130","Otu47",0.997284956189066,0.00659133750641489,1,1,-0.411910907049119,0.6804,0.789,"J",28299,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#377EB8'>Otu47","<b style='color:#828382'>Otu130","Donor Taxa","Shared Taxa","unchanged","unchanged"
"363",363,363,"Otu130","Otu48",0.99702875652394,0.00418744154709988,1,0.990610328638498,1.53278029394518,0.12533,0.348,"J",93278,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu48_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu48","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"364",364,364,"Otu130","Otu49",0.998013201320132,0.00481984886704328,1,1,-0.41221182129861,0.68018,0.789,"J",14889,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#377EB8'>Otu49","<b style='color:#828382'>Otu130","Donor Taxa","Shared Taxa","unchanged","unchanged"
"365",365,365,"Otu130","Otu5",0.996536048902942,0.00131966476154074,0.996417910447761,1,-2.62487201144485,0.0086682,0.0502,"J",764022,3907,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu5_Erysipelotrichales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu5","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","unchanged","unchanged"
"366",366,366,"Otu130","Otu50",0.996868165597447,0.00518133617523361,1,1,-0.604445320016588,0.54555,0.724,"J",64336,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu50_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu50","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"367",367,367,"Otu130","Otu51",0.99674557248218,0.00266229803722293,0.997368421052632,1,-1.22241292008566,0.22155,0.482,"J",168569,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu51_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#E41A1C'>Otu51","<b style='color:#828382'>Otu130","Recipient Taxa","Shared Taxa","depleted","unchanged"
"368",368,368,"Otu130","Otu54",0.996859226972375,0.00516495237901858,1,1,-0.608093317642933,0.54313,0.724,"J",32313,3907,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","<b style='color:#828382'>Otu54","<b style='color:#828382'>Otu130","Shared Taxa","Shared Taxa","unchanged","unchanged"
