"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"1",1,1,"Otu1","Otu10",0.886853990825069,0.00877746304737265,0.886818495514148,0.894448252227553,-0.865200042597419,0.38693,0.549,"JEJ",247894,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu10","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"2",2,2,"Otu1","Otu107",0.996286297559793,0.00218465381936639,0.996629213483146,0.995500562429696,0.359661161476245,0.7191,0.799,"JEJ",2585,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu107_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu107","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"3",3,3,"Otu1","Otu109",0.982001228135198,0.00404197083977841,0.982887700534759,0.981798715203426,0.0501025217151176,0.96004,0.969,"JEJ",16928,289944,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu109_Erysipelotrichales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu109","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"4",4,4,"Otu1","Otu11",0.912903098788086,0.00506897060569543,0.912337662337662,0.934817170111288,-4.32317979878986,0.00001538,0.000171,"JEJ",67109,289944,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu11_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu11","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"5",5,5,"Otu1","Otu13",0.860302890324417,0.007351113601487,0.85934480760512,0.86775956284153,-1.01435958160203,0.31041,0.479,"JEJ",353184,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu13","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"6",6,6,"Otu1","Otu14",0.932223404701983,0.00824465794027709,0.933682373472949,0.955555555555556,-2.82997196761672,0.0046552,0.0219,"JEJ",97824,289944,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu14_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu14","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"7",7,7,"Otu1","Otu143",0.998827647805473,0.000868581727634016,0.998866213151927,0.997729852440409,1.26389415081879,0.20627,0.363,"JEJ",173,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu143_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu143","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"8",8,8,"Otu1","Otu15",0.977257161946545,0.00405957243305633,0.97691500524659,0.974763406940063,0.614290063203595,0.53902,0.672,"JEJ",68657,289944,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu15_Lactobacillales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu15","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"9",9,9,"Otu1","Otu16",0.891283832660247,0.00777302270898845,0.892045454545455,0.895966029723992,-0.602365030830308,0.54693,0.677,"JEJ",119113,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu16_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu16","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"10",10,10,"Otu1","Otu17",0.971718086998956,0.00450756465688887,0.970932929746822,0.985929648241206,-3.15282471223799,0.001617,0.00943,"JEJ",21758,289944,TRUE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu17_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu17","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"11",11,11,"Otu1","Otu18",0.869702806558246,0.00873819495336656,0.869722557297949,0.892434988179669,-2.60147338697965,0.0092824,0.0381,"JEJ",240017,289944,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Otu18_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu18","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"12",12,12,"Otu1","Otu19",0.953642228029277,0.00618453528826569,0.955109837631328,0.9688972667295,-2.46664268035913,0.013639,0.0511,"JEJ",61280,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu19_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu19","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"13",13,13,"Otu1","Otu2",0.847676086921209,0.00801732004344858,0.847004608294931,0.858576642335766,-1.35962582951457,0.17395,0.329,"JEJ",445668,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu2","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"14",14,14,"Otu1","Otu21",0.928091944125105,0.00713352051758688,0.928013876843018,0.943589743589744,-2.17253170106262,0.029816,0.0936,"JEJ",78494,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu21","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"15",15,15,"Otu1","Otu22",0.979814513709343,0.00406204752200272,0.979830148619958,0.975479744136461,1.06713905964962,0.28591,0.455,"JEJ",19983,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu22_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu22","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","unchanged","depleted"
"16",16,16,"Otu1","Otu23",0.964410099672119,0.00518235733461565,0.964574898785425,0.977,-2.42937711836007,0.015125,0.0552,"JEJ",37859,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu23_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu23","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"17",17,17,"Otu1","Otu24",0.982388343034041,0.00306137666697603,0.981779206859593,0.98936170212766,-2.277850735861,0.022735,0.076,"JEJ",23595,289944,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu24_Lactobacillales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu24","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"18",18,18,"Otu1","Otu25",0.951362052895293,0.00614818767901959,0.950191570881226,0.956190476190476,-0.785340908128055,0.43225,0.591,"JEJ",49570,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu25","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"19",19,19,"Otu1","Otu28",0.875538302103539,0.0100986146416986,0.876503665912628,0.895392278953923,-1.96600994837488,0.049297,0.136,"JEJ",296109,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu28","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"20",20,20,"Otu1","Otu29",0.910199295019204,0.0083968210314917,0.911472635122357,0.930577223088924,-2.42686226052613,0.01523,0.0553,"JEJ",113332,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu29","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"21",21,21,"Otu1","Otu3",0.902815917562262,0.00537565932953465,0.901689708141321,0.910060975609756,-1.34775245292966,0.17774,0.333,"JEJ",166535,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu3","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"22",22,22,"Otu1","Otu30",0.916942129793786,0.00867932283072398,0.917009038619556,0.923202614379085,-0.721310257424368,0.47072,0.618,"JEJ",117739,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu30_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu30","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","unchanged","depleted"
"23",23,23,"Otu1","Otu31",0.923262509254711,0.0061539519813583,0.923205853182989,0.939669421487603,-2.66607738939027,0.0076742,0.0328,"JEJ",113283,289944,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu31","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"24",24,24,"Otu1","Otu32",0.893057027221509,0.00814837464290844,0.893570504213744,0.91678520625889,-2.91201375455066,0.0035911,0.0177,"JEJ",190083,289944,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu32","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"25",25,25,"Otu1","Otu33",0.980956998635167,0.00384439453662599,0.981876332622601,0.979700854700855,0.326746883636759,0.74386,0.812,"JEJ",30685,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu33","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"26",26,26,"Otu1","Otu34",0.909920971463713,0.00750601539544727,0.910556461338775,0.896578538102644,1.77756541362304,0.075475,0.187,"JEJ",117793,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Otu34_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu34","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"27",27,27,"Otu1","Otu36",0.935304836471272,0.00639408041486045,0.936742720048949,0.941018766756032,-0.893628155110489,0.37152,0.538,"JEJ",54916,289944,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu36_Lactobacillales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu36","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"28",28,28,"Otu1","Otu37",0.909498972572853,0.00673390081174477,0.90843949044586,0.920472440944882,-1.62958568574251,0.10319,0.233,"JEJ",96607,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu37_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu37","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"29",29,29,"Otu1","Otu38",0.95118333358087,0.00708011622701881,0.949185043144775,0.956190476190476,-0.707211922665584,0.47943,0.624,"JEJ",44611,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu38_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu38","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"30",30,30,"Otu1","Otu39",0.948267331038248,0.00619516087784161,0.94766793409379,0.952651515151515,-0.707678815726721,0.47914,0.624,"JEJ",45417,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu39","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"31",31,31,"Otu1","Otu4",0.967397927254386,0.00515841190182154,0.968302658486708,0.971457696228338,-0.787019154580968,0.43127,0.59,"JEJ",40739,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu4","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"32",32,32,"Otu1","Otu40",0.996066354254273,0.001842447311285,0.996632996632997,0.992108229988726,2.14829712703479,0.03169,0.0984,"JEJ",4155,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu40_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu40","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"33",33,33,"Otu1","Otu41",0.952263208119408,0.00736131778270477,0.952380952380952,0.96046287367406,-1.11388555645799,0.26533,0.433,"JEJ",68595,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu41","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"34",34,34,"Otu1","Otu43",0.985524530013721,0.00383393329567118,0.985975087510241,0.991416309012876,-1.53674530691688,0.12436,0.262,"JEJ",7900,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu43_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu43","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"35",35,35,"Otu1","Otu44",0.971406175617841,0.00418709271737822,0.970924195223261,0.975180972078594,-0.901531615262715,0.36731,0.534,"JEJ",19824,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu44","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"36",36,36,"Otu1","Otu46",0.977927369724973,0.00435772601453086,0.977801268498943,0.984243697478992,-1.44945499853751,0.14721,0.294,"JEJ",22540,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu46","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"37",37,37,"Otu1","Otu47",0.9917594665204,0.00222894537521867,0.992248062015504,0.990011098779134,0.784392368114499,0.43281,0.591,"JEJ",5931,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu47","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"38",38,38,"Otu1","Otu48",0.971346601939248,0.00497181038929155,0.972250770811922,0.974358974358974,-0.605890447112428,0.54459,0.675,"JEJ",4704,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu48_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu48","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"39",39,39,"Otu1","Otu49",0.979643390479481,0.00379240962051444,0.979221873289872,0.988384371700106,-2.30486210491128,0.021174,0.0718,"JEJ",8848,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu49","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"40",40,40,"Otu1","Otu5",0.942733508352417,0.00611287783168593,0.94296228150874,0.933147632311978,1.56814454736057,0.11685,0.253,"JEJ",172277,289944,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu5_Erysipelotrichales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu5","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","unchanged","depleted"
"41",41,41,"Otu1","Otu50",0.993417627838054,0.00242210306478849,0.994432071269488,0.988801791713326,1.90571416709361,0.056687,0.152,"JEJ",6797,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu50_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu50","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"42",42,42,"Otu1","Otu51",0.975863896924317,0.00443515067419011,0.9768177028451,0.961497326203209,3.23925200663719,0.0011984,0.00731,"JEJ",11924,289944,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu51_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu51","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"43",43,43,"Otu1","Otu52",0.939482039106923,0.00742516082485524,0.93972602739726,0.934862385321101,0.62216211807266,0.53384,0.67,"JEJ",45929,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu52_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu52","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"44",44,44,"Otu1","Otu53",0.97996069295596,0.00408606551237786,0.979722518676628,0.986214209968187,-1.53044952247665,0.12591,0.264,"JEJ",17068,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu53_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu53","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"45",45,45,"Otu1","Otu54",0.945703690684613,0.00631943711146803,0.946195753659592,0.964448495897903,-2.96621437679537,0.0030149,0.0154,"JEJ",46583,289944,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu54","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"46",46,46,"Otu1","Otu55",0.968982026599921,0.00569425904961877,0.969293756397134,0.971399387129724,-0.424525914388218,0.67118,0.77,"JEJ",32801,289944,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu55","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"47",47,47,"Otu1","Otu6",0.867924814137325,0.00810331689216644,0.868993423569568,0.886603995299648,-2.30512781505314,0.021159,0.0718,"JEJ",351038,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu6_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu6","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"48",48,48,"Otu1","Otu64",0.982113197984422,0.00263107519327828,0.981681034482759,0.990384615384615,-3.14374040746709,0.001668,0.00961,"JEJ",20114,289944,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu64_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu64","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"49",49,49,"Otu1","Otu66",0.978565412016884,0.00388365054501744,0.978363831597895,0.984260230849948,-1.46635717273009,0.14255,0.288,"JEJ",19001,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","Otu66_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu66","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"50",50,50,"Otu1","Otu68",0.945976421457196,0.00531895073561188,0.947368184393464,0.955785512699906,-1.84417787084125,0.065157,0.169,"JEJ",60835,289944,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu68_Acholeplasmatales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu68","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"51",51,51,"Otu1","Otu7",0.853699853113898,0.00760345717517493,0.852459016393443,0.884723523898782,-4.0802058945206,0.000044996,0.000442,"JEJ",732601,289944,TRUE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu7_Erysipelotrichales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu7","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"52",52,52,"Otu1","Otu71",0.992424190990812,0.0023083074954051,0.992765408731801,0.988826815642458,1.55844719800775,0.11913,0.255,"JEJ",4922,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu71_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu71","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"53",53,53,"Otu1","Otu73",0.998678959924999,0.00103416058918017,0.998868778280543,1,-1.2774032281086,0.20146,0.357,"JEJ",29,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu73","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"54",54,54,"Otu1","Otu77",0.959967944492081,0.00678007715335739,0.95956039968016,0.96318407960199,-0.474350813001689,0.63525,0.741,"JEJ",39290,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu77","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"55",55,55,"Otu1","Otu78",0.981404887091645,0.00381716564202002,0.981273116605022,0.989384288747346,-2.09039963261284,0.036582,0.109,"JEJ",37046,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu78","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"56",56,56,"Otu1","Otu81",0.970711897731861,0.00375917158644685,0.971044467425026,0.976337448559671,-1.49648684515812,0.13453,0.277,"JEJ",40863,289944,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu81","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"57",57,57,"Otu1","Otu85",0.97198365276919,0.00564974116391916,0.972364380757421,0.986881937436932,-2.63698534773361,0.0083646,0.0352,"JEJ",64669,289944,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu85","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"58",58,58,"Otu1","Otu86",0.967001575260478,0.00586404588941133,0.966751647818015,0.977732793522267,-1.8300024358892,0.06725,0.172,"JEJ",25120,289944,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu86_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu86","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
