"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"1",1,1,"Otu1","Otu10",0.938699561496339,0.00427318757405473,0.939045224058837,0.960172744721689,-5.02509727298824,0.00000050318,0.00000938,"E",123754,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu10","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"2",2,2,"Otu1","Otu103",0.99852903952824,0.000620987980243673,0.99834528405957,1,-2.36874226000765,0.017849,0.109,"E",1496,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu103_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu103","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"3",3,3,"Otu1","Otu107",0.993294003800942,0.00141492201431681,0.992892290869328,1,-4.73948113832686,0.0000021427,0.0000343,"E",8403,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu107_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu107","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"4",4,4,"Otu1","Otu108",0.998601729601119,0.000750560578071965,0.998896856039713,1,-1.8629680797689,0.062467,0.276,"E",635,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu108_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu108","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"5",5,5,"Otu1","Otu11",0.91794580120435,0.00428530282159781,0.917641553579785,0.898571428571429,4.52112101279631,0.0000061513,0.0000906,"E",166569,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu11_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu11","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"6",6,6,"Otu1","Otu112",0.998125647403658,0.000828056584410595,0.998347107438017,0.998898678414097,-0.933548533991833,0.35054,0.75,"E",6816,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu112_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu112","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"7",7,7,"Otu1","Otu114",0.993194977629036,0.00146272496964385,0.993453355155483,0.994550408719346,-0.926647947112345,0.35411,0.751,"E",6183,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu114_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu114","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"8",8,8,"Otu1","Otu115",0.989076546400531,0.00187231081226015,0.989189189189189,0.998929336188437,-5.2623686854707,0.00000014221,0.0000029,"E",20323,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu115_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu115","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"9",9,9,"Otu1","Otu117",0.994969403159461,0.00136599124845524,0.994787304313164,0.99781181619256,-2.08084278454454,0.037448,0.193,"E",25491,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu117_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu117","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"10",10,10,"Otu1","Otu12",0.997392990932548,0.000982463645265274,0.997246696035242,0.998349834983498,-0.973923112129293,0.33009,0.735,"E",1964,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu12_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu12","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"11",11,11,"Otu1","Otu121",0.996317912243842,0.00119500261665441,0.996153846153846,0.998904109589041,-2.16417713999643,0.030451,0.164,"E",16440,565708,FALSE,"Proteobacteria","Gammaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu121_Desulfovibrionales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu121","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"12",12,12,"Otu1","Otu124",0.98529131108363,0.00171636960910809,0.984930032292788,0.970524017467249,8.60379578968155,0.0000000000000000077122,0.000000000000000348,"E",10907,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu124_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu124","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"13",13,13,"Otu1","Otu129",0.998767658501048,0.000592402293286033,0.998896856039713,0.998896856039713,-0.218090882039965,0.82736,0.872,"E",13807,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu129_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu129","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"14",14,14,"Otu1","Otu13",0.932476256404689,0.00449611380160111,0.93301082030508,0.932752781809386,-0.0615032040778064,0.95096,0.956,"E",166715,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu13","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"15",15,15,"Otu1","Otu130",0.999152752585059,0.000575873989191619,0.999447818884594,0.998895027624309,0.447537075101654,0.65449,0.868,"E",2985,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu130","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"16",16,16,"Otu1","Otu132",0.992898687036575,0.00158703728574673,0.992370572207084,0.998917162966973,-3.79227128716571,0.00014928,0.0017,"E",20596,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu132","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"17",17,17,"Otu1","Otu137",0.997266967188235,0.00108920859069575,0.997249724972497,0.9978009895547,-0.490284754478928,0.62393,0.868,"E",2376,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu137_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu137","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"18",18,18,"Otu1","Otu138",0.995046306333825,0.00107819912264036,0.995065789473684,0.9972647702407,-2.05756419226404,0.039632,0.201,"E",7665,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu138_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu138","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"19",19,19,"Otu1","Otu14",0.929791686679918,0.00421298030135612,0.929292929292929,0.930835734870317,-0.247817012119236,0.80428,0.872,"E",112099,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu14_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu14","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"20",20,20,"Otu1","Otu15",0.867844299008791,0.00548656436777948,0.867589292724473,0.825117873981997,7.78746446094936,0.0000000000000068367,0.000000000000272,"E",250518,565708,TRUE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu15_Lactobacillales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu15","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"21",21,21,"Otu1","Otu150",0.99845529351859,0.00070178173691999,0.99834528405957,1,-2.20112094707545,0.027727,0.151,"E",8736,565708,FALSE,"Firmicutes","Thermotogae","Thermotogales","Thermotogaceae","Otu150_Thermotogales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu150","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"22",22,22,"Otu1","Otu153",0.998620805744285,0.000817088955150223,0.998621374113578,1,-1.68793648111636,0.091423,0.358,"E",438,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu153_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu153","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"23",23,23,"Otu1","Otu16",0.938196691909198,0.00466087119423935,0.938061632756898,0.969354078264969,-6.68488466153729,0.000000000023111,0.000000000692,"E",43411,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu16_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu16","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"24",24,24,"Otu1","Otu161",0.99526924153628,0.00107644546020418,0.995068493150685,0.99671772428884,-1.34561648138233,0.17843,0.536,"E",26390,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu161_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu161","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"25",25,25,"Otu1","Otu164",0.99794142486435,0.000916911772823545,0.998071017886594,1,-2.24511801098464,0.024761,0.138,"E",3947,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu164_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu164","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"26",26,26,"Otu1","Otu165",0.995192382345511,0.00142208330250086,0.995065789473684,0.995616438356164,-0.298193509414924,0.76556,0.87,"E",4912,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu165_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu165","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"27",27,27,"Otu1","Otu167",0.998399953681033,0.000772366473526104,0.99834528405957,1,-2.07161544915615,0.038301,0.197,"E",6442,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu167_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu167","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"28",28,28,"Otu1","Otu170",0.996681794522629,0.00116349962449163,0.996701484332051,0.998902907295666,-1.90899311549639,0.056263,0.257,"E",6175,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu170_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu170","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"29",29,29,"Otu1","Otu172",0.997176643205773,0.00106199597026696,0.997251236943375,0.998902305159166,-1.62492325932174,0.10418,0.385,"E",5238,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu172_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu172","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"30",30,30,"Otu1","Otu18",0.96157278735711,0.00346050119556951,0.962525667351129,0.964651639344262,-0.889712736147503,0.37362,0.77,"E",78018,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Otu18_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu18","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"31",31,31,"Otu1","Otu181",0.994435066007784,0.00170522604166362,0.9945295404814,0.998910675381264,-2.62464287087336,0.008674,0.0604,"E",4388,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu181_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu181","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"32",32,32,"Otu1","Otu183",0.998381567622842,0.000753314574139755,0.99834528405957,1,-2.14841506153746,0.031681,0.169,"E",3096,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu183_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu183","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"33",33,33,"Otu1","Otu189",0.995442602817132,0.00112271644708076,0.995333440631346,0.996710526315789,-1.1293354630678,0.25876,0.658,"E",15113,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu189_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu189","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"34",34,34,"Otu1","Otu19",0.892377639984256,0.00672125376841283,0.89293549802545,0.875167186803388,2.56060160408607,0.010449,0.0706,"E",149227,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu19_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu19","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"35",35,35,"Otu1","Otu2",0.77056581016629,0.00488086887659305,0.769631074800033,0.740914786967419,6.07494770881205,0.0000000012403,0.000000031,"E",611542,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu2","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"36",36,36,"Otu1","Otu21",0.950065390195843,0.00490008062715637,0.950262368815592,0.966535433070866,-3.36117793322536,0.00077611,0.00733,"E",87094,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu21","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"37",37,37,"Otu1","Otu24",0.930049480531944,0.00451768164080787,0.929490233444497,0.919711538461538,2.28832903518999,0.022118,0.126,"E",113271,565708,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu24_Lactobacillales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu24","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"38",38,38,"Otu1","Otu25",0.927264641279705,0.00590461929941805,0.926375921894806,0.962707182320442,-6.00251078748295,0.0000000019429,0.0000000476,"E",79939,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu25","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"39",39,39,"Otu1","Otu27",0.986178078311727,0.00172115184455743,0.986544671689989,0.984358144552319,1.05739291112659,0.29033,0.694,"E",7574,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu27","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"40",40,40,"Otu1","Otu28",0.975392983585848,0.00253560801975222,0.975506908133669,0.97577672459189,-0.151340823602556,0.87971,0.894,"E",24355,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu28","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"41",41,41,"Otu1","Otu29",0.959889617200807,0.00297257972267857,0.960163432073544,0.959632089933572,0.0866342676264864,0.93096,0.94,"E",51655,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu29","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"42",42,42,"Otu1","Otu3",0.942574138265828,0.00364456879604388,0.942534381139489,0.93679012345679,1.58702308358567,0.11251,0.405,"E",102179,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu3","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"43",43,43,"Otu1","Otu31",0.977773278487034,0.00236475906216509,0.978013173317884,0.981520591341077,-1.58464890313699,0.11305,0.406,"E",35608,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu31","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"44",44,44,"Otu1","Otu32",0.980552368436181,0.00269629671443738,0.981101870854424,0.984615384615385,-1.5068876349728,0.13184,0.451,"E",38173,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu32","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"45",45,45,"Otu1","Otu33",0.996317932250098,0.00118636062130107,0.996429476618933,0.995601979109401,0.603486939672964,0.54618,0.856,"E",6374,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu33","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"46",46,46,"Otu1","Otu34",0.945633660252983,0.00336809721804296,0.945382323733863,0.931051836940111,4.32939501709064,0.000014952,0.000206,"E",50262,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Otu34_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu34","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"47",47,47,"Otu1","Otu36",0.914879483860864,0.00438108803060627,0.91524643021649,0.890197926484449,5.6336593111094,0.000000017643,0.000000404,"E",161299,565708,TRUE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu36_Lactobacillales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu36","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"48",48,48,"Otu1","Otu37",0.973519116982952,0.00369427257036466,0.972631578947368,0.956149732620321,4.70170623087419,0.00000258,0.0000407,"E",45569,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu37_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu37","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"49",49,49,"Otu1","Otu38",0.94566359746678,0.00366090137983071,0.945606630688889,0.971675468074892,-7.1053185839481,0.0000000000012005,0.0000000000399,"E",34749,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu38_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu38","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"50",50,50,"Otu1","Otu39",0.960827735758363,0.00378320303467052,0.960965588084232,0.971007121057986,-2.69067909026717,0.0071307,0.0519,"E",60249,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu39","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"51",51,51,"Otu1","Otu4",0.980715331739938,0.00214171202720937,0.980810234541578,0.974248927038627,3.01926898628709,0.0025339,0.021,"E",28696,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu4","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"52",52,52,"Otu1","Otu41",0.978612126492175,0.00233512832869176,0.978237791932059,0.972785485592316,2.49521228802162,0.012588,0.0823,"E",62658,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu41","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"53",53,53,"Otu1","Otu44",0.985969466366443,0.00267031993221122,0.985702650764293,0.994652406417112,-3.25164784411388,0.0011474,0.0103,"E",32814,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu44","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"54",54,54,"Otu1","Otu45",0.989167579690172,0.00205803064242299,0.989445122194175,0.990265008112493,-0.533242022591631,0.59387,0.868,"E",37071,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu45_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu45","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","depleted","depleted"
"55",55,55,"Otu1","Otu46",0.995701429764578,0.00144769666442931,0.99588695494221,0.996712328767123,-0.698280950273574,0.485,0.838,"E",26740,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu46","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"56",56,56,"Otu1","Otu47",0.979998502205918,0.00246575286914292,0.980058422975556,0.987862796833773,-3.18940909540063,0.0014256,0.0124,"E",16677,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu47","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"57",57,57,"Otu1","Otu49",0.982325175510338,0.00292334371918583,0.982315112540193,0.993107104984093,-3.68821818761624,0.00022583,0.00243,"E",21325,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu49","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"58",58,58,"Otu1","Otu52",0.991630877268879,0.00157173981986429,0.9921087689099,0.996205962059621,-2.9108410520114,0.0036046,0.0287,"E",15605,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu52_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu52","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"59",59,59,"Otu1","Otu53",0.97741824739555,0.00228197105030102,0.977224576271186,0.975596816976127,0.798182965196891,0.42476,0.808,"E",27078,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu53_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu53","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
