OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu13,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Muribaculaceae,0.3500,Muribaculum,0.1800
Otu14,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9100,Bacteroidales,0.9100,Dysgonomonadaceae,0.5100,Dysgonomonas,0.5100
Otu17,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9700,Harryflintia,0.4800
Otu20,Bacteria,1.0000,Firmicutes,0.9400,Clostridia,0.9400,Clostridiales,0.9400,Ruminococcaceae,0.9400,Sporobacter,0.4400
Otu19,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.8800,Bacteroidales,0.8800,Dysgonomonadaceae,0.2300,Dysgonomonas,0.2300
Otu15,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Lactobacillus,0.9900
Otu21,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Porphyromonadaceae,0.6600,Porphyromonas,0.6600
Otu25,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Dysgonomonadaceae,0.7500,Dysgonomonas,0.7500
Otu23,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Tepidibaculum,0.9700
Otu26,Bacteria,1.0000,Tenericutes,0.5200,Mollicutes,0.5200,Acholeplasmatales,0.5100,Acholeplasmataceae,0.5100,Acholeplasma,0.5100
Otu27,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lachnospiracea_incertae_sedis,0.3100
Otu22,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Clostridiaceae_1,1.0000,Clostridium_sensu_stricto,1.0000
Otu24,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Ligilactobacillus,1.0000
Otu28,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Dysgonomonadaceae,0.8300,Dysgonomonas,0.8200
Otu29,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9800,Bacteroidales,0.9800,Porphyromonadaceae,0.6900,Porphyromonas,0.6900
Otu30,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Enterocloster,0.5300
Otu31,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,0.6900,Duncaniella,0.6900
Otu33,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9700,Howardella,0.2600
Otu32,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Bacteroidaceae,0.9900,Bacteroides,0.9900
Otu35,Bacteria,1.0000,Firmicutes,0.5100,Clostridia,0.4400,Clostridiales,0.4200,Lachnospiraceae,0.2500,Acholeplasma,0.1900
Otu34,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Eubacteriaceae,0.5600,Eubacterium,0.5600
Otu37,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Bacteroidaceae,1.0000,Bacteroides,1.0000
Otu39,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9600,Bacteroidales,0.9600,Muribaculaceae,0.6800,Muribaculum,0.6700
Otu40,Bacteria,1.0000,Firmicutes,0.6100,Clostridia,0.6100,Clostridiales,0.5300,Lachnospiraceae,0.4100,Anaerostipes,0.2400
Otu38,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.8800,Bacteroidales,0.8800,Porphyromonadaceae,0.3700,Dysgonomonas,0.3400
Otu36,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Limosilactobacillus,1.0000
Otu43,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Eisenbergiella,0.8600
Otu42,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Coprococcus,0.2600
Otu45,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.6900,Enterocloster,0.3400
Otu41,Bacteria,1.0000,Firmicutes,0.5500,Clostridia,0.5300,Clostridiales,0.5300,Clostridiaceae_1,0.5100,Clostridium_sensu_stricto,0.5100
Otu44,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Hespellia,0.7500
Otu47,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.2600
Otu46,Bacteria,1.0000,Firmicutes,0.7500,Clostridia,0.6600,Clostridiales,0.5900,Lachnospiraceae,0.2800,Anaerostipes,0.1800
Otu49,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Anaerotignum,0.9400
Otu48,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9600,Ruminococcaceae,0.9600,Ruminococcus,0.8500
Otu50,Bacteria,1.0000,Firmicutes,0.6400,Clostridia,0.6400,Clostridiales,0.6400,Ruminococcaceae,0.4000,Agathobaculum,0.2700
Otu53,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Syntrophococcus,0.3300
Otu51,Bacteria,1.0000,Firmicutes,0.5300,Clostridia,0.4700,Clostridiales,0.4500,Lachnospiraceae,0.3100,Acholeplasma,0.2100
Otu52,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9800,Bacteroidales,0.9800,Dysgonomonadaceae,0.5000,Dysgonomonas,0.5000
Otu54,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.8900
Otu56,Bacteria,1.0000,Firmicutes,0.6800,Clostridia,0.6800,Clostridiales,0.6800,Ruminococcaceae,0.3300,Agathobaculum,0.1800
Otu55,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,1.0000,Eggerthellaceae,1.0000,Adlercreutzia,1.0000
Otu58,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9700,Bacteroidales,0.9700,Barnesiellaceae,0.6300,Barnesiella,0.6300
Otu59,Bacteria,1.0000,Firmicutes,0.7900,Clostridia,0.7900,Clostridiales,0.7900,Ruminococcaceae,0.7900,Papillibacter,0.7000
Otu60,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9500,Clostridium_XlVb,0.4900
Otu57,Bacteria,1.0000,Actinobacteria,1.0000,Actinobacteria,1.0000,Bifidobacteriales,1.0000,Bifidobacteriaceae,1.0000,Bifidobacterium,1.0000
Otu63,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Clostridium_XlVa,0.8800
Otu62,Bacteria,1.0000,Tenericutes,0.5400,Mollicutes,0.5400,Acholeplasmatales,0.5300,Acholeplasmataceae,0.5300,Acholeplasma,0.5300
Otu61,Bacteria,1.0000,Firmicutes,0.5700,Clostridia,0.5700,Clostridiales,0.5700,Ruminococcaceae,0.3800,Agathobaculum,0.2700
Otu64,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Muribaculaceae,0.8900,Duncaniella,0.8600
Otu65,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8700,Falcatimonas,0.2400
Otu66,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Marinilabiliaceae,0.4000,Dysgonomonas,0.3700
Otu68,Bacteria,1.0000,Tenericutes,0.6000,Mollicutes,0.6000,Acholeplasmatales,0.5900,Acholeplasmataceae,0.5900,Acholeplasma,0.5900
Otu70,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Enterocloster,0.9800
Otu67,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,1.0000,Eggerthellaceae,1.0000,Adlercreutzia,0.8500
Otu69,Bacteria,1.0000,Bacteroidetes,0.8700,Sphingobacteriia,0.4700,Sphingobacteriales,0.4700,Sphingobacteriaceae,0.4700,Pedobacter,0.2500
Otu71,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Shuttleworthia,0.6300
Otu73,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Faecalicatena,0.6800
Otu74,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9700,Butyricicoccus,0.2100
Otu75,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lachnobacterium,0.4100
Otu72,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,1.0000,Erysipelotrichales,1.0000,Erysipelotrichaceae,1.0000,Clostridium_XVIII,1.0000
Otu76,Bacteria,1.0000,Firmicutes,0.8300,Clostridia,0.8300,Clostridiales,0.8300,Ruminococcaceae,0.8200,Papillibacter,0.7000
Otu77,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Prolixibacteraceae,0.4300,Mariniphaga,0.3600
Otu78,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9300,Bacteroidales,0.9300,Porphyromonadaceae,0.5600,Porphyromonas,0.5000
Otu80,Bacteria,1.0000,Tenericutes,0.6500,Mollicutes,0.6500,Acholeplasmatales,0.6400,Acholeplasmataceae,0.6400,Acholeplasma,0.6400
Otu79,Bacteria,1.0000,Firmicutes,0.7700,Bacilli,0.5500,Lactobacillales,0.5500,Lactobacillaceae,0.5500,Lacticaseibacillus,0.4700
Otu81,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Rikenellaceae,0.9900,Alistipes,0.9300
Otu82,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Blautia,0.5800
Otu84,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8600,Roseburia,0.4200
Otu83,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9700,Clostridium_XlVa,0.3100
Otu85,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,0.9900,Duncaniella,0.9900
Otu86,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Clostridium_IV,0.3600
Otu88,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Hespellia,0.8400
Otu87,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,1.0000,Eggerthellaceae,1.0000,Adlercreutzia,1.0000
Otu89,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9700,Bacteroidales,0.9700,Odoribacteraceae,0.7700,Odoribacter,0.7700
Otu91,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Marvinbryantia,0.9300
Otu90,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Ruminococcus,0.9900
Otu93,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Johnsonella,0.4700
Otu94,Bacteria,1.0000,Firmicutes,0.5900,Clostridia,0.5700,Clostridiales,0.5600,Lachnospiraceae,0.3400,Spiroplasma,0.1900
Otu95,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Dysgonomonadaceae,0.9400,Dysgonomonas,0.9400
Otu92,Bacteria,1.0000,Proteobacteria,0.9900,Deltaproteobacteria,0.9100,Desulfovibrionales,0.9100,Desulfovibrionaceae,0.8000,Desulfovibrio,0.8000
Otu96,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.5200
Otu98,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9000,Bacteroidales,0.9000,Dysgonomonadaceae,0.4300,Dysgonomonas,0.4300
Otu97,Bacteria,1.0000,Firmicutes,0.8700,Clostridia,0.8700,Clostridiales,0.7300,Peptococcaceae_2,0.3300,Christensenella,0.2600
Otu99,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Oscillibacter,0.8200
Otu100,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Ruminococcus,0.5500
Otu101,Bacteria,1.0000,Firmicutes,0.7800,Clostridia,0.6700,Clostridiales,0.6700,Lachnospiraceae,0.6000,Lachnobacterium,0.5800
Otu103,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVb,0.3700
Otu104,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lacrimispora,0.4100
Otu102,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,1.0000,Erysipelotrichales,1.0000,Erysipelotrichaceae,1.0000,Solobacterium,0.4200
Otu106,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Johnsonella,0.5100
Otu105,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Bacillales,1.0000,Staphylococcaceae,1.0000,Jeotgalicoccus,1.0000
Otu107,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Clostridium_IV,0.5700
Otu108,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9700,Clostridiales,0.9700,Ruminococcaceae,0.9700,Intestinimonas,0.4400
Otu111,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.7200,Butyrivibrio,0.2900
Otu110,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9400,Lachnobacterium,0.8200
Otu109,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,1.0000,Erysipelotrichales,1.0000,Erysipelotrichaceae,1.0000,Clostridium_XVIII,0.8800
Otu113,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9800,Ruminococcaceae,0.4100,Intestinibacillus,0.2400
Otu112,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.4900
Otu114,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,0.6000,Duncaniella,0.5800
Otu115,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Syntrophococcus,0.8300
Otu118,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Blautia,0.7500
Otu116,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,0.9400,Eggerthellaceae,0.9400,Slackia,0.4400
Otu117,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Anaerotruncus,0.8600
Otu119,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.8700,Bacteroidales,0.8700,Rikenellaceae,0.7100,Alistipes,0.6000
Otu122,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Faecalicatena,0.6600
Otu123,Bacteria,1.0000,Firmicutes,0.6700,Clostridia,0.6600,Clostridiales,0.6600,Lachnospiraceae,0.5400,Cellulosilyticum,0.5000
Otu120,Bacteria,1.0000,Firmicutes,0.8000,Clostridia,0.6900,Clostridiales,0.6900,Lachnospiraceae,0.6000,Lachnobacterium,0.5300
Otu121,Bacteria,1.0000,Proteobacteria,1.0000,Gammaproteobacteria,0.5600,Desulfovibrionales,0.2700,Desulfovibrionaceae,0.2700,Desulfovibrio,0.2700
Otu124,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.7800,Bacteroidales,0.7800,Dysgonomonadaceae,0.4800,Dysgonomonas,0.4800
Otu125,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.8900,Bacteroidales,0.8900,Dysgonomonadaceae,0.7000,Dysgonomonas,0.7000
Otu126,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.8400,Bacteroidales,0.8400,Rikenellaceae,0.8400,Alistipes,0.8400
Otu127,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Acetivibrio,0.4100
Otu128,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Pseudoflavonifractor,0.5600
Otu129,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Schaedlerella,0.9900
Otu132,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Muricomes,0.4900
Otu131,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.7800
Otu130,Bacteria,1.0000,Firmicutes,0.8900,Clostridia,0.8900,Clostridiales,0.8800,Lachnospiraceae,0.4100,Anaerosalibacter,0.3600
Otu135,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Blautia,0.6500
Otu134,Bacteria,1.0000,Firmicutes,0.9000,Erysipelotrichia,0.9000,Erysipelotrichales,0.9000,Erysipelotrichaceae,0.9000,Sharpea,0.5300
Otu133,Bacteria,1.0000,Proteobacteria,1.0000,Betaproteobacteria,0.9800,Burkholderiales,0.9200,Sutterellaceae,0.9000,Turicimonas,0.7800
Otu136,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Johnsonella,0.6000
Otu137,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Oscillibacter,0.8400
Otu138,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lacrimispora,0.9000
Otu139,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Johnsonella,0.7200
Otu140,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Blautia,0.8000
Otu141,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,1.0000,Erysipelotrichales,1.0000,Erysipelotrichaceae,1.0000,Sharpea,0.6000
Otu142,Bacteria,1.0000,Proteobacteria,1.0000,Betaproteobacteria,1.0000,Burkholderiales,1.0000,Sutterellaceae,1.0000,Turicimonas,1.0000
Otu144,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.8100
Otu145,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Eubacteriaceae,1.0000,Intestinibacillus,1.0000
Otu143,Bacteria,1.0000,Firmicutes,0.8000,Clostridia,0.8000,Clostridiales,0.8000,Lachnospiraceae,0.7700,Cellulosilyticum,0.7700
Otu147,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Enterocloster,0.6800
Otu148,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Roseburia,0.9800
Otu146,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Ruminococcus,1.0000
Otu149,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,0.9900,Ruminococcaceae,0.9900,Monoglobus,0.8200
Otu150,Bacteria,1.0000,Firmicutes,0.3000,Thermotogae,0.2800,Thermotogales,0.2600,Thermotogaceae,0.1500,Cerasicoccus,0.1200
Otu151,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9800,Ruminococcaceae,0.8900,Acetivibrio,0.7500
Otu153,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Dysosmobacter,0.8000
Otu152,Bacteria,1.0000,Tenericutes,0.5000,Mollicutes,0.5000,Acholeplasmatales,0.5000,Acholeplasmataceae,0.5000,Acholeplasma,0.5000
Otu155,Bacteria,1.0000,Firmicutes,0.5700,Clostridia,0.5700,Clostridiales,0.5700,Ruminococcaceae,0.3500,Spiroplasma,0.2400
Otu154,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Colidextribacter,0.6500
Otu157,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Acetitomaculum,0.2500
Otu156,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Flavonifractor,0.3600
Otu158,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Lawsonibacter,0.7900
Otu159,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9900,Intestinimonas,0.9500
Otu160,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Enterocloster,0.3400
Otu161,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Flintibacter,0.9900
Otu165,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Hespellia,0.4500
Otu164,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Faecalimonas,0.7600
Otu162,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Oscillibacter,0.7600
Otu163,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,1.0000,Eggerthellaceae,1.0000,Adlercreutzia,1.0000
Otu166,Bacteria,1.0000,Tenericutes,0.5100,Mollicutes,0.5100,Acholeplasmatales,0.5100,Acholeplasmataceae,0.5100,Acholeplasma,0.5100
Otu170,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.8600
Otu169,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Faecalicatena,0.9100
Otu168,Bacteria,1.0000,Firmicutes,0.6400,Clostridia,0.6400,Clostridiales,0.6400,Ruminococcaceae,0.6400,Papillibacter,0.5500
Otu167,Bacteria,1.0000,Firmicutes,0.7900,Clostridia,0.6900,Clostridiales,0.6900,Lachnospiraceae,0.6100,Enterocloster,0.3300
Otu171,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Acetatifactor,0.4700
Otu172,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8400,Enterocloster,0.3000
Otu175,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.7000,Bacteroidales,0.7000,Porphyromonadaceae,0.4200,Parabacteroides,0.3000
Otu173,Bacteria,1.0000,Deferribacteres,1.0000,Deferribacteres,1.0000,Deferribacterales,1.0000,Deferribacteraceae,1.0000,Mucispirillum,1.0000
Otu174,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9000,Clostridiales,0.9000,Clostridiales_Incertae_Sedis_XIII,0.6000,Mogibacterium,0.3700
Otu176,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9700,Bacteroidales,0.9700,Rikenellaceae,0.9700,Alistipes,0.9700
Otu178,Bacteria,1.0000,Firmicutes,0.7200,Clostridia,0.7000,Clostridiales,0.7000,Lachnospiraceae,0.6200,Cellulosilyticum,0.4900
Otu179,Bacteria,1.0000,Firmicutes,0.6600,Clostridia,0.6600,Clostridiales,0.6600,Ruminococcaceae,0.4000,Spiroplasma,0.2100
Otu177,Bacteria,1.0000,Firmicutes,0.7000,Clostridia,0.6200,Clostridiales,0.6200,Lachnospiraceae,0.4800,Lachnobacterium,0.3800
Otu180,Bacteria,1.0000,Firmicutes,0.8900,Clostridia,0.8900,Clostridiales,0.8900,Lachnospiraceae,0.6300,Shuttleworthia,0.6200
Otu181,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Blautia,0.4100
Otu182,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9600,Clostridiales,0.9600,Ruminococcaceae,0.9600,Intestinimonas,0.5100
Otu183,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Marvinbryantia,0.4600
Otu185,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9400,Anaerostipes,0.5800
Otu184,Bacteria,1.0000,Firmicutes,0.7600,Clostridia,0.7100,Clostridiales,0.7100,Lachnospiraceae,0.6500,Clostridium_XlVa,0.5400
