time_mins,temp,well,OD600
0,37.0,A01,0.157
10,36.9,A01,0.157
20,37.0,A01,0.159
30,37.0,A01,0.159
40,37.0,A01,0.159
50,37.0,A01,0.159
60,36.9,A01,0.159
70,37.0,A01,0.158
80,36.9,A01,0.158
90,37.0,A01,0.158
100,36.9,A01,0.158
110,37.0,A01,0.158
120,36.9,A01,0.157
130,36.9,A01,0.157
140,36.9,A01,0.156
150,37.0,A01,0.156
160,36.9,A01,0.155
170,37.0,A01,0.155
180,36.9,A01,0.155
190,37.0,A01,0.155
200,37.0,A01,0.154
210,36.9,A01,0.154
220,36.9,A01,0.153
230,37.0,A01,0.153
240,37.0,A01,0.153
250,37.0,A01,0.153
260,37.0,A01,0.155
270,36.9,A01,0.152
280,37.0,A01,0.152
290,37.0,A01,0.152
300,36.9,A01,0.152
310,37.0,A01,0.151
320,37.0,A01,0.151
330,36.9,A01,0.151
340,36.9,A01,0.151
350,36.9,A01,0.151
360,37.0,A01,0.151
370,37.0,A01,0.150
380,36.9,A01,0.149
390,36.9,A01,0.149
400,36.9,A01,0.149
410,37.0,A01,0.149
420,37.0,A01,0.149
430,37.0,A01,0.149
440,37.0,A01,0.149
450,36.9,A01,0.148
460,37.0,A01,0.149
470,37.0,A01,0.148
480,36.9,A01,0.148
490,37.0,A01,0.148
500,36.9,A01,0.149
510,36.9,A01,0.148
520,36.9,A01,0.148
530,37.0,A01,0.148
540,36.9,A01,0.147
550,37.0,A01,0.147
560,37.0,A01,0.146
570,37.0,A01,0.147
580,36.9,A01,0.147
590,37.0,A01,0.146
600,37.0,A01,0.146
610,37.0,A01,0.146
620,37.0,A01,0.146
630,37.0,A01,0.145
640,37.0,A01,0.145
650,37.0,A01,0.145
660,36.9,A01,0.146
670,37.0,A01,0.144
680,37.0,A01,0.143
690,36.9,A01,0.141
700,37.0,A01,0.140
710,37.0,A01,0.138
720,37.0,A01,0.138
730,37.0,A01,0.137
740,36.9,A01,0.138
750,37.0,A01,0.136
760,36.9,A01,0.136
770,37.0,A01,0.136
780,37.0,A01,0.136
790,36.9,A01,0.135
800,37.0,A01,0.135
810,37.0,A01,0.135
820,36.9,A01,0.134
830,36.9,A01,0.133
840,37.0,A01,0.133
850,37.0,A01,0.132
860,37.0,A01,0.132
870,36.9,A01,0.131
880,37.0,A01,0.131
890,37.0,A01,0.130
900,37.0,A01,0.130
910,36.9,A01,0.130
920,37.0,A01,0.129
930,37.0,A01,0.129
940,36.9,A01,0.129
950,36.9,A01,0.128
960,37.0,A01,0.128
970,37.0,A01,0.128
980,37.0,A01,0.128
990,37.0,A01,0.128
1000,37.0,A01,0.128
1010,37.0,A01,0.128
1020,36.9,A01,0.128
1030,36.9,A01,0.128
1040,36.9,A01,0.128
1050,37.0,A01,0.128
1060,36.9,A01,0.127
1070,36.9,A01,0.128
1080,36.9,A01,0.127
1090,37.0,A01,0.127
1100,37.0,A01,0.127
1110,36.9,A01,0.127
1120,37.0,A01,0.126
1130,36.9,A01,0.127
1140,36.9,A01,0.127
1150,36.9,A01,0.127
1160,37.0,A01,0.126
1170,37.0,A01,0.126
1180,37.0,A01,0.126
1190,37.0,A01,0.126
1200,37.0,A01,0.126
1210,36.9,A01,0.126
1220,37.0,A01,0.126
1230,37.0,A01,0.126
1240,36.9,A01,0.126
1250,36.9,A01,0.126
1260,37.0,A01,0.126
1270,37.0,A01,0.126
1280,37.0,A01,0.126
1290,37.0,A01,0.126
1300,37.0,A01,0.126
1310,37.0,A01,0.126
1320,37.0,A01,0.126
1330,37.0,A01,0.126
1340,36.9,A01,0.125
1350,37.0,A01,0.125
1360,37.0,A01,0.125
1370,37.0,A01,0.126
1380,36.9,A01,0.126
1390,37.0,A01,0.125
1400,37.0,A01,0.125
1410,37.0,A01,0.125
1420,36.9,A01,0.126
1430,37.0,A01,0.125
1440,36.9,A01,0.125
1450,36.9,A01,0.125
1460,37.0,A01,0.125
1470,37.0,A01,0.125
1480,36.9,A01,0.125
1490,36.9,A01,0.125
1500,37.0,A01,0.125
1510,37.0,A01,0.125
1520,36.9,A01,0.125
1530,36.9,A01,0.125
1540,36.9,A01,0.125
1550,36.9,A01,0.125
1560,36.9,A01,0.125
1570,36.9,A01,0.125
1580,37.0,A01,0.124
1590,37.0,A01,0.124
1600,37.0,A01,0.124
1610,36.9,A01,0.124
1620,37.0,A01,0.124
1630,37.0,A01,0.124
1640,36.9,A01,0.124
1650,37.0,A01,0.124
1660,37.0,A01,0.124
1670,36.9,A01,0.125
1680,37.0,A01,0.124
1690,36.9,A01,0.124
1700,36.9,A01,0.124
1710,36.9,A01,0.124
1720,37.0,A01,0.128
1730,37.0,A01,0.124
1740,36.9,A01,0.125
1750,37.0,A01,0.125
1760,37.0,A01,0.124
1770,37.0,A01,0.124
1780,37.0,A01,0.130
1790,36.9,A01,0.124
1800,37.0,A01,0.124
1810,36.9,A01,0.123
1820,37.0,A01,0.124
1830,36.9,A01,0.124
1840,37.0,A01,0.124
1850,37.0,A01,0.123
1860,37.0,A01,0.125
1870,37.0,A01,0.123
1880,36.9,A01,0.123
1890,37.0,A01,0.123
1900,37.0,A01,0.123
1910,37.0,A01,0.123
1920,36.9,A01,0.123
1930,36.9,A01,0.123
1940,37.0,A01,0.123
1950,36.9,A01,0.123
1960,37.0,A01,0.123
1970,37.0,A01,0.123
1980,37.0,A01,0.125
1990,37.0,A01,0.125
2000,37.0,A01,0.124
2010,37.0,A01,0.124
2020,37.0,A01,0.124
2030,37.0,A01,0.123
2040,37.0,A01,0.123
2050,36.9,A01,0.124
2060,36.9,A01,0.123
2070,36.9,A01,0.123
2080,36.9,A01,0.123
2090,37.0,A01,0.123
2100,37.0,A01,0.122
2110,37.0,A01,0.122
2120,36.9,A01,0.122
2130,36.9,A01,0.123
2140,37.0,A01,0.122
2150,37.0,A01,0.122
2160,36.9,A01,0.122
2170,37.0,A01,0.122
2180,36.9,A01,0.125
2190,36.9,A01,0.122
2200,37.0,A01,0.121
2210,37.0,A01,0.122
2220,37.0,A01,0.121
2230,37.0,A01,0.122
2240,37.0,A01,0.121
2250,36.9,A01,0.129
2260,37.0,A01,0.121
2270,37.0,A01,0.121
2280,37.0,A01,0.121
2290,36.9,A01,0.121
2300,37.0,A01,0.121
2310,37.0,A01,0.122
2320,36.9,A01,0.122
2330,37.0,A01,0.121
2340,36.9,A01,0.122
2350,37.0,A01,0.121
2360,37.0,A01,0.121
2370,36.9,A01,0.121
2380,37.0,A01,0.121
2390,36.9,A01,0.121
2400,37.0,A01,0.122
2410,37.0,A01,0.127
2420,37.0,A01,0.121
2430,36.9,A01,0.121
2440,36.9,A01,0.127
2450,37.0,A01,0.122
2460,37.0,A01,0.122
2470,37.0,A01,0.122
2480,37.0,A01,0.121
2490,37.0,A01,0.121
2500,37.0,A01,0.122
2510,37.0,A01,0.121
2520,37.0,A01,0.128
2530,37.0,A01,0.125
2540,36.9,A01,0.121
2550,37.0,A01,0.121
2560,36.9,A01,0.123
2570,37.0,A01,0.122
2580,37.0,A01,0.121
2590,36.9,A01,0.124
2600,36.9,A01,0.121
2610,36.9,A01,0.121
2620,36.9,A01,0.121
2630,36.9,A01,0.121
2640,37.0,A01,0.127
2650,36.9,A01,0.124
2660,37.0,A01,0.121
2670,36.9,A01,0.121
2680,36.9,A01,0.121
2690,36.9,A01,0.121
2700,37.0,A01,0.121
2710,37.0,A01,0.121
2720,36.9,A01,0.121
2730,37.0,A01,0.121
2740,37.0,A01,0.121
2750,36.9,A01,0.122
2760,36.9,A01,0.122
2770,37.0,A01,0.122
2780,37.0,A01,0.122
2790,36.9,A01,0.127
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A01,0.157
0,37.0,A02,0.161
10,36.9,A02,0.161
20,37.0,A02,0.161
30,37.0,A02,0.162
40,37.0,A02,0.162
50,37.0,A02,0.162
60,36.9,A02,0.160
70,37.0,A02,0.160
80,36.9,A02,0.161
90,37.0,A02,0.160
100,36.9,A02,0.160
110,37.0,A02,0.159
120,36.9,A02,0.158
130,36.9,A02,0.159
140,36.9,A02,0.157
150,37.0,A02,0.157
160,36.9,A02,0.156
170,37.0,A02,0.155
180,36.9,A02,0.155
190,37.0,A02,0.157
200,37.0,A02,0.153
210,36.9,A02,0.153
220,36.9,A02,0.152
230,37.0,A02,0.152
240,37.0,A02,0.151
250,37.0,A02,0.151
260,37.0,A02,0.151
270,36.9,A02,0.150
280,37.0,A02,0.149
290,37.0,A02,0.149
300,36.9,A02,0.149
310,37.0,A02,0.148
320,37.0,A02,0.148
330,36.9,A02,0.147
340,36.9,A02,0.146
350,36.9,A02,0.145
360,37.0,A02,0.145
370,37.0,A02,0.144
380,36.9,A02,0.144
390,36.9,A02,0.143
400,36.9,A02,0.143
410,37.0,A02,0.143
420,37.0,A02,0.142
430,37.0,A02,0.142
440,37.0,A02,0.141
450,36.9,A02,0.141
460,37.0,A02,0.141
470,37.0,A02,0.141
480,36.9,A02,0.140
490,37.0,A02,0.140
500,36.9,A02,0.140
510,36.9,A02,0.139
520,36.9,A02,0.138
530,37.0,A02,0.138
540,36.9,A02,0.137
550,37.0,A02,0.137
560,37.0,A02,0.136
570,37.0,A02,0.136
580,36.9,A02,0.136
590,37.0,A02,0.135
600,37.0,A02,0.136
610,37.0,A02,0.135
620,37.0,A02,0.135
630,37.0,A02,0.134
640,37.0,A02,0.134
650,37.0,A02,0.133
660,36.9,A02,0.133
670,37.0,A02,0.133
680,37.0,A02,0.133
690,36.9,A02,0.132
700,37.0,A02,0.132
710,37.0,A02,0.131
720,37.0,A02,0.131
730,37.0,A02,0.131
740,36.9,A02,0.131
750,37.0,A02,0.130
760,36.9,A02,0.130
770,37.0,A02,0.130
780,37.0,A02,0.130
790,36.9,A02,0.130
800,37.0,A02,0.129
810,37.0,A02,0.129
820,36.9,A02,0.130
830,36.9,A02,0.129
840,37.0,A02,0.129
850,37.0,A02,0.129
860,37.0,A02,0.128
870,36.9,A02,0.128
880,37.0,A02,0.128
890,37.0,A02,0.128
900,37.0,A02,0.128
910,36.9,A02,0.128
920,37.0,A02,0.128
930,37.0,A02,0.128
940,36.9,A02,0.129
950,36.9,A02,0.128
960,37.0,A02,0.128
970,37.0,A02,0.128
980,37.0,A02,0.128
990,37.0,A02,0.128
1000,37.0,A02,0.128
1010,37.0,A02,0.127
1020,36.9,A02,0.127
1030,36.9,A02,0.127
1040,36.9,A02,0.127
1050,37.0,A02,0.130
1060,36.9,A02,0.127
1070,36.9,A02,0.127
1080,36.9,A02,0.127
1090,37.0,A02,0.127
1100,37.0,A02,0.127
1110,36.9,A02,0.127
1120,37.0,A02,0.127
1130,36.9,A02,0.127
1140,36.9,A02,0.127
1150,36.9,A02,0.127
1160,37.0,A02,0.127
1170,37.0,A02,0.127
1180,37.0,A02,0.127
1190,37.0,A02,0.127
1200,37.0,A02,0.127
1210,36.9,A02,0.127
1220,37.0,A02,0.127
1230,37.0,A02,0.127
1240,36.9,A02,0.126
1250,36.9,A02,0.127
1260,37.0,A02,0.127
1270,37.0,A02,0.126
1280,37.0,A02,0.126
1290,37.0,A02,0.127
1300,37.0,A02,0.126
1310,37.0,A02,0.126
1320,37.0,A02,0.127
1330,37.0,A02,0.127
1340,36.9,A02,0.126
1350,37.0,A02,0.126
1360,37.0,A02,0.126
1370,37.0,A02,0.127
1380,36.9,A02,0.126
1390,37.0,A02,0.128
1400,37.0,A02,0.126
1410,37.0,A02,0.125
1420,36.9,A02,0.131
1430,37.0,A02,0.126
1440,36.9,A02,0.127
1450,36.9,A02,0.127
1460,37.0,A02,0.132
1470,37.0,A02,0.127
1480,36.9,A02,0.127
1490,36.9,A02,0.128
1500,37.0,A02,0.127
1510,37.0,A02,0.127
1520,36.9,A02,0.129
1530,36.9,A02,0.128
1540,36.9,A02,0.129
1550,36.9,A02,0.127
1560,36.9,A02,0.129
1570,36.9,A02,0.128
1580,37.0,A02,0.132
1590,37.0,A02,0.129
1600,37.0,A02,0.127
1610,36.9,A02,0.126
1620,37.0,A02,0.128
1630,37.0,A02,0.128
1640,36.9,A02,0.126
1650,37.0,A02,0.126
1660,37.0,A02,0.127
1670,36.9,A02,0.127
1680,37.0,A02,0.126
1690,36.9,A02,0.127
1700,36.9,A02,0.129
1710,36.9,A02,0.127
1720,37.0,A02,0.125
1730,37.0,A02,0.125
1740,36.9,A02,0.127
1750,37.0,A02,0.127
1760,37.0,A02,0.125
1770,37.0,A02,0.126
1780,37.0,A02,0.129
1790,36.9,A02,0.127
1800,37.0,A02,0.130
1810,36.9,A02,0.127
1820,37.0,A02,0.127
1830,36.9,A02,0.125
1840,37.0,A02,0.125
1850,37.0,A02,0.127
1860,37.0,A02,0.128
1870,37.0,A02,0.126
1880,36.9,A02,0.128
1890,37.0,A02,0.126
1900,37.0,A02,0.132
1910,37.0,A02,0.128
1920,36.9,A02,0.127
1930,36.9,A02,0.126
1940,37.0,A02,0.125
1950,36.9,A02,0.130
1960,37.0,A02,0.125
1970,37.0,A02,0.127
1980,37.0,A02,0.130
1990,37.0,A02,0.126
2000,37.0,A02,0.128
2010,37.0,A02,0.125
2020,37.0,A02,0.125
2030,37.0,A02,0.127
2040,37.0,A02,0.126
2050,36.9,A02,0.127
2060,36.9,A02,0.124
2070,36.9,A02,0.126
2080,36.9,A02,0.126
2090,37.0,A02,0.126
2100,37.0,A02,0.130
2110,37.0,A02,0.124
2120,36.9,A02,0.128
2130,36.9,A02,0.125
2140,37.0,A02,0.125
2150,37.0,A02,0.126
2160,36.9,A02,0.124
2170,37.0,A02,0.125
2180,36.9,A02,0.125
2190,36.9,A02,0.126
2200,37.0,A02,0.128
2210,37.0,A02,0.125
2220,37.0,A02,0.125
2230,37.0,A02,0.124
2240,37.0,A02,0.124
2250,36.9,A02,0.129
2260,37.0,A02,0.125
2270,37.0,A02,0.124
2280,37.0,A02,0.125
2290,36.9,A02,0.124
2300,37.0,A02,0.130
2310,37.0,A02,0.127
2320,36.9,A02,0.125
2330,37.0,A02,0.131
2340,36.9,A02,0.126
2350,37.0,A02,0.125
2360,37.0,A02,0.126
2370,36.9,A02,0.125
2380,37.0,A02,0.125
2390,36.9,A02,0.126
2400,37.0,A02,0.126
2410,37.0,A02,0.126
2420,37.0,A02,0.127
2430,36.9,A02,0.125
2440,36.9,A02,0.130
2450,37.0,A02,0.128
2460,37.0,A02,0.126
2470,37.0,A02,0.126
2480,37.0,A02,0.125
2490,37.0,A02,0.124
2500,37.0,A02,0.125
2510,37.0,A02,0.130
2520,37.0,A02,0.125
2530,37.0,A02,0.125
2540,36.9,A02,0.132
2550,37.0,A02,0.127
2560,36.9,A02,0.129
2570,37.0,A02,0.125
2580,37.0,A02,0.126
2590,36.9,A02,0.125
2600,36.9,A02,0.125
2610,36.9,A02,0.126
2620,36.9,A02,0.125
2630,36.9,A02,0.130
2640,37.0,A02,0.124
2650,36.9,A02,0.124
2660,37.0,A02,0.125
2670,36.9,A02,0.126
2680,36.9,A02,0.132
2690,36.9,A02,0.133
2700,37.0,A02,0.126
2710,37.0,A02,0.125
2720,36.9,A02,0.126
2730,37.0,A02,0.131
2740,37.0,A02,0.127
2750,36.9,A02,0.128
2760,36.9,A02,0.127
2770,37.0,A02,0.131
2780,37.0,A02,0.128
2790,36.9,A02,0.128
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
0,37.0,A02,0.161
