seqid,Otu13,Otu114,Otu12,Otu6,Otu328,Otu129,Otu86,Otu219,Otu8,Otu249,Otu119,Otu39,Otu185,Otu455,Otu277,Otu314,Otu158,Otu691,Otu62,Otu67,Otu9,Otu814,Otu11,Otu123,Otu121,Otu250,Otu47,Otu126,Otu85,Otu3,Otu82,Otu5,Otu55,Otu386,Otu614,Otu46,Otu836,Otu282,Otu789,Otu10,Otu343,Otu329,Otu135,Otu22,Otu363,Otu146,Otu248,Otu30,Otu266,Otu83,Otu1145,Otu190,Otu324,Otu466,Otu420,Otu205,Otu408,Otu191,Otu216,Otu511,Otu581,Otu137,Otu253,Otu937,Otu605,Otu195,Otu727,Otu61,Otu274,Otu445,Otu485,Otu81,Otu138,Otu32,Otu857,Otu242,Otu136,Otu829,Otu1525,Otu672,Otu1135,Otu815,Otu312,Otu267,Otu544,Otu198,Otu808,Otu491,Otu968,Otu383,Otu395,Otu515,Otu92,Otu134,Otu113,Otu241,Otu78,Otu553,Otu70,Otu206,Otu194,Otu1257,Otu413,Otu542,Otu155,Otu645,Otu50,Otu315,Otu567,Otu653,Otu171,Otu523,Otu296,Otu311,Otu276,Otu396,Otu68,Otu272,Otu1062,Otu128,Otu350,Otu192,Otu845,Otu168,Otu333,Otu295,Otu376,Otu406,Otu257,Otu823,Otu240,Otu1036,Otu164,Otu447,Otu416,Otu318,Otu389,Otu549,Otu154,Otu238,Otu1039,Otu757,Otu576,Otu918,Otu490,Otu125,Otu109,Otu49,Otu464,Otu559,Otu211,Otu264,Otu580,Otu991,Otu928,Otu707,Otu336,Otu14,Otu189,Otu111,Otu860,Otu308,Otu444,Otu636,Otu233,Otu526,Otu97,Otu20,Otu749,Otu721,Otu176,Otu355,Otu302,Otu454,Otu480,Otu538,Otu460,Otu1098,Otu174,Otu182,Otu393,Otu110,Otu484,Otu193,Otu187,Otu186,Otu112,Otu530,Otu321,Otu1071,Otu199,Otu107,Otu316,Otu131,Otu397,Otu148,Otu269,Otu221,Otu210,Otu1443,Otu711,Otu286,Otu751,Otu118,Otu514,Otu660,Otu102,Otu641,Otu172,Otu212,Otu489,Otu356,Otu1239,Otu300,Otu1034,Otu442,Otu377,Otu151,Otu866,Otu382,Otu921,Otu152,Otu446,Otu19,Otu304,Otu214,Otu236,Otu858,Otu883,Otu349,Otu572,Otu849,Otu305,Otu262,Otu820,Otu706,Otu657,Otu281,Otu1250,Otu736,Otu400,Otu180,Otu1109,Otu659,Otu334,Otu337,Otu965,Otu224,Otu394,Otu352,Otu458,Otu628,Otu982,Otu720,Otu17,Otu1279,Otu344,Otu908,Otu280,Otu469,Otu900,Otu297,Otu178,Otu338,Otu607,Otu366,Otu890,Otu243,Otu584,Otu668,Otu944,Otu579,Otu743,Otu183,Otu500,Otu640,Otu798,Otu1138,Otu498,Otu524,Otu415,Otu270,Otu2196,Otu405,Otu715,Otu1092,Otu671,Otu689,Otu251,Otu353,Otu1735,Otu402,Otu170,Otu385,Otu983,Otu1893,Otu474,Otu667,Otu595,Otu177,Otu810,Otu826,Otu1468,Otu1190,Otu881,Otu603,Otu468,Otu453,Otu779,Otu569,Otu319,Otu882,Otu781,Otu681,Otu423,Otu703,Otu745,Otu902,Otu259,Otu130,Otu853,Otu504,Otu225,Otu245,Otu623,Otu365,Otu139,Otu384,Otu160,Otu230,Otu2143,Otu200,Otu1547,Otu647,Otu862,Otu48,Otu2197,Otu299,Otu433,Otu358,Otu1203,Otu1286,Otu563,Otu730,Otu162,Otu666,Otu684,Otu98,Otu378,Otu237,Otu361,Otu529,Otu227,Otu639,Otu449,Otu695,Otu173,Otu1295,Otu1945,Otu916,Otu325,Otu7,Otu117,Otu354,Otu824,Otu670,Otu1902,Otu326,Otu1193,Otu618,Otu1021,Otu1096,Otu986,Otu362,Otu379,Otu546,Otu1124,Otu718,Otu368,Otu359,Otu802,Otu431,Otu627,Otu1025,Otu58,Otu635,Otu1068,Otu167,Otu77,Otu852,Otu669,Otu25,Otu437,Otu263,Otu419,Otu367,Otu440,Otu1278,Otu737,Otu188,Otu1465,Otu777,Otu268,Otu1162,Otu375,Otu884,Otu1228,Otu790,Otu1227,Otu552,Otu731,Otu487,Otu648,Otu273,Otu838,Otu1019,Otu855,Otu42,Otu226,Otu753,Otu255,Otu729,Otu410,Otu428,Otu56,Otu310,Otu804,Otu1094,Otu391,Otu1335,Otu876,Otu673,Otu818,Otu548,Otu1386,Otu945,Otu293,Otu16,Otu932,Otu578,Otu287,Otu465,Otu217,Otu752,Otu150,Otu1914,Otu320,Otu1032,Otu1199,Otu1224,Otu265,Otu906,Otu288,Otu1557,Otu40,Otu1338,Otu765,Otu1059,Otu456,Otu840,Otu291,Otu28,Otu773,Otu631,Otu601,Otu597,Otu1222,Otu685,Otu663,Otu2151,Otu768,Otu427,Otu285,Otu340,Otu34,Otu467,Otu1951,Otu1265,Otu399,Otu1530,Otu2082,Otu459,Otu696,Otu561,Otu1422,Otu357,Otu1482,Otu1425,Otu2,Otu43,Otu401,Otu1532,Otu661,Otu163,Otu1645,Otu833,Otu1739,Otu619,Otu904,Otu834,Otu260,Otu271,Otu651,Otu2038,Otu1595,Otu817,Otu1376,Otu1116,Otu1072,Otu995,Otu2057,Otu1325,Otu106,Otu1339,Otu115,Otu811,Otu792,Otu373,Otu517,Otu232,Otu543,Otu1322,Otu471,Otu704,Otu4,Otu88,Otu512,Otu79,Otu116,Otu370,Otu682,Otu1121,Otu1101,Otu1324,Otu202,Otu1489,Otu122,Otu425,Otu1603,Otu54,Otu348,Otu1110,Otu1801,Otu594,Otu44,Otu1380,Otu495,Otu239,Otu347,Otu41,Otu2163,Otu1616,Otu1628,Otu1743,Otu976,Otu1104,Otu1769,Otu63,Otu462,Otu24,Otu99,Otu74,Otu29,Otu72,Otu229,Otu38,Otu31,Otu33,Otu105,Otu432,Otu145,Otu23,Otu45,Otu149,Otu100,Otu390,Otu80,Otu426,Otu175,Otu96,Otu550,Otu430,Otu488,Otu36,Otu1231,Otu104,Otu643,Otu323,Otu522,Otu147,Otu331,Otu317,Otu165,Otu309,Otu89,Otu76,Otu140,Otu26,Otu472,Otu59,Otu132,Otu1095,Otu398,Otu64,Otu591,Otu203,Otu51,Otu141,Otu108,Otu196,Otu351,Otu103,Otu75,Otu1277,Otu422,Otu1064,Otu209,Otu850,Otu497,Otu330,Otu1089,Otu90,Otu917,Otu827,Otu403,Otu678,Otu346,Otu785,Otu783,Otu844,Otu409,Otu247,Otu764,Otu332,Otu392,Otu341,Otu1119,Otu93,Otu1237,Otu380,Otu1163,Otu994,Otu2180,Otu1332,Otu153,Otu179,Otu91,Otu473,Otu222,Otu564,Otu690,Otu728,Otu974,Otu725,Otu1130,Otu534,Otu535,Otu301,Otu1312,Otu1249,Otu1285,Otu1126,Otu424,Otu1421,Otu934,Otu133,Otu1494,Otu290,Otu791,Otu1102,Otu634,Otu275,Otu339,Otu1539,Otu1154,Otu335,Otu893,Otu493,Otu854,Otu1373,Otu924,Otu555,Otu2035,Otu244,Otu1789,Otu756,Otu1078,Otu2109,Otu53,Otu1558,Otu769,Otu417,Otu573,Otu429,Otu686,Otu927,Otu598,Otu246,Otu1512,Otu898,Otu303,Otu1372,Otu616,Otu541,Otu1872,Otu1177,Otu374,Otu746,Otu988,Otu1007,Otu505,Otu694,Otu606,Otu1995,Otu658,Otu1004,Otu2194,Otu1046,Otu1733,Otu166,Otu717,Otu960,Otu1857,Otu2065,Otu963,Otu709,Otu1141,Otu599,Otu1084,Otu1065,Otu1347,Otu1313,Otu1176,Otu501,Otu868,Otu701,Otu565,Otu554,Otu536,Otu1882,Otu971,Otu957,Otu613,Otu679,Otu909,Otu1536,Otu962,Otu1268,Otu795,Otu992,Otu899,Otu1209,Otu807,Otu1074,Otu1356,Otu1760,Otu2127,Otu1164,Otu1847,Otu1214,Otu1351,Otu547,Otu1434,Otu1107,Otu969,Otu1412,Otu2052,Otu1959,Otu621,Otu878,Otu740,Otu915,Otu891,Otu1875,Otu632,Otu650,Otu84,Otu1413,Otu1020,Otu388,Otu144,Otu1403,Otu1014,Otu698,Otu1991,Otu1819,Otu1169,Otu1174,Otu1137,Otu528,Otu683,Otu1602,Otu803,Otu1305,Otu1932,Otu289,Otu903,Otu964,Otu993,Otu1000,Otu1140,Otu800,Otu1546,Otu1253,Otu835,Otu2068,Otu989,Otu1269,Otu1442,Otu577,Otu1063,Otu1410,Otu71,Otu872,Otu1183,Otu1194,Otu888,Otu1910,Otu1003,Otu215,Otu1601,Otu540,Otu1957,Otu1993,Otu2099,Otu919,Otu545,Otu407,Otu1067,Otu942,Otu977,Otu1417,Otu897,Otu722,Otu1860,Otu754,Otu705,Otu1492,Otu1648,Otu865,Otu923,Otu896,Otu958,Otu1464,Otu1477,Otu1273,Otu1315,Otu531,Otu1531,Otu1898,Otu235,Otu1818,Otu1534,Otu1908,Otu877,Otu575,Otu638,Otu1617,Otu895,Otu448,Otu1777,Otu2112,Otu1008,Otu1929,Otu1796,Otu907,Otu1981,Otu1223,Otu1353,Otu1186,Otu1992,Otu1493,Otu1212,Otu2090,Otu959,Otu1438,Otu1563,Otu714,Otu2027,Otu1690,Otu1173,Otu978,Otu2105,Otu1017,Otu2091,Otu2136,Otu52,Otu560,Otu169,Otu156,Otu223,Otu733,Otu421,Otu589,Otu434,Otu633,Otu499,Otu1027,Otu142,Otu101,Otu2055,Otu372,Otu94,Otu568,Otu796,Otu566,Otu825,Otu911,Otu1031,Otu1026,Otu450,Otu204,Otu644,Otu451,Otu582,Otu741,Otu533,Otu1147,Otu656,Otu1568,Otu1971,Otu404,Otu1009,Otu252,Otu1210,Otu208,Otu2191,Otu482,Otu1093,Otu1184,Otu676,Otu972,Otu2020,Otu587,Otu830,Otu66,Otu930,Otu322,Otu615,Otu1411,Otu1037,Otu713,Otu788,Otu1188,Otu981,Otu1267,Otu1134,Otu256,Otu502,Otu806,Otu1478,Otu1565,Otu1099,Otu1481,Otu590,Otu885,Otu1179,Otu1091,Otu1677,Otu1035,Otu1081,Otu949,Otu1306,Otu1607,Otu1191,Otu1773,Otu933,Otu889,Otu700,Otu1469,Otu479,Otu1378,Otu1293,Otu284,Otu1454,Otu892,Otu1308,Otu1006,Otu1040,Otu880,Otu1984,Otu610,Otu861,Otu846,Otu1670,Otu761,Otu984,Otu562,Otu1100,Otu724,Otu859,Otu69,Otu1281,Otu1144,Otu220,Otu1385,Otu1394,Otu879,Otu1728,Otu1160,Otu1029,Otu1139,Otu1711,Otu521,Otu1254,Otu143,Otu1850,Otu805,Otu1778,Otu1925,Otu1905,Otu778,Otu602,Otu1178,Otu1367,Otu625,Otu1133,Otu996,Otu1653,Otu1710,Otu780,Otu887,Otu1248,Otu680,Otu1658,Otu294,Otu2005,Otu1810,Otu1041,Otu2170,Otu2048,Otu738,Otu1175,Otu839,Otu626,Otu1451,Otu1271,Otu1206,Otu412,Otu1452,Otu875,Otu234,Otu1821,Otu1319,Otu571,Otu662,Otu1954,Otu507,Otu842,Otu381,Otu674,Otu1888,Otu1391,Otu1236,Otu1437,Otu938,Otu508,Otu894,Otu1112,Otu1552,Otu1395,Otu990,Otu1542,Otu1458,Otu87,Otu1863,Otu1763,Otu675,Otu2172,Otu1225,Otu1968,Otu1208,Otu1713,Otu279,Otu611,Otu1374,Otu463,Otu157,Otu558,Otu1077,Otu719,Otu950,Otu1202,Otu956,Otu596,Otu1030,Otu1297,Otu1428,Otu828,Otu1187,Otu1038,Otu760,Otu774,Otu1300,Otu1256,Otu1336,Otu832,Otu513,Otu1161,Otu470,Otu1117,Otu1057,Otu1246,Otu784,Otu966,Otu1123,Otu1349,Otu1455,Otu943,Otu913,Otu912,Otu1013,Otu1418,Otu1217,Otu1221,Otu476,Otu1357,Otu1381,Otu2164,Otu1490,Otu708,Otu1240,Otu1605,Otu1865,Otu1213,Otu665,Otu1483,Otu664,Otu1244,Otu1113,Otu516,Otu1472,Otu1052,Otu1566,Otu688,Otu1642,Otu483,Otu1578,Otu863,Otu1466,Otu1433,Otu1369,Otu201,Otu1196,Otu438,Otu1446,Otu1504,Otu570,Otu1886,Otu1506,Otu1388,Otu1326,Otu1404,Otu1774,Otu1535,Otu655,Otu387,Otu1985,Otu1948,Otu1808,Otu905,Otu941,Otu2011,Otu2131,Otu1922,Otu228,Otu1537,Otu1903,Otu1559,Otu342,Otu1829,Otu298,Otu1061,Otu2108,Otu1900,Otu1890,Otu1125,Otu1219,Otu461,Otu2117,Otu2061,Otu1362,Otu1685,Otu1724,Otu1772,Otu819,Otu1397,Otu1520,Otu1973,Otu1042,Otu1917,Otu1661,Otu2161,Otu1044,Otu1510,Otu1697,Otu1153,Otu1554,Otu1333,Otu1050,Otu1090,Otu2097,Otu2110,Otu1849,Otu1705,Otu1327,Otu952,Otu1662,Otu1976,Otu2189,Otu1946,Otu1582,Otu1909,Otu772,Otu771,Otu1624,Otu1497,Otu527,Otu910,Otu258,Otu1460,Otu1301,Otu1723,Otu604,Otu1930,Otu1643,Otu1204,Otu2198,Otu1597,Otu1815,Otu1561,Otu1470,Otu1197,Otu1978,Otu2156,Otu1836,Otu1328,Otu1696,Otu2104,Otu1660,Otu1781,Otu822,Otu953,Otu1734,Otu1779,Otu1684,Otu1115,Otu1384,Otu710,Otu1621,Otu1192,Otu2004,Otu775,Otu1450,Otu770,Otu503,Otu1969,Otu1243,Otu1831,Otu2167,Otu1701,Otu2039,Otu2087,Otu1758,Otu1775,Otu1304,Otu1167,Otu1884,Otu742,Otu1846,Otu1675,Otu2050,Otu2171,Otu2045,Otu1666,Otu1997,Otu2086,Otu1794,Otu1904,Otu1106,Otu1011,Otu1844,Otu1746,Otu1132,Otu2033,Otu1288,Otu1526,Otu1835,Otu1953,Otu1840,Otu2077,Otu1752,Otu1918,Otu1294,Otu2029,Otu1069,Otu2135,Otu1935,Otu2179,Otu27,Otu1,Otu970,Otu161,Otu345,Otu1205,Otu1475,Otu697,Otu585,Otu642,Otu759,Otu1435,Otu864,Otu712,Otu979,Otu1262,Otu1588,Otu762,Otu65,Otu1252,Otu1943,Otu2040,Otu37,Otu494,Otu1651,Otu843,Otu1445,Otu1887,Otu2153,Otu1170,Otu1881,Otu1571,Otu2000,Otu2126,Otu1680,Otu1318,Otu951,Otu1636,Otu1838,Otu1748,Otu1635,Otu1751,Otu1762,Otu1583,Otu1584,Otu1233,Otu1379,Otu1790,Otu1056,Otu2132,Otu2129,Otu600,Otu1870,Otu1207,Otu1015,Otu1290,Otu2154,Otu1136,Otu786,Otu1287,Otu435,Otu414,Otu1103,Otu1157,Otu1114,Otu1972,Otu1861,Otu509,Otu360,Otu2044,Otu1999,Otu1695,Otu1010,Otu1556,Otu1873,Otu1672,Otu2122,Otu1958,Otu2051,Otu2152,Otu1974,Otu2188,Otu1540,Otu1654,Otu519,Otu2031,Otu1630,Otu1655,Otu1461,Otu1589,Otu1615,Otu1721,Otu1933,Otu2072,Otu702,Otu2192,Otu1456,Otu1822,Otu1652,Otu1964,Otu2084,Otu699,Otu1408,Otu2102,Otu2146,Otu2054,Otu1845,Otu1586,Otu2023,Otu1834,Otu936,Otu1824,Otu1717,Otu1560,Otu677,Otu2083,Otu620,Otu1757,Otu1837,Otu2141,Otu1806,Otu2103,Otu1920,Otu1048,Otu812,Otu1700,Otu1087,Otu1503,Otu813,Otu1585,Otu935,Otu2066,Otu1580,Otu1596,Otu2012,Otu2059,Otu2159,Otu1892,Otu2064,Otu2111,Otu1891,Otu1799,Otu1736,Otu1505,Otu1784,Otu1782,Otu2075,Otu1548,Otu1747,Otu2138,Otu2095,Otu1919,Otu1924,Otu1830,Otu1731,Otu2139,Otu2046,Otu2181,Otu1590,Otu1809,Otu1631,Otu2147
jxesac.037,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,24,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jxesac.050,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,4,0,0,0,0,0,0,0,0,0,15340,0,0,2,0,1,0,0,2,0,48,0,0,12,0,16,0,0,0,1,0,0,1,42,0,0,0,0,1,0,0,0,0,1135,0,0,14,1219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,233,0,0,0,97,0,0,0,19,0,0,0,0,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,59,34,0,151,0,0,0,0,0,0,7,0,27,0,48,0,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,69,0,2,0,0,1,0,0,0,0,0,0,93,0,18,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,5,0,0,35,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,124,0,0,0,1,0,0,3,1,0,58,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,0,0,2,0,0,1,0,2,15,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,34,24,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,6,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4361,0,11,212,0,0,1,0,2,0,0,0,11,0,0,0,59,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
