taxon,sample_id,tolerance,reaction,flux,abundance,metabolite,direction
AZC3J_86,sample_15,1e-06,EX_pydam_e,-4.7349233897955835e-06,0.002611993835464982,pydam_e,import
AZC3J_86,sample_15,1e-06,EX_asp__L_e,-2.221201340608519e-06,0.002611993835464982,asp__L_e,import
AZC3J_86,sample_15,1e-06,EX_gua_e,-0.0025092444776379174,0.002611993835464982,gua_e,import
AZC3J_86,sample_15,1e-06,EX_lys__L_e,-0.0035532625429607295,0.002611993835464982,lys__L_e,import
AZC3J_86,sample_15,1e-06,EX_met__D_e,-1.868023039925265e-06,0.002611993835464982,met__D_e,import
AZC3J_86,sample_15,1e-06,EX_mn2_e,-7.164783468560212e-06,0.002611993835464982,mn2_e,import
AZC3J_86,sample_15,1e-06,EX_ch4s_e,6.562622165224743e-06,0.002611993835464982,ch4s_e,export
AZC3J_86,sample_15,1e-06,EX_glyc3p_e,1.780748668658035e-06,0.002611993835464982,glyc3p_e,export
AZC3J_86,sample_15,1e-06,EX_fru_e,-1.6826732864972874e-06,0.002611993835464982,fru_e,import
AZC3J_86,sample_15,1e-06,EX_4hba_e,-1.1677018756887043e-06,0.002611993835464982,4hba_e,import
AZC3J_86,sample_15,1e-06,EX_fald_e,1.3234119209949102e-06,0.002611993835464982,fald_e,export
AZC3J_86,sample_15,1e-06,EX_glyc_e,3.0361513097506856e-06,0.002611993835464982,glyc_e,export
AZC3J_86,sample_15,1e-06,EX_met__L_e,-0.0015820268170176107,0.002611993835464982,met__L_e,import
AZC3J_86,sample_15,1e-06,EX_orn_e,-1.0305308934885219e-06,0.002611993835464982,orn_e,import
AZC3J_86,sample_15,1e-06,EX_ile__L_e,-3.5345846946146306e-06,0.002611993835464982,ile__L_e,import
AZC3J_86,sample_15,1e-06,EX_diact_e,-3.1349622818646753e-06,0.002611993835464982,diact_e,import
AZC3J_86,sample_15,1e-06,EX_alaala_e,-1.7543645767153993e-06,0.002611993835464982,alaala_e,import
AZC3J_86,sample_15,1e-06,EX_h2o_e,1.971117374197944e-05,0.002611993835464982,h2o_e,export
AZC3J_86,sample_15,1e-06,EX_h2s_e,-6.208142382751705e-05,0.002611993835464982,h2s_e,import
AZC3J_86,sample_15,1e-06,EX_cellb_e,-6.16274567494647e-05,0.002611993835464982,cellb_e,import
AZC3J_86,sample_15,1e-06,EX_fe3pyovd_kt_e,-1.160554571813039e-06,0.002611993835464982,fe3pyovd_kt_e,import
AZC3J_86,sample_15,1e-06,EX_isobuta_e,0.049816080829490655,0.002611993835464982,isobuta_e,export
AZC3J_86,sample_15,1e-06,EX_bz_e,-1.0368717031204558e-06,0.002611993835464982,bz_e,import
AZC3J_86,sample_15,1e-06,EX_raffin_e,-1.7911443698154215e-06,0.002611993835464982,raffin_e,import
AZC3J_86,sample_15,1e-06,EX_arg__L_e,-0.005358312397089515,0.002611993835464982,arg__L_e,import
AZC3J_86,sample_15,1e-06,EX_mal__L_e,-4.8370604541105265e-06,0.002611993835464982,mal__L_e,import
AZC3J_86,sample_15,1e-06,EX_6pgc_e,-0.0061649103694970476,0.002611993835464982,6pgc_e,import
AZC3J_86,sample_15,1e-06,EX_co2_e,0.16793405110592596,0.002611993835464982,co2_e,export
AZC3J_86,sample_15,1e-06,EX_fe3_e,-7.950504494183798e-05,0.002611993835464982,fe3_e,import
AZC3J_86,sample_15,1e-06,EX_hom__L_e,-0.010648091180397065,0.002611993835464982,hom__L_e,import
AZC3J_86,sample_15,1e-06,EX_lac__L_e,2.0419948141139197e-06,0.002611993835464982,lac__L_e,export
AZC3J_87,sample_15,1e-06,EX_gam6p_e,-0.19749697216411688,0.06736223057589114,gam6p_e,import
AZC3J_87,sample_15,1e-06,EX_glu__L_e,-1.1783703477411059e-06,0.06736223057589114,glu__L_e,import
AZC3J_87,sample_15,1e-06,EX_fe2_e,-0.0017852999678287951,0.06736223057589114,fe2_e,import
AZC3J_87,sample_15,1e-06,EX_citr__L_e,-1.1097816040640636e-06,0.06736223057589114,citr__L_e,import
AZC3J_87,sample_15,1e-06,EX_ala__D_e,-1.1748709381844044e-06,0.06736223057589114,ala__D_e,import
AZC3J_87,sample_15,1e-06,EX_3gmp_e,-0.06449022446757938,0.06736223057589114,3gmp_e,import
AZC3J_87,sample_15,1e-06,EX_man1p_e,3.3091077918409786e-06,0.06736223057589114,man1p_e,export
AZC3J_87,sample_15,1e-06,EX_ppap_e,1.4542225552398867e-06,0.06736223057589114,ppap_e,export
AZC3J_87,sample_15,1e-06,EX_nac_e,0.08249103257638808,0.06736223057589114,nac_e,export
AZC3J_87,sample_15,1e-06,EX_bhb_e,4.272817436642241e-05,0.06736223057589114,bhb_e,export
AZC3J_87,sample_15,1e-06,EX_nh4_e,-0.23902016763545464,0.06736223057589114,nh4_e,import
AZC3J_87,sample_15,1e-06,EX_2obut_e,-0.07735201419589216,0.06736223057589114,2obut_e,import
AZC3J_87,sample_15,1e-06,EX_leu__L_e,-0.1199512562100896,0.06736223057589114,leu__L_e,import
AZC3J_87,sample_15,1e-06,EX_ncam_e,-0.08309075994526906,0.06736223057589114,ncam_e,import
AZC3J_87,sample_15,1e-06,EX_cobalt2_e,-2.662446585428659e-05,0.06736223057589114,cobalt2_e,import
AZC3J_87,sample_15,1e-06,EX_cu2_e,-0.00018891711969023844,0.06736223057589114,cu2_e,import
AZC3J_87,sample_15,1e-06,EX_dha_e,7.020375840708221,0.06736223057589114,dha_e,export
AZC3J_87,sample_15,1e-06,EX_cl_e,-0.0013858034477156162,0.06736223057589114,cl_e,import
AZC3J_87,sample_15,1e-06,EX_phe__L_e,0.059158575069264516,0.06736223057589114,phe__L_e,export
AZC3J_87,sample_15,1e-06,EX_pi_e,4.1048666757004605e-06,0.06736223057589114,pi_e,export
AZC3J_87,sample_15,1e-06,EX_s_e,-3.030756391911791e-06,0.06736223057589114,s_e,import
AZC3J_87,sample_15,1e-06,EX_4abutn_e,1.119303997975864e-06,0.06736223057589114,4abutn_e,export
AZC3J_87,sample_15,1e-06,EX_tre6p_e,-2.4588267362442255e-06,0.06736223057589114,tre6p_e,import
AZC3J_87,sample_15,1e-06,EX_acgam1p_e,6.448234078525129e-06,0.06736223057589114,acgam1p_e,export
AZC3J_87,sample_15,1e-06,EX_tyr__L_e,-0.036713893856648507,0.06736223057589114,tyr__L_e,import
AZC3J_87,sample_15,1e-06,EX_h2_e,3.1151843763160705,0.06736223057589114,h2_e,export
AZC3J_87,sample_15,1e-06,EX_12ppd__R_e,1.2915533213113217e-06,0.06736223057589114,12ppd__R_e,export
AZC3J_87,sample_15,1e-06,EX_glcr_e,-1.8588770876498852,0.06736223057589114,glcr_e,import
AZC3J_87,sample_15,1e-06,EX_cgly_e,-0.02316553664575696,0.06736223057589114,cgly_e,import
AZC3J_87,sample_15,1e-06,EX_LalaDgluMdap_e,-0.02661711880134583,0.06736223057589114,LalaDgluMdap_e,import
AZC3J_87,sample_15,1e-06,EX_ura_e,-0.03837525137098255,0.06736223057589114,ura_e,import
AZC3J_87,sample_15,1e-06,EX_adn_e,-0.028927592692106433,0.06736223057589114,adn_e,import
AZC3J_87,sample_15,1e-06,EX_h_e,-0.8327952014567015,0.06736223057589114,h_e,import
AZC3J_87,sample_15,1e-06,EX_zn2_e,-9.078942856311723e-05,0.06736223057589114,zn2_e,import
AZC3J_87,sample_15,1e-06,EX_glc__D_e,1.1249955804274396e-06,0.06736223057589114,glc__D_e,export
AZC3J_87,sample_15,1e-06,EX_LalaDgluMdapDala_e,-6.754072634556236e-06,0.06736223057589114,LalaDgluMdapDala_e,import
AZC3J_87,sample_15,1e-06,EX_acgam_e,-0.05325616844790496,0.06736223057589114,acgam_e,import
AZC3J_87,sample_15,1e-06,EX_fol_e,-0.0001786237488385104,0.06736223057589114,fol_e,import
AZC3J_87,sample_15,1e-06,EX_4abut_e,1.6237378724743217e-05,0.06736223057589114,4abut_e,export
AZC3J_87,sample_15,1e-06,EX_inost_e,1.8588486836427964,0.06736223057589114,inost_e,export
AZC3J_87,sample_15,1e-06,EX_acac_e,-2.5171469089960687e-06,0.06736223057589114,acac_e,import
AZC3J_87,sample_15,1e-06,EX_etoh_e,0.004134844986435087,0.06736223057589114,etoh_e,export
AZC3J_87,sample_15,1e-06,EX_dad_2_e,-0.025245274420865865,0.06736223057589114,dad_2_e,import
AZC3J_87,sample_15,1e-06,EX_urea_e,-0.02235757541269838,0.06736223057589114,urea_e,import
AZC3J_87,sample_15,1e-06,EX_ac_e,1.8032783307530393e-06,0.06736223057589114,ac_e,export
AZC3J_87,sample_15,1e-06,EX_quin_e,0.005873450492447966,0.06736223057589114,quin_e,export
AZC3J_87,sample_15,1e-06,EX_thym_e,-0.006955549890337941,0.06736223057589114,thym_e,import
AZC3J_87,sample_15,1e-06,EX_orn__L_e,-0.0016693987150966734,0.06736223057589114,orn__L_e,import
AZC3J_87,sample_15,1e-06,EX_2mpa_e,2.8230565515010424,0.06736223057589114,2mpa_e,export
AZC3J_87,sample_15,1e-06,EX_mg2_e,-0.0023096724128593613,0.06736223057589114,mg2_e,import
AZC3J_87,sample_15,1e-06,EX_ca2_e,-0.001385803447715616,0.06736223057589114,ca2_e,import
AZC3J_87,sample_15,1e-06,EX_ribflv_e,-0.00011877017406862726,0.06736223057589114,ribflv_e,import
AZC3J_87,sample_15,1e-06,EX_thm_e,-5.931681247829868e-05,0.06736223057589114,thm_e,import
AZC3J_87,sample_15,1e-06,EX_csn_e,-0.04274041409243081,0.06736223057589114,csn_e,import
AZC3J_87,sample_15,1e-06,EX_arab__L_e,-4.28639865360054e-06,0.06736223057589114,arab__L_e,import
AZC3J_87,sample_15,1e-06,EX_gln__L_e,-0.13774479670542866,0.06736223057589114,gln__L_e,import
AZC3J_87,sample_15,1e-06,EX_abt__L_e,4.143386947726304e-06,0.06736223057589114,abt__L_e,export
AZC3J_87,sample_15,1e-06,EX_ptrc_e,-1.4949935620746259e-05,0.06736223057589114,ptrc_e,import
AZC3J_87,sample_15,1e-06,EX_sucr_e,-3.4698505253985448,0.06736223057589114,sucr_e,import
AZC3J_87,sample_15,1e-06,EX_gthox_e,-0.001192730231323843,0.06736223057589114,gthox_e,import
AZC3J_87,sample_15,1e-06,EX_glx_e,-0.14274859840135432,0.06736223057589114,glx_e,import
AZC3J_87,sample_15,1e-06,EX_meoh_e,1.7963255504727877e-06,0.06736223057589114,meoh_e,export
AZC3J_87,sample_15,1e-06,EX_k_e,-0.05196909363496017,0.06736223057589114,k_e,import
AZC3J_87,sample_15,1e-06,EX_asp__L_e,-0.17476145065125423,0.06736223057589114,asp__L_e,import
AZC3J_87,sample_15,1e-06,EX_h2co3_e,0.5001259378830709,0.06736223057589114,h2co3_e,export
AZC3J_87,sample_15,1e-06,EX_gua_e,3.544614327781962e-05,0.06736223057589114,gua_e,export
AZC3J_87,sample_15,1e-06,EX_lys__L_e,-0.09136426810320793,0.06736223057589114,lys__L_e,import
AZC3J_87,sample_15,1e-06,EX_met__D_e,-5.238304758531839e-06,0.06736223057589114,met__D_e,import
AZC3J_87,sample_15,1e-06,EX_acglu_e,-1.158403191785673e-06,0.06736223057589114,acglu_e,import
AZC3J_87,sample_15,1e-06,EX_mn2_e,-0.00018397505905312024,0.06736223057589114,mn2_e,import
AZC3J_87,sample_15,1e-06,EX_indole_e,-0.015133751516474387,0.06736223057589114,indole_e,import
AZC3J_87,sample_15,1e-06,EX_fru_e,-3.5252964360136014e-06,0.06736223057589114,fru_e,import
AZC3J_87,sample_15,1e-06,EX_4hba_e,-1.0857674234007617e-06,0.06736223057589114,4hba_e,import
AZC3J_87,sample_15,1e-06,EX_o2_e,1.8565479493633592,0.06736223057589114,o2_e,export
AZC3J_87,sample_15,1e-06,EX_g6p_B_e,-1.574263915899145e-06,0.06736223057589114,g6p_B_e,import
AZC3J_87,sample_15,1e-06,EX_acald_e,-5.820600659531627e-06,0.06736223057589114,acald_e,import
AZC3J_87,sample_15,1e-06,EX_glyc_e,6.3969681926896844e-06,0.06736223057589114,glyc_e,export
AZC3J_87,sample_15,1e-06,EX_ala__L_e,-0.0014379666429943996,0.06736223057589114,ala__L_e,import
AZC3J_87,sample_15,1e-06,EX_glcur_e,-1.5065685516894525e-06,0.06736223057589114,glcur_e,import
AZC3J_87,sample_15,1e-06,EX_met__L_e,-0.040963918711404174,0.06736223057589114,met__L_e,import
AZC3J_87,sample_15,1e-06,EX_orn_e,-0.05718373493599872,0.06736223057589114,orn_e,import
AZC3J_87,sample_15,1e-06,EX_ile__L_e,7.304707241558389e-05,0.06736223057589114,ile__L_e,export
AZC3J_87,sample_15,1e-06,EX_alaala_e,-0.04963396754663738,0.06736223057589114,alaala_e,import
AZC3J_87,sample_15,1e-06,EX_asn__L_e,0.0001414918079172567,0.06736223057589114,asn__L_e,export
AZC3J_87,sample_15,1e-06,EX_h2o_e,5.6238944017834734e-05,0.06736223057589114,h2o_e,export
AZC3J_87,sample_15,1e-06,EX_h2s_e,9.316973915318233e-06,0.06736223057589114,h2s_e,export
AZC3J_87,sample_15,1e-06,EX_gcald_e,-4.345669447758568e-06,0.06736223057589114,gcald_e,import
AZC3J_87,sample_15,1e-06,EX_coa_e,-0.00015260162670920389,0.06736223057589114,coa_e,import
AZC3J_87,sample_15,1e-06,EX_isobuta_e,1.837264112832244e-06,0.06736223057589114,isobuta_e,export
AZC3J_87,sample_15,1e-06,EX_bz_e,-2.6624465854286548e-05,0.06736223057589114,bz_e,import
AZC3J_87,sample_15,1e-06,EX_arg__L_e,-0.07875465391901472,0.06736223057589114,arg__L_e,import
AZC3J_87,sample_15,1e-06,EX_val__L_e,-2.1635580171095806e-05,0.06736223057589114,val__L_e,import
AZC3J_87,sample_15,1e-06,EX_co2_e,5.821563687627462,0.06736223057589114,co2_e,export
AZC3J_87,sample_15,1e-06,EX_fe3_e,-0.0020784245385625662,0.06736223057589114,fe3_e,import
AZC3J_87,sample_15,1e-06,EX_hom__L_e,-0.06754374153269697,0.06736223057589114,hom__L_e,import
AZC3J_87,sample_15,1e-06,EX_h2o2_e,-1.629605656666348e-05,0.06736223057589114,h2o2_e,import
AZC3J_87,sample_15,1e-06,EX_glyald_e,-1.4248455343077829e-06,0.06736223057589114,glyald_e,import
AZC3J_93,sample_15,1e-06,EX_26dap__M_e,-1.0139450591125163e-06,0.0018792379068263956,26dap__M_e,import
AZC3J_93,sample_15,1e-06,EX_no2_e,-9.110327669767439e-06,0.0018792379068263956,no2_e,import
AZC3J_93,sample_15,1e-06,EX_carn_e,-0.0007061291241536441,0.0018792379068263956,carn_e,import
AZC3J_93,sample_15,1e-06,EX_gal_e,1.325648809112594e-06,0.0018792379068263956,gal_e,export
AZC3J_93,sample_15,1e-06,EX_fum_e,-5.834830513298345e-06,0.0018792379068263956,fum_e,import
AZC3J_93,sample_15,1e-06,EX_glu__L_e,-4.039482999974071e-06,0.0018792379068263956,glu__L_e,import
AZC3J_93,sample_15,1e-06,EX_fe2_e,-5.036013063626692e-05,0.0018792379068263956,fe2_e,import
AZC3J_93,sample_15,1e-06,EX_ala__D_e,1.1606511060124152e-06,0.0018792379068263956,ala__D_e,export
AZC3J_93,sample_15,1e-06,EX_ppap_e,2.0018442647730354e-06,0.0018792379068263956,ppap_e,export
AZC3J_93,sample_15,1e-06,EX_so4_e,-1.3576795278355873e-06,0.0018792379068263956,so4_e,import
AZC3J_93,sample_15,1e-06,EX_bhb_e,2.2895266698691023e-06,0.0018792379068263956,bhb_e,export
AZC3J_93,sample_15,1e-06,EX_nh4_e,0.02123455057567053,0.0018792379068263956,nh4_e,export
AZC3J_93,sample_15,1e-06,EX_leu__L_e,-0.0033636763138572452,0.0018792379068263956,leu__L_e,import
AZC3J_93,sample_15,1e-06,EX_cu2_e,-5.29366520859994e-06,0.0018792379068263956,cu2_e,import
AZC3J_93,sample_15,1e-06,EX_dha_e,1.7023894963671384e-06,0.0018792379068263956,dha_e,export
AZC3J_93,sample_15,1e-06,EX_cl_e,-3.8886448467456645e-05,0.0018792379068263956,cl_e,import
AZC3J_93,sample_15,1e-06,EX_phe__L_e,-0.0013830179512596926,0.0018792379068263956,phe__L_e,import
AZC3J_93,sample_15,1e-06,EX_pi_e,-0.003533893516454889,0.0018792379068263956,pi_e,import
AZC3J_93,sample_15,1e-06,EX_4hphac_e,-0.0010291838428874269,0.0018792379068263956,4hphac_e,import
AZC3J_93,sample_15,1e-06,EX_g3pg_e,-1.8470363422910121e-06,0.0018792379068263956,g3pg_e,import
AZC3J_93,sample_15,1e-06,EX_his__L_e,-1.0785515306288994e-06,0.0018792379068263956,his__L_e,import
AZC3J_93,sample_15,1e-06,EX_acgam1p_e,-0.001490733936226133,0.0018792379068263956,acgam1p_e,import
AZC3J_93,sample_15,1e-06,EX_dcyt_e,-0.00020622335276480278,0.0018792379068263956,dcyt_e,import
AZC3J_93,sample_15,1e-06,EX_gly_e,-0.0036343876627438643,0.0018792379068263956,gly_e,import
AZC3J_93,sample_15,1e-06,EX_tmam_e,5.471026350212796e-06,0.0018792379068263956,tmam_e,export
AZC3J_93,sample_15,1e-06,EX_ade_e,-0.0015130767969402643,0.0018792379068263956,ade_e,import
AZC3J_93,sample_15,1e-06,EX_acon_C_e,-1.6989457816051401e-06,0.0018792379068263956,acon_C_e,import
AZC3J_93,sample_15,1e-06,EX_glcr_e,-0.035269995076854785,0.0018792379068263956,glcr_e,import
AZC3J_93,sample_15,1e-06,EX_cgly_e,-0.0005103164002919332,0.0018792379068263956,cgly_e,import
AZC3J_93,sample_15,1e-06,EX_hqn_e,4.027294256507745e-06,0.0018792379068263956,hqn_e,export
AZC3J_93,sample_15,1e-06,EX_LalaDgluMdap_e,-0.0007422148903960884,0.0018792379068263956,LalaDgluMdap_e,import
AZC3J_93,sample_15,1e-06,EX_ura_e,-2.5050327377023705e-06,0.0018792379068263956,ura_e,import
AZC3J_93,sample_15,1e-06,EX_no3_e,-0.006588067866905306,0.0018792379068263956,no3_e,import
AZC3J_93,sample_15,1e-06,EX_h_e,0.011304358926065777,0.0018792379068263956,h_e,export
AZC3J_93,sample_15,1e-06,EX_cmp_e,-0.002256354439276113,0.0018792379068263956,cmp_e,import
AZC3J_93,sample_15,1e-06,EX_zn2_e,-2.5460364402434147e-06,0.0018792379068263956,zn2_e,import
AZC3J_93,sample_15,1e-06,EX_trp__L_e,-0.0004244493557478634,0.0018792379068263956,trp__L_e,import
AZC3J_93,sample_15,1e-06,EX_glc__D_e,2.535941170238594e-06,0.0018792379068263956,glc__D_e,export
AZC3J_93,sample_15,1e-06,EX_LalaDgluMdapDala_e,-4.901624713757325e-06,0.0018792379068263956,LalaDgluMdapDala_e,import
AZC3J_93,sample_15,1e-06,EX_fol_e,-3.076875149880395e-05,0.0018792379068263956,fol_e,import
AZC3J_93,sample_15,1e-06,EX_4abut_e,-3.338732179624877e-06,0.0018792379068263956,4abut_e,import
AZC3J_93,sample_15,1e-06,EX_glyclt_e,-7.198820240725209e-06,0.0018792379068263956,glyclt_e,import
AZC3J_93,sample_15,1e-06,EX_inost_e,0.03527125208472038,0.0018792379068263956,inost_e,export
AZC3J_93,sample_15,1e-06,EX_acac_e,1.3203933704103932e-06,0.0018792379068263956,acac_e,export
AZC3J_93,sample_15,1e-06,EX_gthrd_e,-0.00017173440189221343,0.0018792379068263956,gthrd_e,import
AZC3J_93,sample_15,1e-06,EX_tre_e,-1.118899183784131e-06,0.0018792379068263956,tre_e,import
AZC3J_93,sample_15,1e-06,EX_ac_e,0.1404871020818335,0.0018792379068263956,ac_e,export
AZC3J_93,sample_15,1e-06,EX_arbt6p_e,-3.1509537236223743e-06,0.0018792379068263956,arbt6p_e,import
AZC3J_93,sample_15,1e-06,EX_cys__L_e,-1.401318360211041e-06,0.0018792379068263956,cys__L_e,import
AZC3J_93,sample_15,1e-06,EX_tartr__L_e,-1.0962180407869946e-06,0.0018792379068263956,tartr__L_e,import
AZC3J_93,sample_15,1e-06,EX_2mpa_e,1.8989271566135646e-06,0.0018792379068263956,2mpa_e,export
AZC3J_93,sample_15,1e-06,EX_mg2_e,-6.477086838449149e-05,0.0018792379068263956,mg2_e,import
AZC3J_93,sample_15,1e-06,EX_succ_e,1.1771464902778212e-05,0.0018792379068263956,succ_e,export
AZC3J_93,sample_15,1e-06,EX_ca2_e,-3.88625210306949e-05,0.0018792379068263956,ca2_e,import
AZC3J_93,sample_15,1e-06,EX_ribflv_e,-3.576459252498808e-06,0.0018792379068263956,ribflv_e,import
AZC3J_93,sample_15,1e-06,EX_malt_e,-0.02957769398256084,0.0018792379068263956,malt_e,import
AZC3J_93,sample_15,1e-06,EX_5mcsn_e,-3.2185284094136094e-06,0.0018792379068263956,5mcsn_e,import
AZC3J_93,sample_15,1e-06,EX_cit_e,-0.0037532251473889372,0.0018792379068263956,cit_e,import
AZC3J_93,sample_15,1e-06,EX_thm_e,-1.5898193326638297e-06,0.0018792379068263956,thm_e,import
AZC3J_93,sample_15,1e-06,EX_arab__L_e,-1.3322512505987309e-06,0.0018792379068263956,arab__L_e,import
AZC3J_93,sample_15,1e-06,EX_pyovd_kt_e,1.0921215995222123e-06,0.0018792379068263956,pyovd_kt_e,export
AZC3J_93,sample_15,1e-06,EX_glyb_e,-3.935224376627157e-06,0.0018792379068263956,glyb_e,import
AZC3J_93,sample_15,1e-06,EX_sucr_e,-2.51858487843623e-06,0.0018792379068263956,sucr_e,import
AZC3J_93,sample_15,1e-06,EX_meoh_e,1.8648009969779053e-05,0.0018792379068263956,meoh_e,export
AZC3J_93,sample_15,1e-06,EX_k_e,-0.0014573856037549337,0.0018792379068263956,k_e,import
AZC3J_93,sample_15,1e-06,EX_pydxn_e,-0.026632081744639872,0.0018792379068263956,pydxn_e,import
AZC3J_93,sample_15,1e-06,EX_pydam_e,-4.415207508261698e-06,0.0018792379068263956,pydam_e,import
AZC3J_93,sample_15,1e-06,EX_gua_e,-0.0018067976812240932,0.0018792379068263956,gua_e,import
AZC3J_93,sample_15,1e-06,EX_lys__L_e,-0.0025570647176037116,0.0018792379068263956,lys__L_e,import
AZC3J_93,sample_15,1e-06,EX_met__D_e,-1.8468102127216954e-06,0.0018792379068263956,met__D_e,import
AZC3J_93,sample_15,1e-06,EX_mn2_e,-5.1592703231911956e-06,0.0018792379068263956,mn2_e,import
AZC3J_93,sample_15,1e-06,EX_glyc3p_e,1.6471325429325337e-06,0.0018792379068263956,glyc3p_e,export
AZC3J_93,sample_15,1e-06,EX_fru_e,-1.6642456721696357e-06,0.0018792379068263956,fru_e,import
AZC3J_93,sample_15,1e-06,EX_4hba_e,-1.1646615167294442e-06,0.0018792379068263956,4hba_e,import
AZC3J_93,sample_15,1e-06,EX_o2_e,-1.9082907913143587e-06,0.0018792379068263956,o2_e,import
AZC3J_93,sample_15,1e-06,EX_acald_e,1.2696808319047355e-06,0.0018792379068263956,acald_e,export
AZC3J_93,sample_15,1e-06,EX_fald_e,1.294724909480147e-06,0.0018792379068263956,fald_e,export
AZC3J_93,sample_15,1e-06,EX_glyc_e,2.434869320230437e-06,0.0018792379068263956,glyc_e,export
AZC3J_93,sample_15,1e-06,EX_met__L_e,-0.0011162320017207546,0.0018792379068263956,met__L_e,import
AZC3J_93,sample_15,1e-06,EX_acnam_e,-1.694522603381959e-06,0.0018792379068263956,acnam_e,import
AZC3J_93,sample_15,1e-06,EX_orn_e,-1.0545124282479312e-06,0.0018792379068263956,orn_e,import
AZC3J_93,sample_15,1e-06,EX_ile__L_e,-0.0021599544517178965,0.0018792379068263956,ile__L_e,import
AZC3J_93,sample_15,1e-06,EX_diact_e,-1.8763759498113507e-06,0.0018792379068263956,diact_e,import
AZC3J_93,sample_15,1e-06,EX_alaala_e,-1.6944098875572628e-06,0.0018792379068263956,alaala_e,import
AZC3J_93,sample_15,1e-06,EX_h2o_e,5.042235085864378e-06,0.0018792379068263956,h2o_e,export
AZC3J_93,sample_15,1e-06,EX_h2s_e,-6.200825822391434e-05,0.0018792379068263956,h2s_e,import
AZC3J_93,sample_15,1e-06,EX_cellb_e,-8.30862399800676e-05,0.0018792379068263956,cellb_e,import
AZC3J_93,sample_15,1e-06,EX_fe3pyovd_kt_e,-1.0921215995222098e-06,0.0018792379068263956,fe3pyovd_kt_e,import
AZC3J_93,sample_15,1e-06,EX_isobuta_e,0.025591477829149105,0.0018792379068263956,isobuta_e,export
AZC3J_93,sample_15,1e-06,EX_raffin_e,-1.8799214181448043e-06,0.0018792379068263956,raffin_e,import
AZC3J_93,sample_15,1e-06,EX_arg__L_e,-0.0038576674529350505,0.0018792379068263956,arg__L_e,import
AZC3J_93,sample_15,1e-06,EX_mal__L_e,-3.356923832731163e-06,0.0018792379068263956,mal__L_e,import
AZC3J_93,sample_15,1e-06,EX_6pgc_e,-4.1827445647226855e-05,0.0018792379068263956,6pgc_e,import
AZC3J_93,sample_15,1e-06,EX_co2_e,0.09514267324070314,0.0018792379068263956,co2_e,export
AZC3J_93,sample_15,1e-06,EX_fe3_e,-5.669064932052958e-05,0.0018792379068263956,fe3_e,import
AZC3J_93,sample_15,1e-06,EX_hom__L_e,-0.005536659574654998,0.0018792379068263956,hom__L_e,import
AZC3J_93,sample_15,1e-06,EX_lac__L_e,1.7019192808198343e-06,0.0018792379068263956,lac__L_e,export
AZC3J_94,sample_15,1e-06,EX_no2_e,-0.0005534751477504776,0.0019194120397487597,no2_e,import
AZC3J_94,sample_15,1e-06,EX_gal_e,0.21694017720078082,0.0019194120397487597,gal_e,export
AZC3J_94,sample_15,1e-06,EX_fum_e,-1.2999496126018108e-05,0.0019194120397487597,fum_e,import
AZC3J_94,sample_15,1e-06,EX_glu__L_e,-0.0007722945640853586,0.0019194120397487597,glu__L_e,import
AZC3J_94,sample_15,1e-06,EX_fe2_e,-5.108761379168497e-05,0.0019194120397487597,fe2_e,import
AZC3J_94,sample_15,1e-06,EX_ppap_e,2.059014703530998e-06,0.0019194120397487597,ppap_e,export
AZC3J_94,sample_15,1e-06,EX_bhb_e,0.05153790403254499,0.0019194120397487597,bhb_e,export
AZC3J_94,sample_15,1e-06,EX_nh4_e,0.019705905956083982,0.0019194120397487597,nh4_e,export
AZC3J_94,sample_15,1e-06,EX_sel_e,-1.8895866429580143e-06,0.0019194120397487597,sel_e,import
AZC3J_94,sample_15,1e-06,EX_leu__L_e,-0.0034316128639417538,0.0019194120397487597,leu__L_e,import
AZC3J_94,sample_15,1e-06,EX_cu2_e,-5.4011488113911174e-06,0.0019194120397487597,cu2_e,import
AZC3J_94,sample_15,1e-06,EX_cl_e,-3.965159317812519e-05,0.0019194120397487597,cl_e,import
AZC3J_94,sample_15,1e-06,EX_chor_e,-0.0028930777098048776,0.0019194120397487597,chor_e,import
AZC3J_94,sample_15,1e-06,EX_s_e,-0.0013989529095796893,0.0019194120397487597,s_e,import
AZC3J_94,sample_15,1e-06,EX_g3pg_e,-4.8262951906845165e-06,0.0019194120397487597,g3pg_e,import
AZC3J_94,sample_15,1e-06,EX_his__L_e,-0.0007216494407958333,0.0019194120397487597,his__L_e,import
AZC3J_94,sample_15,1e-06,EX_pro__L_e,-0.0016807462542491017,0.0019194120397487597,pro__L_e,import
AZC3J_94,sample_15,1e-06,EX_dcyt_e,-0.00021296626424204907,0.0019194120397487597,dcyt_e,import
AZC3J_94,sample_15,1e-06,EX_gly_e,-0.002746407170521433,0.0019194120397487597,gly_e,import
AZC3J_94,sample_15,1e-06,EX_tmam_e,1.4834284436643472e-06,0.0019194120397487597,tmam_e,export
AZC3J_94,sample_15,1e-06,EX_h2_e,1.1675719126049168e-05,0.0019194120397487597,h2_e,export
AZC3J_94,sample_15,1e-06,EX_12ppd__R_e,3.4078135392225874e-06,0.0019194120397487597,12ppd__R_e,export
AZC3J_94,sample_15,1e-06,EX_ade_e,-0.0015359367795442953,0.0019194120397487597,ade_e,import
