OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu1206,Bacteria,1.0000,Firmicutes,0.5500,Mollicutes,0.3400,Clostridiales,0.2800,Acholeplasmataceae,0.2000,Acholeplasma,0.2000
Otu1207,Bacteria,1.0000,Firmicutes,0.7300,Clostridia,0.7100,Clostridiales,0.7100,Lachnospiraceae,0.6500,Acetatifactor,0.1200
Otu1208,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.4200
Otu1209,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9800,Blautia,0.4600
Otu1210,Bacteria,1.0000,Actinobacteria,0.8600,Coriobacteriia,0.8000,Coriobacteriales,0.7600,Coriobacteriaceae,0.7500,Collinsella,0.4500
Otu1211,Bacteria,1.0000,Firmicutes,0.5000,Mollicutes,0.3100,Entomoplasmatales,0.2600,Spiroplasmataceae,0.2600,Spiroplasma,0.2600
Otu1212,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.2600
Otu1213,Bacteria,1.0000,Proteobacteria,1.0000,Gammaproteobacteria,1.0000,Pasteurellales,1.0000,Pasteurellaceae,1.0000,Mannheimia,0.5300
Otu1214,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.8200,Ethanoligenens,0.2600
Otu1215,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.4500,Anaerosolibacter,0.1700
Otu1216,Bacteria,1.0000,Firmicutes,0.6800,Clostridia,0.6800,Clostridiales,0.6800,Lachnospiraceae,0.6800,Bacteroides,0.3100
Otu1217,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Porphyromonadaceae,1.0000,Parabacteroides,1.0000
Otu1218,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Fournierella,0.7500
Otu1219,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9700,Sporobacter,0.5600
Otu1220,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Christensenellaceae,0.7600,Christensenella,0.7600
Otu1221,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9700,Roseburia,0.2900
Otu1222,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Faecalicatena,1.0000
Otu1223,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9600,Clostridiales,0.9500,Ruminococcaceae,0.5100,Fastidiosipila,0.3500
Otu1224,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Cuneatibacter,0.2500
Otu1225,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9500,Blautia,0.2300
Otu1226,Bacteria,1.0000,Firmicutes,0.5700,Clostridia,0.5700,Clostridiales,0.5600,Ruminococcaceae,0.3700,Ruminococcus,0.1700
Otu1227,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.6000,Agathobaculum,0.6000
Otu1228,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9600,Clostridiales,0.9500,Lachnospiraceae,0.2800,Alkaliphilus,0.1600
Otu1229,Bacteria,1.0000,Firmicutes,0.9000,Clostridia,0.8500,Clostridiales,0.8500,Peptostreptococcaceae,0.2200,Desulfofarcimen,0.1700
Otu1230,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9400,Clostridiales,0.9400,Clostridiales_Incertae_Sedis_XIII,0.2300,Mogibacterium,0.2300
Otu1231,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8800,Agathobacter,0.2100
Otu1232,Bacteria,1.0000,Firmicutes,0.7300,Erysipelotrichia,0.5800,Erysipelotrichales,0.5800,Erysipelotrichaceae,0.5800,Holdemania,0.5200
Otu1233,Bacteria,1.0000,Tenericutes,0.4600,Mollicutes,0.4600,Clostridiales,0.4200,Acholeplasmataceae,0.2300,Acholeplasma,0.2300
Otu1234,Bacteria,1.0000,Firmicutes,0.9400,Clostridia,0.8500,Clostridiales,0.8500,Clostridiaceae_2,0.1700,Alkaliphilus,0.1700
Otu1235,Bacteria,1.0000,Actinobacteria,0.3800,Actinobacteria,0.3700,Streptomycetales,0.3000,Streptomycetaceae,0.3000,Streptomyces,0.2000
Otu1236,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9700,Anaerotruncus,0.5900
Otu1237,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Intestinimonas,0.8400
Otu1238,Bacteria,1.0000,Firmicutes,0.6600,Erysipelotrichia,0.4700,Erysipelotrichales,0.4700,Erysipelotrichaceae,0.4700,Holdemania,0.4100
Otu1239,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Acetatifactor,0.7500
Otu1240,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.8800,Clostridiales,0.8700,Clostridiaceae_2,0.1500,Alkaliphilus,0.1500
Otu1241,Bacteria,1.0000,Firmicutes,0.8200,Clostridia,0.8200,Clostridiales,0.8200,Lachnospiraceae,0.8200,Clostridium_XlVa,0.5900
Otu1242,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Sporobacter,0.6000
Otu1243,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Intestinimonas,0.5800
Otu1244,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9200,Blautia,0.3800
Otu1245,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Clostridium_IV,1.0000
Otu1246,Bacteria,1.0000,Firmicutes,0.6500,Clostridia,0.6200,Clostridiales,0.6200,Lachnospiraceae,0.5900,Clostridium_XlVa,0.2200
Otu1247,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9400,Clostridiales,0.9400,Clostridiales_Incertae_Sedis_XIII,0.3600,Bacilliculturomica,0.3400
Otu1248,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.8200,Hydrogenoanaerobacterium,0.3000
Otu1249,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Roseburia,0.9600
Otu1250,Bacteria,1.0000,Firmicutes,0.6000,Clostridia,0.5100,Clostridiales,0.5000,Clostridiaceae_3,0.1800,Spiroplasma,0.1700
Otu1251,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Paludicola,0.7000
Otu1252,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.9900
Otu1253,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Eubacteriaceae,0.7500,Eubacterium,0.7500
Otu1254,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,0.9000,Eggerthellales,0.8700,Eggerthellaceae,0.8700,Enteroscipio,0.3200
Otu1255,Bacteria,1.0000,Firmicutes,0.9000,Clostridia,0.6700,Clostridiales,0.6200,Peptococcaceae_2,0.3400,Desulfotomaculum,0.1500
Otu1256,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.9900
Otu1257,Bacteria,1.0000,Firmicutes,0.8700,Clostridia,0.7300,Clostridiales,0.7300,Lachnospiraceae,0.2300,Clostridium_sensu_stricto,0.0900
