,A1-S13,A2-S14,A3-S15,A4-S16,A5-S17,B1-S18,B2-S19,B3-S20,B4-S21,B5-S22,C1-S23,C2-S24,C3-S25,C4-S26,C5-S27,D1-S28,D2-S29,D3-S30,D4-S31,D5-S32,E1-S33,E2-S34,E3-S35,E4-S36,E5-S37,F1-S38,F2-S39,F3-S40,F4-S41,F5-S42,G1-S43,G2-S44,G3-S45,G4-S46,G5-S47,H1-S48,H2-S49,H3-S50,H4-S51,H5-S52
K00948,144.41137568724417,262.622369650348,0.0,549.6276878986522,143.5447992302398,548.6198323282044,489.95267665701573,6.6166929681866335,507.6321215337887,182.15996787167103,273.1496057610081,528.4876187526609,242.4745443775974,905.3881014475662,493.58679820348743,0.0,379.68961114491134,723.527515052246,829.773252865377,111.6110437555637,0.0,134.25783276978606,930.6999452065754,349.31030321647097,19.573598627412654,2.3339037160625016,377.4125540245602,0.0,1790.0879694979274,424.2789499422541,73.60069151524922,431.2606927788273,533.5220465995487,1336.9976871332076,320.6252650897968,0.0,89.93592341738804,9.144882687341562,1061.5819518090962,287.6921873936783
K00949,29.37757611964993,199.43470998511296,104.69373418470279,0.0,211.4105220401666,526.3637295276972,247.85724439826637,10.29593031372539,285.13460012601087,43.41109585782291,38.27812441171307,238.5391436072319,403.8079147239796,87.48039234575936,0.0,0.0,164.87530682174787,183.2589452375097,249.23210547076025,0.0,0.0,0.0,144.07586190633734,173.48593845981495,63.531461781235556,0.0,108.17899696112862,0.0,112.50152166359148,20.74327833512374,8.370966688273803,166.71506901044373,90.49159104711077,70.01010281280017,9.551970917381604,0.0,47.15590359484779,0.0,143.49622978671562,217.94647499061801
K00950,199.95302742395415,475.77782388857855,0.0,100.99929714589115,273.10543029010483,388.6271509016897,181.75949490940195,0.0,290.67134961061913,351.80326567008564,289.4182448252087,231.4119293931005,226.53433869023445,0.0,315.1425925519207,12.747818142405405,216.65454336324296,169.83683747329755,74.31271697919995,280.2094014997837,0.0,0.0,21.356709241737228,24.691793944928136,25.48287889460571,5.72069632658929,84.69050676079581,0.0,13.940830681403966,46.86178028823182,0.0,100.27046572573994,41.05712994936773,0.0,67.94564429534594,0.0,4.4823553091784145,0.0,33.75642327997837,7.160018274657843
K00951,223.36712421516432,260.2469866474998,62.87487308199317,363.98587849333046,404.00662019271357,769.543273064723,813.6084193184199,1.5306616399738406,483.0664853070155,668.9199052392146,190.55347915716777,627.4118529073002,1185.5549750819298,504.85830247750306,572.2382131829136,1.3732405722509888,481.4195948577331,713.013406117222,1640.6093714077833,77.60459109864343,0.0,85.18203517350958,844.0234814467074,538.9164357338207,69.33805476366686,7.407822556508623,475.568323782803,12.90027838971625,1237.9695058968714,418.6424842196787,35.7735504756425,355.35258335485105,1248.0560720436097,776.0382750741884,426.25887222495135,0.0,304.0897749509626,0.0,1041.9624649909235,342.44560725730713
K00952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81697960228588,15.00225623367739,0.0,43.30330984951537,69.91513351518259,0.0,5.417352835348483,30.960020759685513,0.0,0.0,0.0,0.0,6.056471356949103,0.0,0.0,0.0,11.624322037542775,4.045583073261003,76.86594866269606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00954,94.20828313558668,0.0,0.0,401.46133726449364,265.0500672702503,120.61996895915159,275.19665225358455,0.0,462.7397790285154,242.41119626898984,0.0,378.965513957192,450.1488356396659,336.3242336013213,266.3041052524054,0.0,398.7162780933178,477.12294581763206,213.5552750897064,88.61700898124334,0.0,0.0,249.6397557552416,118.2521388631637,0.0,0.0,189.47337587655645,0.0,265.45920924590064,85.40721580715629,11.303470942127689,35.40889286554362,374.04775377749075,157.54497336273238,49.124735843165254,0.0,139.5256799157021,0.0,77.18695589029333,337.064057135006
K00955,0.0,0.0,0.0,150.3399373909331,6.109024634837327,16.456546193558072,19.5142351971009,0.0,0.0,78.15472779929475,0.0,13.334423198095022,0.0,15.404620061221044,35.24410419003057,0.0,21.76111775303242,19.659031526834653,106.68476739900582,7.7853247158508285,0.0,69.71232579358563,11.346691482223491,16.4210802021081,16.36012976813023,0.0,14.095938499975393,0.0,30.927848354143073,0.0,2.9092539965804045,0.0,30.582361839294176,30.77300525328697,0.0,0.0,0.0,0.0,12.711248234407618,22.313986368788754
K00956,0.0,0.0,0.0,109.64552374191842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196204402436602,0.0,0.0,0.0,186.17502918958493,0.9112674797505432,5.732838784581625,0.0,0.0,10.532380230594214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2995679130287967
K00957,15.787189194843561,0.0,0.0,0.0,0.0,138.01121418689704,80.65643414620823,0.0,26.008641787372127,299.61456012747266,30.418737650372748,31.638253227037332,0.0,155.80886749085533,54.49658696050354,0.0,24.06235243232264,12.993177255028753,77.81812302617267,33.844720542487856,0.0,0.0,28.67127156778187,50.794505787058945,22.695337337374735,0.0,38.429808673022265,0.0,21.38126522165823,7.637531317697167,0.0,0.0,15.533280830844125,10.385202100602363,7.481771897264677,0.0,10.331964699542553,0.0,34.12374743886072,64.93255207090422
K00958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.084732397971887,0.0,0.0,0.0,0.0,0.0,1.7835298947362084,0.0,0.0,0.0,0.0,75.16547679716895,0.0,3.981976237604585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.342671802072584,0.0
K00962,631.6732662345094,604.6824396748035,206.77524837070627,423.00134740201196,756.1127044949551,1767.1912567860497,1316.578824651866,1.504582214915309,1189.8938198320077,1104.3927071583203,53.221384554398455,1136.8496789619903,1228.4790594278843,1298.8297615195406,1531.329442107409,16.811714712366346,231.57465684620362,819.0871996961666,2378.021830382987,630.3123856190342,0.0,164.39250398134467,1386.4732845572003,1341.5756882475964,248.97080752518085,0.0,1008.3722712163161,2.312224340717828,3018.4127975332344,319.1238720622177,118.73097721906127,209.2640462732423,1432.8673807163186,2441.0229991614574,690.340230817097,0.0,469.48457333507065,0.0,1857.2209656491054,744.1830863729147
K00963,13.318873534356163,0.0,0.0,0.0,13.898598797473774,0.0,24.15740339504502,0.0,5.3273152570707705,33.066791572650146,109.59079454860318,342.27680951883195,63.373813990758066,96.54265312340584,319.0476555102083,0.0,316.43065585687424,238.30891481421563,101.16200342202733,63.3055097357245,0.0,487.63019395905275,133.0279953275702,28.801368392557528,0.0,0.0,150.79192954064686,0.0,61.5715565135895,47.55147923141593,5.528488903159023,269.10108894862606,385.40205254064585,65.86492740449773,20.60680801543125,0.0,104.76208577406786,0.0,8.391624916654381,17.321831152436847
K00965,46.88761434426065,26.062153963008523,235.01070961881481,0.0,14.96836383353196,246.30800750246118,300.85256777257024,16.868516032364777,315.05627889320283,47.390043695397424,46.51237210493042,150.81551807829914,450.6712469947387,74.95172052300124,28.49423930539251,0.0,149.04696882487738,271.1119587124355,1425.4191791546875,32.91984835053054,0.0,1550.3693718604309,556.1753666565659,193.10013061458486,601.901025494533,0.0,305.9043122878691,1.644281249091997,1528.7275156272203,534.4502272319876,0.0,21.869018782083494,169.86452948883976,332.2688086957106,39.20265603807823,0.0,245.7562248582469,0.0,859.9989291572008,120.40091517206059
K00968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.331428179461971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00969,162.0650712104491,0.0,0.0,56.609482597820474,228.1973496429559,49.85844688345319,185.22952760215455,5.4928049281357945,124.64450778579759,102.86117553202416,80.60633513052812,345.00649756489804,279.91146633266357,294.0052276277308,172.11946831461947,0.0,355.71201871465524,476.6210817238753,58.78632356609708,11.555457750161155,0.0,95.2990866535535,156.97393767135304,46.565927891461776,60.1509143852002,3.823379956966712,207.28065590223565,3.9863794185303534,155.80306069454352,89.68873169257225,21.154205171147296,117.64150647874627,161.60532654655864,533.7322117550414,67.19360449098525,0.0,69.11793729954843,0.0,186.8453793717323,183.8973151788037
K00970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.591839299693337,4.146427332890727,0.0,9.921837943485569,0.0,0.0,1.3283235345562838,0.0,0.0,0.0,5.791034057001798,0.0,0.0,5.1655624760317895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72213190653145
K00971,151.7105997551354,227.36186192425993,54.23324068126495,202.1998086253135,135.34511256671428,118.15720993128656,326.5034133086415,0.0,128.42059191574037,82.04113126052138,47.13600885856623,20.091890239814155,0.0,20.789420879081494,20.358810185529023,0.0,35.262020311169245,93.81415815964625,59.08982852179497,0.0,0.0,0.0,91.15971090631666,98.30368454065056,24.97919427134571,4.263014796525015,92.29590260634774,0.0,132.89100393857757,27.87714499155507,9.998316994143622,48.26883057180902,27.738001483650226,73.3903547368447,34.56317465629549,0.0,7.146442321526244,0.0,43.433140474505414,115.6759742306081
K00972,10.164105210835944,0.0,0.0,169.3316980400736,0.0,73.87339562682794,37.51608589985835,0.0,70.14196179924427,139.50342143970778,19.139062205856536,40.262442306242434,44.27070259641473,280.2068915414828,35.60774263071893,0.0,2.6042287409001705,183.4521840530939,102.3642768505995,11.417234571331479,0.0,0.0,42.66922038496965,16.82114448141399,65.58629794821888,0.0,83.19165599799868,0.0,32.01937498334128,50.83295552082608,12.600698949141217,0.0,75.31270914475512,106.73938768280804,4.811017136871907,0.0,16.697703464670077,0.0,19.662156127799335,51.471261552508224
K00973,179.61713505513822,623.0140198520935,78.69136883163935,229.66476935678375,468.4998353076448,708.6117582542311,496.3032713885422,0.0,262.53154085470265,275.4202877926869,54.150258254236284,110.5157535935695,244.11420633089372,191.14737517057813,48.27160147046962,0.0,107.2074823460148,495.7394451388801,313.5359509923514,83.57214007504689,0.0,71.63421278656371,226.19292146898619,175.10358608175434,185.18063074156217,2.5193795080674692,285.65821576143344,5.578210107841109,335.52264008259067,111.36335461072971,17.867699368669992,39.744421134616104,176.04770718270407,97.61049057725126,81.75062621003786,0.0,18.60232475818726,0.0,335.53276292504825,148.25354252982763
K00974,20.45209102668805,91.08861148218104,56.392409514008534,301.8679354651154,50.350465623659694,307.9620317199843,287.3653406387665,2.4635112231338647,173.7993064611115,240.01718147143808,20.725720212559672,254.03912961451638,45.57919626921515,368.11686247280807,47.84563081664723,0.0,164.84669349848795,310.36907495749506,418.1782808313282,21.522235406049678,0.0,95.94155240627408,344.2650105213187,88.20326198026895,26.72618860072986,0.0,189.47863185423947,0.0,126.0891675563482,40.758500802005685,8.514231361356439,40.44785069640944,92.24854875469597,425.6556712229208,30.019327567423755,0.0,83.8661184279735,0.0,103.68822215991128,73.52982685185067
K00975,30.37082939724856,705.0422177298882,712.6435634639087,548.4735688103041,30.01670073231428,3614.1386238619916,998.617887019853,98.07002969681645,777.9171527207673,331.4392887069997,484.88027823814343,1336.1311479403494,1412.0784196242098,955.0328014705158,594.4140713243577,74.0297737709896,631.7118754821486,1723.164302360971,743.9939353753866,491.9790735683517,5.722072441253999,2216.953454875167,997.6053578298012,713.7339847389953,336.06933732320914,72.64421918236752,738.140331123641,88.67557226707657,1845.7467056319892,575.8592558047029,200.13583354093592,268.0904351783399,357.9538722321398,2839.7735035765572,1072.1639463107658,89.76564389636934,269.8574153752201,279.585257637116,1154.3414273454848,1590.5932492768677
K00978,7.954081912344552,155.17466382572889,92.25884621640476,88.18015558506652,13.644974731826446,115.34253919506935,171.48104359419773,0.0,233.61583717237124,34.38090441786234,61.540356529903946,64.30316745635533,216.62265154846762,171.62953402045173,0.0,7.7957810947786905,52.15966222882544,241.46972917835393,271.24035796243743,73.63421159486788,0.0,0.0,124.31446144918148,81.27932475312502,12.98367213641508,0.0,74.49395030502532,0.0,280.2877392600099,9.075184271616637,0.0,0.0,17.718571289936264,76.93970759247098,31.299260584669014,0.0,35.62224006220437,0.0,114.19900182137218,126.5443562333997
K00979,99.33267548589562,53.78564044955544,0.0,0.0,102.15175721353279,158.39464926448198,76.43054793533192,0.0,40.98368648060309,25.280312171921,95.97583322876127,11.903012165861174,0.0,38.354360152427894,26.739929795918712,0.0,30.906237517811103,15.719779462812376,0.0,39.118065990299655,0.0,0.0,9.429181350057213,27.70916540817299,0.0,0.0,26.707794057321223,0.0,26.365495174932427,0.0,26.761165698692274,22.268874028720788,25.197751927126767,25.68239285188964,60.29551984368666,0.0,3.186252569175017,0.0,70.45237239323913,39.453401833700404
K00980,0.0,0.0,0.0,0.0,26.705164832288894,217.29161189144006,67.7944394295297,0.0,61.92549988856889,20.269721070395324,0.0,320.88169730126526,0.0,320.6396847270696,148.26830038564586,0.0,149.0531012730634,41.264100974905645,81.48773792891579,0.0,0.0,0.0,59.14057769426432,97.97548746584252,21.612061847323844,0.0,55.72814991965021,0.0,31.075751686576666,15.959806822498221,13.243618939657063,0.0,101.30010186876824,0.0,0.0,0.0,0.0,0.0,152.83080948695053,46.44251001660814
K00981,71.59061101549038,292.5199469190335,0.0,160.6594967181336,41.183158132974036,109.26668533554599,150.43344136560802,0.0,275.7947470836012,111.89700951405922,26.936457919353646,463.8806896227535,0.0,593.3621068277283,207.78417156833115,0.0,477.42622163794067,282.77480287152946,281.2645375511266,34.03850563253423,0.0,79.65296794923874,208.47543568571166,114.59601226195612,30.144187800421474,2.651054395248696,295.4567315561554,0.0,143.63371740420732,83.55705716054368,18.302131029726635,191.0399379702582,255.48304154649807,68.35609391246797,60.05990413387275,0.0,87.88815943895942,0.0,112.44398927169709,63.28919111744827
K00982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1922236150514958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0496937593548017,0.0,1.6528685202595401,0.0,0.0,0.0
K00983,0.0,0.0,0.0,0.0,0.0,37.1638607765961,6.775471386991232,0.0,0.0,0.0,0.0,26.16379435299501,0.0,0.0,0.0,0.0,3.7381733587091017,36.79763002067232,0.0,37.08954725839813,0.0,0.0,9.477181789405648,5.697787136735017,0.0,0.0,9.236092486181768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6500487687814775
K00984,0.0,0.0,94.8014128444159,0.0,29.381041314634963,0.0,3.614473909202016,0.0,20.197655876217134,93.61719483716857,0.0,19.800993695079406,0.0,36.85026759743072,28.103141903161635,0.0,7.961091476408441,13.996010856985546,0.0,0.0,0.0,0.0,18.23060353827156,22.33109128974525,0.0,0.0,9.206202225137023,0.0,8.396182114936481,9.369117365434178,0.0,0.0,0.0,0.0,0.0,0.0,3.063231234457835,0.0,0.0,4.667271171628816
K00986,296.96149524064145,467.9533762599234,120.92858773184187,345.18893593597954,403.6737093019662,227.0115081074414,704.7623420230841,4.136923351280652,463.78993840322477,288.3328749334027,300.3233325118513,411.1099219029045,155.5054931537929,90.9212080976785,249.396244518676,0.0,223.07929427548103,858.2881395022318,621.0380757713261,182.3191185684994,0.0,323.0792778953942,354.59351746077283,598.5370900058281,174.10003835971108,0.0,248.6063252062256,0.0,278.63370812780835,157.4402064083171,52.8622052977227,0.0,222.59594022821315,177.0767793079048,101.23733196177906,0.0,172.97644907650965,0.0,424.8180645904855,580.7501401259185
K00989,0.0,0.0,0.0,0.0,0.0,0.0,63.848984963806956,0.0,7.5333400771793695,0.0,0.0,0.0,77.42742127741153,78.63446223719528,30.237557743908084,0.0,19.709046307590786,85.02558567706039,398.30551793642104,18.5696655673796,0.0,0.0,52.90940065829762,116.11186153136138,0.0,0.0,6.641694426956863,0.0,182.7309319619444,0.0,0.0,47.017368965853365,0.0,13.186190219022095,0.0,0.0,0.0,0.0,575.1999260871484,5.081303291692663
K00990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.85126950933616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5086211391470377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00991,132.64698324426436,187.30527176855668,589.319501147078,552.2279722997621,374.5235430248274,444.6416886170435,427.58055537977646,4.6856988978791065,301.33858347746883,142.78831388309695,0.0,419.9170341289365,158.1637067119774,232.13232667156598,399.23222778098693,0.0,341.7954162449525,341.3455634244593,303.10663157014875,61.55513805646379,0.0,0.0,263.5669321013399,150.42811159969145,42.15829519051124,0.0,296.0243012194901,0.0,270.40326033296685,104.2481009963664,7.456491335773307,134.71053599699,206.47999010252607,341.5074653416435,54.28838069818968,0.0,89.23510864607307,0.0,232.5766600642891,265.2216673301408
K00995,60.95164889472198,0.0,0.0,125.97165083580929,103.754809326982,246.0306966671547,315.16005808687663,0.0,315.3580679017696,224.24557535314403,75.8020585082588,238.92669353143862,2058.60892871951,0.0,212.14717240234032,0.0,193.56654739603425,280.7817550322123,435.3498710544235,52.02495950364394,0.0,114.7687925290107,360.39193860081326,148.43828236150483,75.80323341458201,0.0,159.67583266588417,0.0,1402.244557896953,43.51327690667015,7.425292627255425,25.224919253772217,69.55200372019758,86.03746157856888,126.92371688582061,0.0,63.88356247310172,0.0,171.27590313303796,359.4260652712109
K00996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.583151144915234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191082150686722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6253400340412094
K00997,0.0,0.0,0.0,0.0,285.7992135334352,0.0,89.24725700992668,0.0,24.54643345722082,0.0,0.0,95.44434646534043,447.38486708816924,0.0,171.44261208866544,0.0,235.64834922723816,71.84820869224541,0.0,0.0,0.0,0.0,72.93555535470416,0.0,0.0,18.93907484921815,88.40096459159398,0.0,0.0,80.87306074408615,44.1743023612541,32.20808899069222,171.45309892017417,22.6990845913166,18.740057228386764,0.0,216.649321756427,0.0,0.0,22.56033828295699
K01000,110.38885537934657,309.46863348895204,145.9367203786766,272.3625246918866,244.02832021732812,229.63207427738638,311.73267903614374,0.0,259.4519028729164,257.0796860639416,228.71032355303038,670.9529316419482,275.7105949632745,301.96449616539434,568.9654858844546,3.176964082511692,445.867066110825,453.25609734941776,266.5390240422984,91.37469799735354,5.938583290382527,60.99141545827425,334.27611654142675,87.03628599350033,67.42433412988757,0.0,353.5960277260155,1.936511328906925,292.90080508659935,35.119408891851045,35.18206275780398,292.74309075093504,173.73838606625935,241.60560428451328,132.34553663797993,0.0,121.60031454578933,0.0,171.55090139092232,219.00478273508497
K01002,0.0,0.0,0.0,0.0,0.0,0.0,11.363875283390318,0.0,5.8625464761446064,0.0,148.84683627074727,240.0672745574708,229.49062454307898,203.67616858134733,233.01882105053176,0.0,223.54520592500526,185.31254313377676,109.27618892908468,14.891801027508738,0.0,0.0,19.74186939450652,2.275414992916906,5.579584594570533,4.703880132527824,53.57590760662493,0.0,20.809444723230975,22.44917351492084,0.0,0.0,78.9448442753386,28.544122645560666,2.932497777914472,0.0,16.911177025439653,0.0,17.80173487591172,5.905501850979545
K01006,621.5050503501544,1616.664261628344,483.23937217497297,3184.6720729450253,1948.3450751906933,840.4393175398058,1245.0193486211745,1.2685041215252826,1174.4250697927482,1569.5846680421917,1630.5531249840835,2314.0890749986847,1306.999464614638,2091.097754511185,1224.375514851608,6.085928353045599,2028.0476286229027,4671.847853730545,3448.1681970374057,457.4664244769837,0.0,198.9812011549387,2617.255204635969,991.1801971419671,586.5989547279223,0.8407211176092548,1107.5253555402348,0.9328855945190896,2310.2023573389174,425.1971022266667,176.89922337324592,159.27430000690984,4277.614577340282,3799.4098700903546,673.8778781886218,0.0,791.2483884847223,0.0,764.0242081169283,1240.8184315523213
K01007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.320769516538285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.339715663555013,0.0,0.0,0.0,0.0,55.98098168002751,5.39974999913469,0.0,2.4382974088979057,0.0,0.0,0.0,0.0,1.58910872173995
K01008,70.00128077663327,0.0,0.0,0.0,0.0,0.0,189.54030769321662,7.999973728086276,107.44807274521945,8.586884718582457,0.0,38.823778802238024,0.0,0.0,0.0,0.0,3.0698332733641407,84.98558236704235,20.584881532565838,16.628585542914838,0.0,0.0,90.9612886338787,13.407140862613007,0.0,0.0,103.11679918810621,0.0,22.800190137073276,22.912593953091502,0.0,170.18589080901722,0.0,36.05317448319983,5.40578573895772,0.0,43.89010065041421,8.831343852346993,7.120166595949173,3.8774252810454786
K01009,0.0,0.0,0.0,0.0,0.0,0.0,10.433976791878012,0.0,11.324954950461704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.507607271415296,0.0,0.0,0.0,2.224051281996536,46.44857786160836,0.0,0.0,5.982682135215487,0.0,8.46027510818027,8.866559345832345,0.0,0.0,0.0,0.0,0.0,0.0,5.254151587579996,0.0,79.86879439010383,62.73003380145142
K01011,0.0,0.0,0.0,0.0,0.0,31.97271831891284,0.0,0.0,14.615967500168527,0.0,0.0,8.657372734629606,0.0,80.31468578927209,0.0,3.157169913773301,53.05301605762643,6.3315287210172695,0.0,0.0,0.0,0.0,15.833624890935313,0.0,0.0,0.0,23.387370938436966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12399622990015,0.0,0.0,0.0
K01012,30.15765781026142,0.0,70.20279551743918,70.54412446805321,107.02492158055111,179.95869404081833,220.39474529326444,0.0,56.58481837939027,33.62612071445723,91.9008435308131,117.39185900201194,0.0,268.39247084306965,19.526706226992413,0.0,118.17128170949225,250.2937707849924,53.23567054806641,13.635440145190165,0.0,61.34194083447122,171.4745112069652,72.52421586899598,0.0,0.0,177.13462864051496,0.0,37.820955340973875,34.85072657369188,10.302923559739618,84.52997213307248,27.132425751211727,57.06704364833565,10.841355421380772,0.0,64.95273886509241,0.0,54.579486238782344,113.82315400895936
K01023,7.0612767997344505,0.0,0.0,0.0,19.602649256027743,0.0,19.619705006815863,0.0,37.28290035917876,293.49184559387595,0.0,24.20452037070125,0.0,205.57732537844467,37.1949386965361,0.0,17.4675296632031,18.659614220616298,179.14172019639147,7.503779954114084,0.0,254.56568084494188,19.49287159284235,47.640215002179154,5.197421266175291,0.0,2.8607126769313544,0.0,17.744869708676095,0.0,0.0,0.0,0.0,24.32628133384128,0.0,0.0,6.23214707812352,0.0,34.02279925754164,43.90087863839077
K01026,0.0,0.0,0.0,0.0,0.0,0.0,107.44320579999858,0.0,71.66824660569385,40.22132277864941,0.0,20.19913185698916,0.0,0.0,0.0,0.0,11.77959279314147,88.97875054421583,284.91875077182283,0.0,0.0,41.93908725028681,73.16864784925237,8.747084761368546,6.604846754114442,1.4745205647991777,16.414971719804264,0.0,226.04481832138669,0.0,3.4193544083122283,0.0,85.31473702415998,36.96109830882589,11.20266312548969,0.0,27.050245571291388,0.0,81.21122846262797,174.4424026742021
K01028,0.0,0.0,0.0,0.0,0.0,0.0,163.932525233332,0.0,197.92880813853856,0.0,0.0,4.019494483935174,0.0,0.0,0.0,0.0,31.733371453439368,8.415322983630547,395.05211289430406,0.0,0.0,0.0,109.38405047649437,85.26289766362859,29.061325718103546,0.0,84.77727127347111,0.0,180.46238568138085,0.0,0.0,23.460212968528896,0.0,110.37504109426524,102.22481917231016,0.0,0.0,0.0,0.0,0.0
K01034,0.0,0.0,0.0,0.0,15.13653067417184,0.0,0.0,0.0,0.0,0.0,0.0,26.491560567966598,0.0,0.0,0.0,0.0,4.256491513488093,0.0,26.140977875426522,0.0,0.0,0.0,15.099746162050067,42.80629829212025,0.0,0.0,0.0,0.0,114.41922671609795,0.0,0.0,0.0,0.0,51.244050874781266,0.0,0.0,0.0,0.0,0.0,0.0
K01035,0.0,0.0,0.0,0.0,0.0,41.446116339331454,8.60029422237357,0.0,0.0,0.0,0.0,23.084773470052113,83.73372708281154,0.0,0.0,0.0,0.0,0.0,27.351208332622203,0.0,0.0,0.0,13.229254286985014,0.0,0.0,0.0,7.358872698412298,0.0,40.76512721765971,0.0,0.0,0.0,213.6900329970703,130.26827830054464,0.0,0.0,0.0,0.0,237.04270439664782,46.08783312761913
K01039,0.0,0.0,0.0,0.0,0.0,62.75019483151117,0.0,0.0,0.0,0.0,0.0,69.85150267501521,0.0,0.0,0.0,0.0,0.0,0.0,18.40455140139064,0.0,0.0,0.0,5.716881927022923,11.552808290084853,309.67419628185576,0.0,2.4414951476040807,0.0,163.32565821473221,0.0,0.0,0.0,0.0,152.9088404106397,0.0,0.0,2.4562752003856945,0.0,0.0,0.0
K01040,0.0,0.0,0.0,0.0,0.0,0.0,39.80466965801391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.414243669592713,0.0,0.0,0.0,0.0,0.0,27.924177283252934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.71336686353084,0.0,42.10291360221864,0.0,156.52105589586122,0.0
K01042,11.19145756939045,0.0,0.0,46.410608202666594,0.0,20.982096396786552,15.394176437365802,0.0,17.272060360211118,0.0,0.0,15.581569388649314,0.0,0.0,0.0,0.0,0.0,4.243471376852,12.6236346150564,0.0,0.0,0.0,16.21264451467349,0.0,0.0,0.0,31.00703481660697,1.7461704717921425,4.8082257664712165,0.0,4.645667376738342,31.323251381057812,100.42912767454139,23.028056831770463,0.0,0.0,6.617156452076445,0.0,5.077839831688704,15.840310107527383
K01046,0.0,0.0,841.0246694681324,0.0,0.0,125.22451500220414,136.60535871844374,0.0,523.8720708272368,6.52001968785145,0.0,564.7076320015484,0.0,810.3950567056569,0.0,0.0,7.083346814405812,336.1533414950565,117.16317723588341,12.051525380849895,0.0,0.0,308.6750267144094,3.2748963449458275,458.9238170060959,0.0,66.39152207754299,0.0,684.5533080168722,46.62476687348408,0.0,0.0,32.81490863993082,554.5305379377227,14.374977068706318,0.0,3.5341305556404627,0.0,37.779654483312285,15.653209319990431
K01048,0.0,40.66324021939282,0.0,289.64561276278687,0.0,60.22103960294678,98.67830144614368,0.0,0.0,0.0,0.0,65.1752928311931,223.15631044744651,56.52234277501281,0.0,0.0,19.87948980822193,241.57295706406,160.6477886291234,0.0,0.0,0.0,53.03678012396086,54.66477182223613,51.43388507725251,0.0,62.215764144765174,0.0,86.6126361457607,0.0,48.007844244032825,17.119614868926494,0.0,19.212865739912715,0.0,0.0,16.181082119626225,0.0,132.92651278935844,54.57551769382808
K01051,146.735183963832,318.83498349468545,117.41947759671157,71.42317897855855,87.79334993200473,0.0,67.1204773783352,0.0,101.2794491466078,115.05643262721102,0.0,2.7376016485180097,0.0,0.0,89.43923403000946,0.0,15.583555635748956,0.0,23.64992656690394,91.26050746170877,0.0,0.0,43.56052212475503,53.239428158434706,0.0,0.0,2.0409373499502856,0.0,92.48581745217433,35.86842193635304,5.528488903159023,17.870945929004773,0.0,29.823873679584135,43.275926039674395,0.0,0.0,0.0,29.076167537260105,57.57255711345308
