"","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"13","Otu1","Otu17",0.948143414523957,0.00703303059120059,0.949022939677145,0.997568881685575,-7.02762010213024,0.0000000000021009,0.00000000715,"Jax",158801,72844,TRUE,"Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Otu17_Erysipelotrichales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu17","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"14","Otu1","Otu18",0.945408726248097,0.00597526168861826,0.944191634367587,0.968497576736672,-3.86407352376804,0.00011151,0.379,"Jax",185701,72844,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"15","Otu1","Otu19",0.974656293839091,0.0066472303582242,0.975084937712344,0.998893805309734,-3.64625718750002,0.00026609,0.905,"Jax",83571,72844,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu19_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu19","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"16","Otu1","Otu2",0.926259106115199,0.00508457138245547,0.926395506839388,0.940513462742642,-2.80345294720979,0.0050559,1,"Jax",609757,72844,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu2_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu2","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"17","Otu1","Otu20",0.944189677849446,0.00641725719818861,0.942605595735032,0.906412478336222,5.88681399958334,0.0000000039371,0.0000134,"Jax",119397,72844,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu20_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu20","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"18","Otu1","Otu21",0.928912150687338,0.0064206654206198,0.929279109265899,0.991910392034848,-9.81179320529501,0.00000000000000000000010017,0.000000000000000000341,"Jax",305670,72844,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu21_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu21","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"19","Otu1","Otu22",0.943310170675958,0.00668472556284476,0.944012900881257,1,-8.48050212250102,0.000000000000000022422,0.0000000000000763,"Jax",216090,72844,TRUE,"Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Otu22_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu22","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"20","Otu1","Otu23",0.979181053229695,0.00490112229163944,0.979203442344681,0.96130592503023,3.64715000683766,0.00026517,0.902,"Jax",11814,72844,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu23_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu23","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"21","Otu1","Otu25",0.9798389431597,0.00499411027150633,0.979493365500603,0.961963190184049,3.57936689496823,0.00034443,1,"Jax",9207,72844,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu25_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#377EB8'>Otu25","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"22","Otu1","Otu26",0.971002023728651,0.00508476314186737,0.969798657718121,0.940161104718067,6.06536000795071,0.0000000013166,0.00000448,"Jax",31510,72844,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu26_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#377EB8'>Otu26","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
