"","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","Cluster","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"1","Otu1","Otu10",0.961316068103206,0.00687174043103502,0.959752321981424,0.962962962962963,-0.239661971560877,0.810592318108161,0.925,"3",1300,53096,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"2","Otu1","Otu10",0.944924397624196,0.0217751438787264,0.942528735632184,0.904761904761905,1.8444191728868,0.0651220752559655,0.184,"13",4481,10338,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"3","Otu1","Otu10",0.945577303895367,0.0149573090410862,0.94578313253012,0.958333333333333,-0.852829168865021,0.393754045744023,0.696,"9",4978,17291,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"4","Otu1","Otu10",0.681051021514059,0.0145715481597541,0.683673469387755,0.741463414634146,-4.14591452176257,0.0000338460083223676,0.00166,"2",30545,32299,TRUE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"5","Otu1","Otu10",0.884941221254324,0.0379076050476262,0.878048780487805,0.878048780487805,0.181822110836587,0.855722331808742,0.985,"18",539,4723,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"6","Otu1","Otu10",0.873832624409879,0.0136978738645055,0.874371859296482,0.923076923076923,-3.59503227684466,0.000324351361728475,0.0206,"7",7207,20118,TRUE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"7","Otu1","Otu10",0.966628961913493,0.00569555102146877,0.964601769911504,0.978165938864629,-2.02561207996347,0.0428045526545968,0.314,"0",1538,63985,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"8","Otu1","Otu10",0.920540119711329,0.0128345199555184,0.923537333532845,0.920245398773006,0.0229631446555023,0.981679671495935,0.99,"10",2752,19767,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu10_Lactobacillales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu10","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"9","Otu1","Otu103",0.970638121333416,0.00529539957731411,0.968847352024922,0.962382445141066,1.55902799624746,0.118989754058821,0.376,"3",1655,53096,FALSE,"Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Otu103_Peptococcales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu103","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"10","Otu1","Otu12",0.96719386604776,0.00649619773513929,0.965732087227414,0.968944099378882,-0.269424269777752,0.78760321184582,0.915,"3",471,53096,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu12_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu12","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"11","Otu1","Otu12",0.934405329983071,0.0143237781930228,0.936927350119039,0.946428571428571,-0.839390367784152,0.401250287271614,0.708,"9",528,17291,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu12_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu12","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"12","Otu1","Otu12",0.569164104936227,0.0210534070409782,0.571428571428571,0.584905660377358,-0.747696342472861,0.454643337805817,0.781,"7",17720,20118,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu12_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu12","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"13","Otu1","Otu12",0.953830223498737,0.0104138697355086,0.955696202531646,0.987730061349693,-3.25525848814549,0.00113289204373859,0.0265,"10",458,19767,TRUE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu12_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu12","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"14","Otu1","Otu13",0.759698769795005,0.0151977880723648,0.756830601092896,0.692528735632184,4.41972436008374,0.00000988268724866939,0.000526,"3",11568,53096,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"15","Otu1","Otu13",0.932286186846922,0.0189061321843398,0.9375,0.924050632911392,0.435602261490137,0.663125329703951,0.91,"14",798,9255,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"16","Otu1","Otu13",0.891983318873202,0.0299905127555614,0.895833333333333,0.822222222222222,2.32610549941477,0.0200129232489041,0.0774,"13",830,10338,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"17","Otu1","Otu13",0.815102850269872,0.0201372308804817,0.815217391304348,0.802197802197802,0.640855147793849,0.521616799004627,0.786,"9",12214,17291,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"18","Otu1","Otu13",0.843944627273904,0.015055023015645,0.845679012345679,0.785714285714286,3.86783477508513,0.000109806022050437,0.003,"2",8217,32299,TRUE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"19","Otu1","Otu13",0.811648034920974,0.0214341498730443,0.811449077238551,0.808612440191388,0.141624218714835,0.887376835984981,0.961,"7",5327,20118,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"20","Otu1","Otu13",0.757983858937858,0.0137351938938093,0.758619484694591,0.734939759036145,1.67774114292627,0.0933976438054427,0.45,"0",18171,63985,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"21","Otu1","Otu13",0.760830203229172,0.0176169066744725,0.763440860215054,0.717472118959108,2.46116330586523,0.01384873142386,0.201,"5",10178,28723,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"22","Otu1","Otu13",0.80714259894206,0.0169240258301096,0.806916426512968,0.830508474576271,-1.38063341835844,0.167391702714448,0.409,"4",8967,81324,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"23","Otu1","Otu13",0.934091469606775,0.0159849332494478,0.934850264239577,0.896825396825397,2.3313248919989,0.0197362346319719,0.256,"11",1116,12913,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"24","Otu1","Otu13",0.816875421131021,0.0200627998463619,0.816618842659015,0.771573604060914,2.25800074850081,0.0239456127695583,0.275,"8",12707,19980,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"25","Otu1","Otu13",0.953589674408148,0.01611069208284,0.961538461538462,0.971428571428571,-1.10727068264336,0.26817691575708,0.782,"12",864,17284,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"26","Otu1","Otu13",0.840371536581384,0.0244917056785163,0.837456742152875,0.78735632183908,2.16461913425685,0.0304168644500052,0.196,"10",4221,19767,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"27","Otu1","Otu13",0.88189592085322,0.0433991648701897,0.875,0.897959183673469,-0.37012838538013,0.711286833155978,0.856,"17",682,3343,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu13","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"28","Otu1","Otu14",0.866897662516052,0.0101417915862944,0.866761845963883,0.851632047477745,1.50521876814518,0.13226784147596,0.386,"3",5259,53096,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"29","Otu1","Otu14",0.918216936604564,0.023703545246342,0.923076923076923,0.886363636363636,1.34382008724385,0.179006572252086,0.348,"13",3311,10338,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"30","Otu1","Otu14",0.862424440304333,0.0218513620773897,0.865168539325843,0.845714285714286,0.764719129675551,0.444438812513663,0.74,"9",3377,17291,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"31","Otu1","Otu14",0.855457704613911,0.0152201660428618,0.854457288401254,0.838095238095238,1.14075408045995,0.253972274483216,0.525,"2",4482,32299,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"32","Otu1","Otu14",0.874774513542697,0.016184315962795,0.873096446700508,0.878787878787879,-0.247978676047112,0.804150905645826,0.944,"7",1613,20118,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"33","Otu1","Otu14",0.874453005500722,0.00919742064564272,0.873417721518987,0.858974358974359,1.68293341391271,0.09238798224881,0.45,"0",4302,63985,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"34","Otu1","Otu14",0.622921358944531,0.022117728273753,0.622699386503067,0.667655786350148,-2.022559769789,0.0431185554696664,0.314,"5",26352,28723,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"35","Otu1","Otu14",0.977328421135299,0.00460617733074315,0.978366555924695,0.986798679867987,-2.05599091235151,0.039783392162881,0.154,"4",81,81324,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"36","Otu1","Otu14",0.903607378631627,0.0348273795246234,0.909090909090909,0.925373134328358,-0.624961050582121,0.531996621765938,0.848,"15",3809,7699,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"37","Otu1","Otu14",0.955573168558473,0.016433036047783,0.955806451612903,0.968253968253968,-0.771665056817439,0.440312831791407,0.893,"11",777,12913,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"38","Otu1","Otu14",0.929623905348424,0.0125834230687336,0.933333333333333,0.950819672131147,-1.68441978521644,0.0921005697585272,0.496,"8",1486,19980,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"39","Otu1","Otu14",0.896758373859788,0.0278380530679074,0.897435897435897,0.897435897435897,-0.0243380373784321,0.980582972668294,0.992,"12",1973,17284,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"40","Otu1","Otu14",0.832605452041728,0.0181342092663268,0.82967032967033,0.82967032967033,0.16185554761676,0.871419609012793,0.943,"10",5037,19767,FALSE,"Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu14_Bacteroidales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu14","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"41","Otu1","Otu15",0.792149569758604,0.0175184859487491,0.78990647165903,0.765714285714286,1.50899364943153,0.131300405687878,0.385,"3",10973,53096,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"42","Otu1","Otu15",0.921015093067161,0.0213409828738783,0.922222222222222,0.858823529411765,2.91418460072522,0.00356618959536808,0.0225,"13",504,10338,TRUE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"43","Otu1","Otu15",0.824413857594379,0.0268453417181896,0.821621621621622,0.795580110497238,1.0740689166793,0.282791794659072,0.605,"9",13094,17291,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"44","Otu1","Otu15",0.866532186225477,0.0131798159541695,0.86833855799373,0.871875,-0.405378481239889,0.685199326048469,0.834,"2",7267,32299,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"45","Otu1","Otu15",0.820414656835354,0.0243361431412461,0.825768967874231,0.822966507177033,-0.10485845381779,0.916488126213052,0.965,"7",4478,20118,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"46","Otu1","Otu15",0.920027023234052,0.00687723106146058,0.91991341991342,0.903296703296703,2.43271162301116,0.0149862312179628,0.162,"0",3709,63985,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"47","Otu1","Otu15",0.953271073371471,0.00874519572242598,0.953781512605042,0.949367088607595,0.446414795939359,0.655297646958083,0.878,"5",1182,28723,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"48","Otu1","Otu15",0.970211585896878,0.0120171854658797,0.975409836065574,0.958333333333333,0.988438815167734,0.322937785728839,0.832,"11",484,12913,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"49","Otu1","Otu15",0.672941010887158,0.0278992942048465,0.671936758893281,0.732075471698113,-2.11956834380001,0.0340424644783927,0.367,"8",15741,19980,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"50","Otu1","Otu15",0.843217921376055,0.0207248371414113,0.843575418994413,0.887096774193548,-2.11721098303912,0.0342419456836046,0.208,"10",5101,19767,FALSE,"Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Otu15_Lachnospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#828382'>Otu15","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"51","Otu1","Otu17",0.954222116964469,0.01138457074158,0.957317073170732,0.969879518072289,-1.37531765256944,0.169032986119049,0.48,"9",1070,17291,FALSE,"Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Otu17_Erysipelotrichales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu17","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"52","Otu1","Otu18",0.952796089837419,0.00702806750766252,0.95046439628483,0.947204968944099,0.795541717153915,0.426298454222666,0.705,"3",1651,53096,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"53","Otu1","Otu18",0.89528073721485,0.01907576429482,0.894736842105263,0.875,1.06316774003953,0.287705889216328,0.607,"9",2232,17291,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"54","Otu1","Otu18",0.919268599922154,0.0118836133834037,0.921052631578947,0.931596091205212,-1.03735209867006,0.299571793744799,0.573,"2",1620,32299,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"55","Otu1","Otu18",0.92217813418003,0.0148552751298243,0.923877101129788,0.932291666666667,-0.680804118284681,0.495995443848279,0.807,"7",1025,20118,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"56","Otu1","Otu18",0.95737818195238,0.0050246680722124,0.958241758241758,0.958241758241758,-0.171867330730572,0.863541830669998,0.963,"0",1224,63985,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"57","Otu1","Otu18",0.758608030468485,0.018278549187981,0.75812274368231,0.801393728222996,-2.34076005237029,0.0192445308731299,0.23,"5",8196,28723,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"58","Otu1","Otu18",0.948233568269933,0.0117279627123841,0.949152542372881,0.943181818181818,0.430744044128032,0.666654489875877,0.934,"8",459,19980,FALSE,"Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","Otu18_Oscillospirales","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Otu1_Bacteroidales","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
