"","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"13","Otu1","Otu18",0.946081622100491,0.00783161251710006,0.946803944615401,0.968497576736672,-2.86224000322236,0.0042066,0.00986,"Jax",185701,72844,TRUE,"Firmicutes","Oscillospirales","Clostridia","[Eubacterium] coprostanoligenes group","Otu18_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu18","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"14","Otu1","Otu19",0.974564974894097,0.00421400120616728,0.974503920103338,0.998893805309734,-5.77333257048699,0.0000000077719,0.0000000462,"Jax",83571,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu19_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu19","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"15","Otu1","Otu2",0.928642979172458,0.00678648202199021,0.928435718809373,0.940513462742642,-1.74913652341826,0.080267,0.126,"Jax",609757,72844,FALSE,"Firmicutes","Lactobacillales","Bacilli","Lactobacillaceae","Otu2_Bacilli","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu2","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"16","Otu1","Otu20",0.942131857537603,0.00816773758255855,0.944816053511706,0.906412478336222,4.3732280622797,0.000012242,0.0000491,"Jax",119397,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Bacteroidaceae","Otu20_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu20","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"17","Otu1","Otu21",0.92802910767471,0.00715899533055,0.929279576999339,0.991910392034848,-8.92321916841223,0.00000000000000000045293,0.00000000000000000586,"Jax",305670,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Bacteroidaceae","Otu21_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu21","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"18","Otu1","Otu22",0.943683070364438,0.00677172282188616,0.942716149584506,1,-8.31648475828726,0.000000000000000090611,0.00000000000000105,"Jax",216090,72844,TRUE,"Firmicutes","Oscillospirales","Clostridia","Ruminococcaceae","Otu22_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu22","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"19","Otu1","Otu23",0.978377105907951,0.00428091075737457,0.979203442344681,0.96130592503023,3.98774509567001,0.000066704,0.000234,"Jax",11814,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu23_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu23","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"20","Otu1","Otu25",0.980133598247535,0.00409387136158764,0.980108128533434,0.961963190184049,4.43844138190989,0.0000090613,0.0000372,"Jax",9207,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu25_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu25","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"21","Otu1","Otu26",0.97145636856247,0.00563031452729559,0.972098214285714,0.940161104718067,5.55835090432058,0.000000027234,0.000000153,"Jax",31510,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu26_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu26","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"22","Otu1","Otu27",0.984434081945527,0.00344243216147819,0.984652778824558,0.997575757575758,-3.81755544155366,0.00013478,0.000453,"Jax",15538,72844,TRUE,"Firmicutes","Oscillospirales","Clostridia","Oscillospiraceae","Otu27_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu27","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
