OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu327,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Flintibacter,0.5600
Otu328,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Streptococcaceae,1.0000,Streptococcus,1.0000
Otu329,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,0.9100,Eggerthellaceae,0.9100,Slackia,0.5700
Otu330,Bacteria,1.0000,Firmicutes,0.4800,Clostridia,0.4500,Clostridiales,0.3300,Christensenellaceae,0.2300,Christensenella,0.2300
Otu331,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Prevotellaceae,1.0000,Prevotella,1.0000
Otu332,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9800,Flavonifractor,0.9700
Otu333,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Cuneatibacter,0.3400
Otu334,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Dysosmobacter,0.8500
Otu335,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.7200,Butyrivibrio,0.2900
Otu337,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Marvinbryantia,0.7700
Otu339,Bacteria,1.0000,Firmicutes,0.9400,Clostridia,0.9400,Clostridiales,0.9400,Ruminococcaceae,0.9400,Neglecta,0.8800
Otu336,Bacteria,1.0000,Firmicutes,0.9900,Erysipelotrichia,0.8900,Erysipelotrichales,0.8900,Erysipelotrichaceae,0.8900,Faecalibaculum,0.5000
Otu338,Bacteria,1.0000,Firmicutes,1.0000,Negativicutes,1.0000,Selenomonadales,1.0000,Selenomonadaceae,1.0000,Megamonas,1.0000
Otu341,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Lawsonibacter,0.7900
Otu340,Bacteria,1.0000,Proteobacteria,0.7800,Alphaproteobacteria,0.7400,Kiloniellales,0.4500,Kiloniellaceae,0.4500,Kiloniella,0.4400
Otu342,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Neglecta,0.6600
Otu343,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Peptostreptococcaceae,1.0000,Romboutsia,1.0000
Otu344,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Blautia,0.2100
Otu346,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Agathobacter,0.4800
Otu345,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9800,Bacteroidales,0.9800,Rikenellaceae,0.9800,Alistipes,0.9800
Otu347,Bacteria,1.0000,Firmicutes,0.9200,Clostridia,0.9200,Clostridiales,0.9200,Ruminococcaceae,0.8500,Colidextribacter,0.3000
Otu350,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Shuttleworthia,0.8300
Otu348,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Streptococcaceae,1.0000,Lactococcus,1.0000
Otu349,Bacteria,1.0000,Firmicutes,0.4400,Bacilli,0.4000,Lactobacillales,0.3900,Lactobacillaceae,0.3900,Lacticaseibacillus,0.3400
Otu351,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9900,Dysosmobacter,0.9100
Otu352,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.6000,Eubacterium,0.4000
Otu353,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Gemmiger,1.0000
Otu354,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,0.9400,Eggerthellaceae,0.9400,Slackia,0.4400
Otu356,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Bacteroidaceae,1.0000,Bacteroides,1.0000
Otu355,Bacteria,1.0000,Firmicutes,0.9300,Bacilli,0.8900,Lactobacillales,0.8900,Lactobacillaceae,0.8900,Ligilactobacillus,0.8400
Otu358,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9700,Clostridiales,0.9700,Ruminococcaceae,0.9600,Flavonifractor,0.3300
Otu359,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9800,Ruminococcaceae,0.9800,Ruminococcus,0.4100
Otu357,Bacteria,1.0000,Firmicutes,1.0000,Negativicutes,0.9600,Veillonellales,0.9600,Veillonellaceae,0.9600,Dialister,0.9600
Otu362,Bacteria,1.0000,Firmicutes,0.5100,Clostridia,0.5000,Clostridiales,0.5000,Lachnospiraceae,0.4800,Cellulosilyticum,0.4400
Otu361,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9500,Clostridium_XlVb,0.4900
Otu360,Bacteria,1.0000,Firmicutes,0.7900,Clostridia,0.6900,Clostridiales,0.6900,Lachnospiraceae,0.6100,Enterocloster,0.3300
Otu364,Bacteria,1.0000,Firmicutes,0.8900,Clostridia,0.8900,Clostridiales,0.8900,Lachnospiraceae,0.8800,Lacrimispora,0.3400
Otu363,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Hespellia,0.4600
Otu365,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Shuttleworthia,0.8200
Otu367,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.8600,Colidextribacter,0.4600
Otu366,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Coprococcus,1.0000
Otu369,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Shuttleworthia,0.7800
Otu368,Bacteria,1.0000,Firmicutes,0.7700,Bacilli,0.5500,Lactobacillales,0.5500,Lactobacillaceae,0.5500,Lacticaseibacillus,0.4700
Otu371,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Enterocloster,0.9900
Otu370,Bacteria,1.0000,Firmicutes,0.6200,Clostridia,0.6000,Clostridiales,0.5200,Lachnospiraceae,0.2200,Anaeroplasma,0.2000
Otu373,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9800,Gemmiger,0.7200
Otu372,Bacteria,1.0000,Firmicutes,0.4000,Clostridia,0.3700,Clostridiales,0.3500,Christensenellaceae,0.2400,Christensenella,0.2400
Otu374,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Hespellia,0.4300
Otu376,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.9900
Otu375,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9900,Ruminococcus,0.4200
Otu378,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8600,Roseburia,0.4200
Otu377,Bacteria,1.0000,Firmicutes,0.9400,Clostridia,0.9400,Clostridiales,0.9400,Clostridiales_incertae_sedis,0.8900,Marinisporobacter,0.5700
Otu379,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Clostridium_IV,0.5600
Otu380,Bacteria,1.0000,Fusobacteria,1.0000,Fusobacteriia,1.0000,Fusobacteriales,1.0000,Fusobacteriaceae,1.0000,Fusobacterium,1.0000
Otu381,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9800,Bacteroidales,0.9800,Odoribacteraceae,0.7500,Odoribacter,0.7500
Otu382,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Odoribacteraceae,1.0000,Butyricimonas,1.0000
Otu384,Bacteria,1.0000,Firmicutes,0.6400,Clostridia,0.6400,Clostridiales,0.6400,Lachnospiraceae,0.3400,Spiroplasma,0.1900
Otu383,Bacteria,1.0000,Tenericutes,0.8900,Mollicutes,0.8900,Anaeroplasmatales,0.8900,Anaeroplasmataceae,0.8900,Anaeroplasma,0.8900
Otu385,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,1.0000,Eggerthellaceae,1.0000,Slackia,1.0000
Otu386,Bacteria,1.0000,Firmicutes,0.6200,Clostridia,0.6100,Clostridiales,0.6100,Lachnospiraceae,0.3100,Agathobaculum,0.1500
Otu388,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9800,Acetivibrio,0.6500
Otu387,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9800,Lachnospiraceae,0.7700,Lacrimispora,0.4200
Otu389,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Anaerotruncus,1.0000
Otu391,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.5300
Otu390,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,1.0000,Erysipelotrichales,1.0000,Erysipelotrichaceae,1.0000,Clostridium_XVIII,1.0000
Otu392,Bacteria,1.0000,Firmicutes,0.6100,Clostridia,0.6100,Clostridiales,0.5300,Lachnospiraceae,0.4100,Anaerostipes,0.2400
Otu393,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Anaerocolumna,0.7000
Otu394,Bacteria,1.0000,Actinobacteria,0.9900,Coriobacteriia,0.9900,Eggerthellales,0.9900,Eggerthellaceae,0.9900,Slackia,0.8000
Otu396,Bacteria,1.0000,Firmicutes,0.6700,Clostridia,0.6600,Clostridiales,0.6600,Lachnospiraceae,0.5400,Cellulosilyticum,0.5000
Otu395,Bacteria,1.0000,Firmicutes,0.7000,Clostridia,0.6200,Clostridiales,0.6200,Lachnospiraceae,0.4800,Lachnobacterium,0.3800
Otu397,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9900,Clostridium_IV,0.3900
Otu398,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVb,1.0000
Otu399,Bacteria,1.0000,Firmicutes,0.6200,Clostridia,0.6200,Clostridiales,0.6200,Lachnospiraceae,0.3100,Spiroplasma,0.2400
Otu400,Bacteria,1.0000,Firmicutes,0.7800,Bacilli,0.5700,Bacillales,0.5700,Bacillales_incertae_sedis,0.3600,Hydrogenibacillus,0.3600
Otu403,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Acetatifactor,0.4700
Otu402,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Harryflintia,0.9900
Otu404,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8900,Johnsonella,0.3400
Otu401,Bacteria,1.0000,Firmicutes,0.8000,Bacilli,0.6300,Bacillales,0.6300,Paenibacillaceae_1,0.5300,Paenibacillus,0.5300
Otu405,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.8900,Acetivibrio,0.6700
Otu406,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,0.9800,Eggerthellaceae,0.9800,Enteroscipio,0.5600
Otu407,Bacteria,1.0000,Proteobacteria,0.6700,Alphaproteobacteria,0.6600,Rhodospirillales,0.5400,Rhodospirillaceae,0.3200,Nisaea,0.1900
Otu408,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Streptococcaceae,1.0000,Streptococcus,1.0000
Otu409,Bacteria,1.0000,Tenericutes,0.5800,Mollicutes,0.5800,Acholeplasmatales,0.4100,Acholeplasmataceae,0.4100,Acholeplasma,0.4100
Otu410,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Rikenellaceae,0.9900,Alistipes,0.9900
Otu411,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.7200,Lachnospiracea_incertae_sedis,0.2800
Otu413,Bacteria,1.0000,Firmicutes,0.9200,Clostridia,0.9200,Clostridiales,0.9200,Lachnospiraceae,0.9200,Marvinbryantia,0.7900
Otu412,Bacteria,1.0000,Firmicutes,1.0000,Negativicutes,0.9100,Selenomonadales,0.8900,Selenomonadaceae,0.8800,Propionispira,0.8000
Otu414,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,1.0000,Erysipelotrichales,1.0000,Erysipelotrichaceae,1.0000,Holdemanella,0.5700
Otu415,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.5600,Natranaerovirga,0.4400
Otu416,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Anaerotignum,0.9800
Otu417,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9300,Anaerotignum,0.6200
Otu419,Bacteria,1.0000,Lentisphaerae,0.6400,Lentisphaeria,0.5500,Victivallales,0.5500,Victivallaceae,0.5500,Victivallis,0.5500
Otu418,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Acetanaerobacterium,0.5400
Otu420,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,0.9700,Ruminococcaceae,0.9600,Anaerotruncus,0.7100
Otu421,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9000,Clostridiales,0.9000,Eubacteriaceae,0.4200,Eubacterium,0.4200
Otu422,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lachnospira,0.9400
Otu425,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Sellimonas,0.9900
Otu424,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9900,Flavonifractor,0.9500
Otu423,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Clostridiales_Incertae_Sedis_XIII,0.9800,Mogibacterium,0.9800
Otu427,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9600,Clostridiales,0.9600,Ruminococcaceae,0.8900,Papillibacter,0.5800
Otu426,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,1.0000,Erysipelotrichales,1.0000,Erysipelotrichaceae,1.0000,Clostridium_XVIII,1.0000
Otu429,Bacteria,1.0000,Firmicutes,0.6000,Bacilli,0.3400,Lactobacillales,0.3400,Lactobacillaceae,0.3100,Limosilactobacillus,0.2900
Otu428,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Clostridiales_Incertae_Sedis_XIII,1.0000,Mogibacterium,1.0000
Otu430,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Anaerotruncus,0.9500
Otu432,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Hungatella,0.9700
Otu433,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Enterocloster,0.3300
Otu431,Bacteria,1.0000,Firmicutes,0.4200,Clostridia,0.3700,Clostridiales,0.3700,Sphingobacteriaceae,0.2700,Solitalea,0.2700
Otu435,Bacteria,1.0000,Tenericutes,0.6400,Mollicutes,0.6400,Acholeplasmatales,0.6300,Acholeplasmataceae,0.6300,Acholeplasma,0.6300
Otu434,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Eubacteriaceae,1.0000,Eubacterium,1.0000
Otu436,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9000,Coprococcus,0.2600
Otu437,Bacteria,1.0000,Firmicutes,0.8300,Bacilli,0.6100,Bacillales,0.6100,Bacillales_incertae_sedis,0.3600,Hydrogenibacillus,0.3600
Otu439,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Dorea,0.5600
Otu440,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Streptococcaceae,1.0000,Streptococcus,1.0000
Otu438,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,0.9900,Erysipelotrichales,0.9900,Erysipelotrichaceae,0.9900,Longicatena,0.7900
Otu442,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.8300
Otu441,Bacteria,1.0000,Proteobacteria,0.5000,Gammaproteobacteria,0.5000,Synergistales,0.5000,Synergistaceae,0.5000,Cloacibacillus,0.5000
Otu444,Bacteria,1.0000,Firmicutes,0.6100,Clostridia,0.6100,Clostridiales,0.6100,Ruminococcaceae,0.3800,Agathobaculum,0.1800
Otu443,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Clostridiales_Incertae_Sedis_XIII,0.9800,Mogibacterium,0.9800
Otu445,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Bacillales,1.0000,Bacillales_Incertae_Sedis_XII,0.9900,Exiguobacterium,0.9900
Otu446,Bacteria,1.0000,Firmicutes,0.9400,Clostridia,0.6300,Clostridiales,0.5300,Symbiobacteriaceae,0.3700,Hydrogenibacillus,0.2600
Otu447,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.8800,Anaerofilum,0.4200
Otu449,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lachnospiracea_incertae_sedis,0.7300
Otu450,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Coprococcus,0.5100
Otu451,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.6500
Otu452,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lacrimispora,0.4800
Otu448,Bacteria,1.0000,Actinobacteria,1.0000,Actinobacteria,1.0000,Micrococcales,1.0000,Microbacteriaceae,1.0000,Compostimonas,1.0000
Otu454,Bacteria,1.0000,Firmicutes,0.8000,Clostridia,0.8000,Clostridiales,0.8000,Lachnospiraceae,0.7900,Enterocloster,0.4300
Otu453,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9700,Butyricicoccus,0.9700
Otu457,Bacteria,1.0000,Firmicutes,0.4900,Clostridia,0.4900,Clostridiales,0.4900,Lachnospiraceae,0.4900,Cellulosilyticum,0.4400
Otu455,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Anaerotruncus,0.6300
Otu458,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Leuconostoc,1.0000
Otu456,Bacteria,1.0000,Proteobacteria,0.9500,Deltaproteobacteria,0.9500,Desulfovibrionales,0.9400,Desulfovibrionaceae,0.9400,Bilophila,0.8800
Otu459,Bacteria,1.0000,Firmicutes,0.4600,Clostridia,0.4600,Clostridiales,0.4600,Clostridiaceae_3,0.2800,Brassicibacter,0.2800
Otu460,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Neglecta,0.6300
Otu461,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Hespellia,0.5700
Otu462,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9500,Faecalicatena,0.6400
Otu464,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lachnospiracea_incertae_sedis,0.8200
Otu466,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Eubacteriaceae,0.5100,Eubacterium,0.5100
Otu467,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Lawsonibacter,0.5600
Otu463,Bacteria,1.0000,Firmicutes,0.9100,Clostridia,0.9000,Clostridiales,0.7300,Clostridiales_Incertae_Sedis_XI,0.3700,Dethiosulfatibacter,0.3700
Otu465,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9800,Clostridium_IV,0.6000
Otu470,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Blautia,0.4100
Otu468,Bacteria,1.0000,Firmicutes,0.8800,Clostridia,0.8300,Clostridiales,0.7100,Peptococcaceae_2,0.3400,Desulfofundulus,0.3400
Otu469,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,0.9600,Eggerthellaceae,0.9600,Gordonibacter,0.5600
Otu471,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9800,Ruminococcaceae,0.9800,Clostridium_IV,0.3300
Otu472,Bacteria,1.0000,Firmicutes,0.8300,Clostridia,0.6300,Clostridiales,0.6300,Ruminococcaceae,0.3700,Acetivibrio,0.1900
Otu473,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9800,Bacteroidales,0.9800,Porphyromonadaceae,0.9800,Parabacteroides,0.9800
Otu474,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Faecalicatena,0.9100
Otu475,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Coriobacteriales,0.6900,Atopobiaceae,0.6400,Olsenella,0.6400
Otu476,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9900,Bacteroidales,0.9900,Prevotellaceae,0.9500,Alloprevotella,0.8500
Otu477,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Agathobaculum,1.0000
Otu479,Bacteria,0.9900,Bacteroidetes,0.5300,Bacteroidia,0.5300,Bacteroidales,0.5300,Lachnospiraceae,0.4100,Phocaeicola,0.3700
Otu478,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9700,Dysosmobacter,0.3800
Otu480,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Fusicatenibacter,0.3000
Otu481,Bacteria,1.0000,Tenericutes,0.6500,Mollicutes,0.6500,Acholeplasmatales,0.6400,Acholeplasmataceae,0.6400,Acholeplasma,0.6400
Otu482,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,0.9100,Ruminococcaceae,0.9100,Anaerotruncus,0.3200
Otu484,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lacrimispora,0.3700
Otu483,Bacteria,1.0000,Proteobacteria,0.3400,Alphaproteobacteria,0.2300,Rhodospirillales,0.2300,Rhodospirillaceae,0.2100,Inquilinus,0.2100
Otu487,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9800,Ruminococcaceae,0.7600,Lawsonibacter,0.4900
Otu486,Bacteria,1.0000,Firmicutes,0.9400,Clostridia,0.8700,Clostridiales,0.8600,Tissierellaceae,0.3100,Tepidimicrobium,0.3100
Otu485,Bacteria,1.0000,Firmicutes,0.7200,Clostridia,0.5800,Clostridiales,0.5800,Clostridiales_Incertae_Sedis_XI,0.3800,Dethiosulfatibacter,0.3800
Otu488,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Ruminococcaceae,0.9600,Clostridium_IV,0.5800
Otu490,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Harryflintia,0.5100
Otu491,Bacteria,1.0000,Firmicutes,0.8300,Clostridia,0.8300,Clostridiales,0.8300,Lachnospiraceae,0.7800,Cellulosilyticum,0.7800
Otu489,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Clostridiales_Incertae_Sedis_XIII,0.9800,Mogibacterium,0.9800
Otu492,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Harryflintia,0.6600
Otu493,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Roseburia,0.5300
Otu494,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Butyrivibrio,0.5000
Otu495,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Enterocloster,0.5400
Otu496,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.7400,Clostridiales,0.7400,Peptococcaceae_1,0.5900,Desulfosporosinus,0.5900
Otu499,Bacteria,1.0000,Firmicutes,0.8500,Clostridia,0.8400,Clostridiales,0.8400,Lachnospiraceae,0.7400,Cellulosilyticum,0.7300
Otu500,Bacteria,1.0000,Firmicutes,0.7900,Clostridia,0.4000,Bacillales,0.3500,Bacillales_incertae_sedis,0.3300,Hydrogenibacillus,0.3300
